"gene","DESeq2_qvalue","PS_dca_direct_Was_qvalue","log_mean_pvalue","log_pseudo_theta_pvalue"
"RPL12","0.124580377125425","0.00720867121637897","0.0148520191549375","0.022322090378037"
"PTRH1","0.485567895799202","0.24680701598579","0.567553962254309","0.0023490757537602"
"TTC16","0.57352212555343","0.0958154081632653","0.127888171218392","0.58359711035342"
"TOR2A","0.485567895799202","0.0480576825486327","0.136536179635257","2.11554834050859e-05"
"CDK9","0.530240738607929","0.00268806282722513","0.00229542359826098","0.00229899693133282"
"DPM2","0.5587624811726","0.0301715582450832","0.112519947488563","0.000345281456431602"
"FAM102A","0.570727816094125","0.0401416328894036","0.0584781544657261","0.54705118424523"
"PTGES2","0.296944412585112","0.196863405629903","0.496650570789877","0.00180184563858388"
"C9orf16","0.0839838865702732","0.00116817593790427","6.88280396854351e-05","0.00688011120392066"
"CIZ1","0.487759699852677","0.0187083769633508","0.0109836968955062","0.000222405444298602"
"GOLGA2","0.565398366151721","0.00164526979677645","0.000316018342520196","0.29368966831519"
"COQ4","0.528804428624875","0.1260221021611","0.280240908235432","0.000818399801886688"
"URM1","0.168427844974979","0.00592717345653087","0.00553537741211443","0.0480778191407481"
"SPTAN1","0.614343051519899","0.00164526979677645","0.000375039997163054","0.00119276632457894"
"SET","0.614957451459536","0.157381835428029","0.198698335632639","0.00375259921836175"
"ZDHHC12","0.0313348351411897","0.00367181903864279","0.0021882689553451","5.73938809678749e-05"
"SH3GLB2","0.340499813798787","0.00199914582062233","0.000559916240030054","0.00158859630722378"
"NTMT1","0.435674865506409","0.0669178839957035","0.204799523214899","0.000400217582159474"
"C9orf78","0.226298006373258","0.171494830827068","0.347027855183056","0.00494220442560884"
"FNBP1","0.423339722411606","0.00116817593790427","6.1849653173151e-05","0.000507932082511722"
"FUBP3","0.591964905922856","0.00312727272727273","0.000342383078848196","0.0300122846771612"
"NUP214","0.438885012310537","0.00209355608591885","0.000754386644873946","0.218159523482558"
"FAM78A","0.362024898325047","0.00290299036999493","0.00180037212809","0.6301068895498"
"PRRC2B","0.396811379061792","0.00116817593790427","2.84630263838378e-05","0.00743483762670556"
"RAPGEF1","0.395170892509931","0.00261679873217116","0.00200636364251262","0.00376830385036456"
"MED27","0.193724928870487","0.00382978129362494","0.00322240181875008","0.00306761886704647"
"SETX","0.0656489816986669","0.00123734693877551","0.000143664541222689","0.612089488337317"
"TTF1","0.578206495884138","0.0377963222416813","0.0305166092852887","0.00443159974530668"
"RALGDS","0.327914224904808","0.00233490725126476","0.00170807188976628","0.000212634765828629"
"RPL7A","0.0493356216961655","0.00131464968152866","0.000773091877985561","0.00465766985725652"
"SURF1","0.216238137978049","0.00116817593790427","8.1018630226589e-05","5.09286293886122e-05"
"SURF2","0.121219186227891","0.0745318193820966","0.000102921397062779","0.000154494461848916"
"SURF4","0.635695666233353","0.212423711106064","0.353115187462547","3.38638315165381e-05"
"REXO4","0.597546644119357","0.229996503026227","0.108143734920697","0.00858140436286892"
"BRD3","0.309977270607742","0.00123117709437964","0.000180952693466649","0.293247440968461"
"MRPS2","0.290812218990817","0.00167833910034602","0.000941755789843283","0.000522772342243903"
"UBAC1","0.404603573911351","0.0443692395328966","0.127573549643466","0.000533150644377182"
"PMPCA","0.554003987213483","0.00917289684050247","0.0305722591056195","0.00209894833704755"
"SEC16A","0.240000132022425","0.00131892376681614","0.000117693188636382","0.10408534797779"
"AGPAT2","0.608471063094224","0.00169876543209877","0.00162901559575532","8.13812499427468e-06"
"SNHG7","0.207888457144279","0.020441856","0.0215342966371645","0.000303334960887461"
"TMEM141","0.0964107580678485","0.00130327408793265","0.000425735528784877","6.29834466982609e-05"
"RABL6","0.202310528204956","0.14088622927181","0.223265768512397","0.0528589179038857"
"PHPT1","0.136267517246558","0.0130544366197183","0.00843651964824392","0.000897106439308095"
"EDF1","0.233584433225365","0.00116817593790427","1.52153192079445e-05","0.00139878777023119"
"FBXW5","0.442839986625558","0.0142918304033092","0.0191049666303693","0.00121184420393109"
"PTGDS","0.649440358653056","0.128058486407054","0.257151586324788","0.781600584475668"
"CLIC3","0.529892293899422","0.109769146280579","0.156920648255582","0.20893329949591"
"NPDC1","0.310772242367095","0.0195105722599418","0.0213211289865461","0.0667657330269095"
"MAN1B1","0.614957451459536","0.0931178489116517","0.0753821553333791","0.00141853310409437"
"DPP7","0.527502681864207","0.00326741354115928","0.000263230171050662","0.00612377200870304"
"SSNA1","0.139201120128094","0.00483184210526316","0.00569206961094523","0.0135338583867642"
"TMEM203","0.438724928658435","0.00238065591995553","0.000807122716112217","0.00046938830514882"
"TUBB4B","0.565721195200474","0.255963307607497","0.433124480118859","0.000122597821533763"
"NELFB","0.0834086954485459","0.111988165091994","0.263601775621567","0.000891905570630205"
"MRPL41","0.0220342870637684","0.00186742857142857","0.0008321223780947","0.000486546930323479"
"DPH7","0.633543044707132","0.0697088871096878","0.0625997247675472","0.00626456051090045"
"ARRDC1","0.236938820995266","0.0548446537396122","0.108889725677118","0.00378500023569518"
"EHMT1","0.156087973945418","0.00116817593790427","2.88088320512837e-05","0.0580795403551161"
"ZMYND11","0.434489572437735","0.00186742857142857","0.000596248198548492","0.0980496996953479"
"LARP4B","0.242587671317171","0.00120139697322468","0.000105011764177221","0.0677584977051885"
"GTPBP4","0.50102651080311","0.0283343502135448","0.0508179358236426","0.0318563728459373"
"IDI1","0.306502187917837","0.48242830961201","0.965886666501181","0.00407846852678497"
"WDR37","0.121219186227891","0.00116817593790427","0.000401396747989201","0.717595855471936"
"PFKP","0.472046033103189","0.133364803111327","0.273299913945635","0.0039139721864675"
"KLF6","0.427569598096903","0.0164559356136821","0.0204647563294895","0.164746294161253"
"FAM208B","0.172399625216896","0.00116817593790427","1.70892773407986e-05","0.535919592634922"
"GDI2","0.374439780664787","0.253623061630219","0.423136404805834","0.0418759961859257"
"RBM17","0.548405681269194","0.00177755905511811","0.000558897191541593","0.0762523874657686"
"PRKCQ","0.614957451459536","0.00160099857346648","0.000288401534976694","0.0455992702694312"
"SFMBT2","0.371961738281759","0.00120139697322468","0.000175649597149905","0.0819016258579107"
"KIN","0.647969260165504","0.0108576965265082","0.0106915564255077","0.0185119947814681"
"TAF3","0.534848091864827","0.00123117709437964","0.000466393706092837","0.253859565569665"
"GATA3","0.566381194026732","0.331213134077037","0.369388660475435","0.0622135986206305"
"CELF2","0.0799471636847493","0.00116817593790427","3.41989766332806e-05","0.00191522323591422"
"UPF2","0.630138359534096","0.00130662983425414","0.000481154999240504","0.030386609513599"
"NUDT5","0.184583290034811","0.417168474097964","0.78485984898467","0.290978975008834"
"CDC123","0.310328164009922","0.102379505300353","0.171929081713056","0.003013331269593"
"CAMK1D","0.368058981647435","0.00169876543209877","0.000306628842817507","0.19760977750167"
"OPTN","0.280039320920095","0.0197661290322581","0.0261952636814773","0.0757784863950751"
"PRPF18","0.637779901732854","0.035397174808711","0.154644547761502","0.00308006484847205"
"FAM107B","0.431342343592735","0.413936701697656","0.821049177756072","0.00205187447816981"
"RPP38","0.471259592884644","0.397367243133266","0.690980158891896","0.00328575034967945"
"NMT2","0.445295036856566","0.0200777242044359","0.031722742331969","0.0142366345102242"
"RSU1","0.381858638855605","0.237436119803308","0.374600785010637","0.000311451119497699"
"VIM","0.0129851321315076","0.199157478140819","0.239343715761331","0.162695901296343"
"MLLT10","0.559594010559678","0.00120139697322468","0.000138001585368169","0.640240078315235"
"DNAJC1","0.583318590048793","0.346205774058577","0.587902091588052","0.0115135387875464"
"COMMD3","0.391282980635397","0.248005147548258","0.442625050815441","0.0394524197628953"
"BMI1","0.435674865506409","0.00137485428809326","0.000931116842821448","0.633816758567681"
"PIP4K2A","0.645508745082479","0.00603829787234043","0.00495056500262768","0.00150492671729334"
"OTUD1","0.509694522747542","0.281166203301477","0.146778529893155","0.00135896487717307"
"APBB1IP","0.607472632565247","0.00614438902743142","0.00416051134114369","0.810099170126819"
"ABI1","0.194255410939854","0.00116817593790427","0.000165179455169073","0.00232129102184485"
"YME1L1","0.62037471467082","0.00883778801843318","0.00670365495795488","0.0443736395214692"
"ACBD5","0.521058212872252","0.00287834946510443","0.00134808335876505","0.0392075068884654"
"RAB18","0.232213741410622","0.00810539906103286","0.00618297452139063","0.000436818473678583"
"WAC-AS1","0.375300259074173","0.00541822070145424","0.0029900050052498","0.896594283011272"
"WAC","0.0695073142987324","0.00116817593790427","4.24718559352883e-05","0.0219500589453594"
"MAP3K8","0.341628246024835","0.0200261093247588","0.0206493726597998","0.00841654597438971"
"ZEB1","0.341068281179029","0.00668110749185668","0.0118482192909468","0.389551879707987"
"ARHGAP12","0.152883819999082","0.00120139697322468","0.000105554148233905","0.200888030146317"
"KIF5B","0.28728336308982","0.00159971160778659","0.00172904324529657","0.000375017977864481"
"EPC1","0.478321753757848","0.324478527607362","0.557627471850002","0.00318437257831208"
"ITGB1","0.60676116369901","0.0364466588511137","0.0562125423245268","0.408788492933088"
"CUL2","0.276017326537742","0.00139459459459459","0.000204479813835062","0.112349652985251"
"CREM","0.280039320920095","0.0225342803030303","0.0317967847833492","0.0730488007178365"
"CCNY","0.613442644278297","0.0311724158653846","0.0326166123409869","0.00161346044118047"
"ZNF33A","0.506413883693837","0.00116817593790427","0.00013267841498228","0.587588815259783"
"ZNF37A","0.19483265209969","0.00116817593790427","7.55181505271792e-05","0.217408315094171"
"BMS1","0.638606290776277","0.00263709167544784","0.00100135667653495","0.657547210073005"
"CSGALNACT2","0.114166816810986","0.00116817593790427","4.13256647016825e-05","0.017828269374922"
"HNRNPF","0.402771277678186","0.0819316159250585","0.11619044196599","0.140489096058639"
"ZNF32","0.0886329978366918","0.00116817593790427","0.000302320557202273","0.00016311949890695"
"ZNF22","0.287018018365111","0.138420824295011","0.288534822952391","0.00382119437835646"
"MARCH8","0.587255481953906","0.00123734693877551","0.000337561204174276","0.49128662719507"
"MAPK8","0.186931898267721","0.00145886909372579","0.00130078113518376","0.0696263661585862"
"ERCC6","0.580164471250521","0.00116817593790427","5.84524584701903e-05","0.141100824245363"
"NCOA4","0.62119880750627","0.0310825616355983","0.0364649242396382","0.000658652467535594"
"UBE2D1","0.527502681864207","0.0139667824878388","0.0138315266756471","0.000727156931354545"
"TFAM","0.163171545842594","0.185793623458227","0.362699453822705","0.00114492496377811"
"CCDC6","0.190908736475795","0.00122046204620462","7.09007835664069e-05","0.379469118728358"
"ANK3","0.52320842917679","0.003225","0.00440800373006469","0.499862417579995"
"ARID5B","0.0350650118594773","0.375653097345133","0.826253446558246","0.321057493032548"
"NRBF2","0.196742022795556","0.00316775147928994","0.00525202044122913","0.000999873064374304"
"JMJD1C","0.510966145127222","0.00116817593790427","7.31996195693422e-06","0.0183509024577676"
"SIRT1","0.162551049697911","0.00116817593790427","5.02782420828876e-05","0.371710159423251"
"HERC4","0.230750830425272","0.00116817593790427","0.00012817155057583","0.882113875569653"
"HNRNPH3","0.375300259074173","0.0189928338762215","0.022086606971853","0.00211240411503736"
"RUFY2","0.63915612016687","0.00136933445661331","8.88057523181293e-05","0.188790878508377"
"CCAR1","0.0493356216961655","0.00123734693877551","0.000221690602156041","0.54937963957189"
"DDX50","0.548508813061909","0.00319175257731959","0.00124257786113226","0.222370231286946"
"DDX21","0.578206495884138","0.0873374321880651","0.164632382922071","0.652603956961213"
"SRGN","0.520603969659273","0.03273375","0.0485378329567006","0.0513723864365891"
"VPS26A","0.466341088198977","0.0156353060534325","0.0187301782909424","0.00230737726082943"
"SUPV3L1","0.527502681864207","0.385670429447853","0.726831183924166","0.00106065956914395"
"HK1","0.402466826840686","0.00973894500561167","0.00834314315792214","0.000894675917024336"
"SAR1A","0.535790863206869","0.00637286597938144","0.0127377765194046","2.29449714123843e-05"
"PPA1","0.00564956186774061","0.0191949317738791","0.0220110853175566","0.0251258037208998"
"EIF4EBP2","0.386914953827307","0.0198819587628866","0.0144359722380125","0.000161485682531118"
"PRF1","0.390017427864318","0.416849304014525","0.894442299285683","0.473216289153064"
"PCBD1","0.0104661435431079","0.00614438902743142","0.00584792777290902","6.11035494955441e-05"
"PSAP","0.354048673691939","0.0149474795640327","0.0111456953665002","0.00142697794366963"
"SPOCK2","0.63915612016687","0.416299011099899","0.851576529119204","0.131876198433818"
"ANAPC16","0.114505784811179","0.00116817593790427","0.000232148714694325","0.000177972153470265"
"DDIT4","0.381858638855605","0.0337837133550489","0.0535907171448082","0.0105535974826965"
"DNAJB12","0.637987162327463","0.00659239574816026","0.0162605488784273","0.0328571829089571"
"MICU1","0.503272503614202","0.00160099857346648","0.000542042995053119","0.0118809414841478"
"ECD","0.244228656211076","0.001259765625","0.000186861205474549","0.00152303542991524"
"DNAJC9","0.50186410753188","0.0440256205420827","0.0569970831946299","0.582765750851284"
"MRPS16","0.423339722411606","0.110415254237288","0.176486633784235","0.00483877048618271"
"ANXA7","0.306659961502968","0.426827685537107","0.712337413613369","0.000420352482306799"
"PPP3CB","0.302274490692988","0.00159971160778659","0.00193189668520305","0.0572465083684215"
"FUT11","0.641600235036967","0.0282657709923664","0.0247527897402444","0.816244332527146"
"CHCHD1","0.60676116369901","0.400592195121951","0.809886245746207","0.00214168505418352"
"ZSWIM8","0.428382528159442","0.00130662983425414","0.000536235676454728","0.0123630847048585"
"CAMK2G","0.451061764771569","0.00710253929866989","0.00180105078093347","0.161773327541318"
"VCL","0.41085624794788","0.0093951496779083","0.00964806284417905","0.259539119766559"
"AP3M1","0.220736287916306","0.00146635944700461","0.00113375458558463","0.528092153026433"
"ADK","0.560469461110551","0.0831981293842557","0.117592626512582","0.132146142596974"
"KAT6B","0.456018856451632","0.00116817593790427","2.43577391277229e-05","0.004215090775628"
"SAMD8","0.504689715782013","0.00124212637913741","0.000253523430254781","0.333214782987185"
"VDAC2","0.0420684859542103","0.00545303159692571","0.00564644605126329","0.00275658167787419"
"COMTD1","0.0402151594990956","0.0131767850861766","0.00166163147830124","0.000143498367589394"
"RPS24","0.187507089200331","0.00133448275862069","0.00129111027470893","0.021051998051062"
"ANXA11","0.353227644486024","0.0290720802919708","0.0659401376363643","0.00240540299930965"
"TSPAN14","0.351626982046765","0.00212326820603908","0.00104320273712039","0.0326171014659492"
"GHITM","0.00653386901621684","0.00116817593790427","8.50147052298153e-05","0.0043494798187706"
"CCSER2","0.233584433225365","0.00116817593790427","0.000112228441607098","0.991739593847487"
"GLUD1","0.594958080747003","0.225420310740824","0.40687222246565","0.00234401648508385"
"NUTM2A-AS1","0.40997849667235","0.0103751566531515","0.00582109642918501","0.00125541986253417"
"ATAD1","0.556801212888882","0.00122724324324324","0.000320545630536488","0.762447793820145"
"PTEN","0.456125946089837","0.00133409290096407","0.000494037423286569","0.00156981603539688"
"FAS","0.115736521614707","0.0518015062761506","0.103644551470615","0.763073572071446"
"LIPA","0.633189997763665","0.341925628140704","0.641100452713517","0.000222671942712544"
"IFIT5","0.564845547277723","0.00165754189944134","0.00140558402485599","0.341767799013647"
"KIF20B","0.44178966112481","0.00141848605577689","0.000775590457381286","0.235579218864414"
"RPP30","0.465289374563871","0.0294152866242038","0.031443832453829","0.0843603229813743"
"PCGF5","0.460023707735984","0.0226512771996216","0.0194740784930153","0.075010019829009"
"TNKS2","0.497134973714517","0.00116817593790427","2.81403855925168e-05","0.848771009679919"
"BTAF1","0.0207377659397172","0.00116817593790427","1.4413805777637e-05","0.040361126716263"
"EXOC6","0.250345363773091","0.00200753799392097","0.000438879415770589","0.822416928834507"
"FRA10AC1","0.115628636587044","0.0034804608737398","0.00109041330774845","0.74529244693803"
"TCTN3","0.60676116369901","0.187648360846315","0.469619765327156","0.00362647025603394"
"TM9SF3","0.198575165534651","0.00116817593790427","4.39322303774426e-05","0.000760850011119409"
"PIK3AP1","0.209308222468041","0.00738761980830671","0.00392903410253504","0.950295783233779"
"LCOR","0.411176120807267","0.00116817593790427","2.25374367801511e-05","0.00657610500967196"
"FRAT1","0.375432990267136","0.00260329261816251","0.00246403756144371","0.000116041180924966"
"FRAT2","0.212513261541325","0.122267355982275","0.0417892571580242","0.000109864242650329"
"PGAM1","0.0493356216961655","0.00219860869565217","0.00201337180557186","0.0104726794739207"
"EXOSC1","0.179787952539586","0.278541222536437","0.532683028019239","0.0038038415303987"
"R3HCC1L","0.296944412585112","0.00116817593790427","7.38204466340526e-05","0.451444810318946"
"HPS1","0.220800710997744","0.0114977248104009","0.016542339455848","0.000123469301667868"
"SLC25A28","0.60940460578125","0.00400547945205479","0.00181471028025312","0.653467614970218"
"CUTC","0.287650415375789","0.184479608938547","0.757885066160985","0.00325918913588975"
"CWF19L1","0.342473702772803","0.00120139697322468","0.000139418443776163","0.20348910978212"
"BLOC1S2","0.432297928231218","0.0415712064497553","0.118733684580593","0.000776501618704501"
"MRPL43","0.0602731977126529","0.00146635944700461","0.000527550594452675","0.000241284077099876"
"FBXW4","0.595192947869859","0.00990312732688012","0.0106924349577496","0.0288198762696963"
"NOLC1","0.560902779875716","0.00313386217154189","0.00180695208465033","0.674875098142075"
"NFKB2","0.341628246024835","0.139119961473634","0.24069178491389","0.0467680210309696"
"FBXL15","0.172732882045668","0.00131892376681614","6.52435162671286e-05","8.20532328968221e-05"
"CUEDC2","0.0758513100454665","0.0166535117056856","0.019433412217753","0.00123578413522508"
"ACTR1A","0.345740044329206","0.298005241675618","0.638508834138171","0.000147976370907254"
"TRIM8","0.269727736194285","0.00211425178147268","0.000395426009342884","0.026753712000773"
"SLK","0.406848474691838","0.00128505747126437","0.000129142595803202","0.0708345841486715"
"GSTO1","0.0514388735910268","0.0364933216168717","0.0570099598863916","0.000981749417089993"
"ITPRIP","0.260460126526069","0.353097875885048","0.651648816770638","0.000418069875773653"
"ADD3","0.341325553999339","0.00160099857346648","0.000348869186135784","0.206912861056524"
"MXI1","0.607193842996917","0.139516169393648","0.283547742473049","0.0914678806050824"
"SMNDC1","0.110659144148167","0.018821104214309","0.0236467863200695","0.0214615456555268"
"DUSP5","0.361020888887589","0.028048623853211","0.0455212609936062","0.00274749301500213"
"SMC3","0.450897485823233","0.0542015","0.0344291282940111","0.0106913333674809"
"PDCD4","0.576177034023385","0.0229107895564643","0.0239860983680478","0.778894129155999"
"BBIP1","0.105458798568986","0.0020726618705036","0.00240551134004801","0.141599811494191"
"SHOC2","0.341538456354804","0.00171649694501018","0.00110102439515998","0.00526543621981014"
"ACSL5","0.343349440098492","0.0175077534791253","0.0137408879368761","0.237527986183047"
"ZDHHC6","0.287170902008814","0.00432699551569507","0.00483356251909184","0.0492365453444782"
"VTI1A","0.505880165633707","0.00116817593790427","0.000154653923481561","0.00500960739026761"
"ABLIM1","0.591500091475953","0.0383576552930884","0.0942921732610311","0.0360755262779557"
"FAM160B1","0.41440019657235","0.0566277287761852","0.0904618611997168","0.00562585178432287"
"PDZD8","0.402466826840686","0.0810492315707216","0.184364012298606","0.000352414470635508"
"RAB11FIP2","0.214799637462851","0.00119076923076923","6.35446072676799e-05","0.199425315091823"
"FAM204A","0.623268931921061","0.0478497883149873","0.0501404324375548","0.00210779608759781"
"CACUL1","0.49337462971477","0.00130662983425414","8.88076925707016e-05","0.000625385256634263"
"EIF3A","0.327914224904808","0.00184638977635783","0.000651935989159076","0.00876887885016476"
"FAM45A","0.635000679175451","0.059723656207367","0.0839352707286645","0.00595699848700095"
"RGS10","0.0510777141642533","0.0197661290322581","0.0296275672402375","0.00662073041948008"
"TIAL1","0.651080559610813","0.00198947368421053","0.000313498541598442","0.0501527038902121"
"WDR11","0.470689089259722","0.00356455454978561","0.00330696215222933","0.00143372453720239"
"ATE1","0.404761609844423","0.00124212637913741","0.000422582581921901","0.448920275403133"
"NSMCE4A","0.292647564756841","0.0120197213290461","0.00953845382593254","0.0489212157107367"
"PLEKHA1","0.647981162265753","0.00351481835564054","0.0028555939684663","0.219248186231127"
"IKZF5","0.378502845391064","0.00313386217154189","0.00776830275219015","0.0511074924056989"
"BUB3","0.349201958756622","0.18768870292887","0.297614582937301","0.0291020921574918"
"OAT","0.418374452872472","0.13774523522316","0.124981509926294","0.00177981305505376"
"FAM53B","0.352720159110452","0.00254814814814815","0.00184258432248675","0.212460057791532"
"ZRANB1","0.474168500267374","0.00396831955922865","0.000519252019962859","0.113276296188382"
"EDRF1","0.252315304661919","0.00116817593790427","5.00248320494594e-05","0.0734062595644115"
"UROS","0.511067296517203","0.0571022014309301","0.00818777921542646","0.000140723944207003"
"BCCIP","0.402992020322796","0.0107042553191489","0.0111469776132391","0.034366510795417"
"PTPRE","0.605065108929106","0.0241170411985019","0.0250063591487688","0.0262946689323946"
"MGMT","0.495993334492845","0.248972860310421","0.399292183758924","0.00204531486552105"
"GLRX3","0.522479796934638","0.452379661016949","0.881830799658438","0.0733623581224075"
"PPP2R2D","0.570195938089653","0.0445809903244166","0.0617940034196336","0.0324641686709736"
"BNIP3","0.634363667161795","0.0441013690815744","0.0495821388106178","0.0446312280093858"
"ADAM8","0.648959942178079","0.203649416609472","0.367164074835526","0.00636462838174257"
"TUBGCP2","0.421863934109291","0.00282848360655738","0.00119036384405908","0.00577379842782506"
"ZNF511","0.100703018810789","0.00116817593790427","2.88968090819592e-05","9.8337731964197e-05"
"ECHS1","0.0840336691837318","0.0015210447761194","0.000610612610513778","0.000329380972446093"
"RIC8A","0.392079054930877","0.494253641483783","0.839831897381805","0.000336852744193808"
"PSMD13","0.373773459767069","0.153818078020932","0.310531476451307","0.44645153906129"
"IFITM2","0.542699309751937","0.201811230804492","0.367211352580835","0.373937413972733"
"IFITM1","0.0381892418622757","0.00269592476489028","0.00211065188153367","0.560095600477742"
"SIGIRR","0.227007250882826","0.257795373430271","0.992116998454872","0.00205947487114193"
"RNH1","0.358932642637695","0.322057058075456","0.552196288265934","0.0024899981112895"
"RASSF7","0.614476091065019","0.0404020833333333","0.0339316752013327","0.0365228291851392"
"IRF7","0.146511558573836","0.00504782608695652","0.00675728609438624","0.100969978727349"
"TALDO1","0.226298006373258","0.107457","0.154102818389549","0.0185837251179574"
"RPLP2","0.286573881858021","0.0314654883163571","0.0577510448439239","0.0325048458236535"
"PNPLA2","0.647981162265753","0.436997770700637","0.84975934939148","0.0238930362990838"
"CD151","0.634206256581548","0.00536161442679262","0.0077132499112147","0.000305623562628779"
"POLR2L","0.139201120128094","0.00116817593790427","5.15231546001908e-06","0.000440202390448571"
"CHID1","0.280039320920095","0.00125168316831683","0.000565764944466129","0.00025497991911992"
"MOB2","0.251255672337716","0.0132711578947368","0.0193924343184399","1.85708652323183e-05"
"CTSD","0.195793268480661","0.0106970987881014","0.0127405847773393","0.274478790676525"
"LSP1","0.109840963563855","0.110249813014211","0.206689079144118","0.213169041660703"
"MRPL23","0.316095138058943","0.101673141122913","0.166851878966253","0.00115970098079233"
"ASCL2","0.353041180239743","0.376036857260387","0.700506122382949","0.564750814479318"
"C11orf21","0.521859756473422","0.0502136020151134","0.0605384554253929","0.000167457198717815"
"TSPAN32","0.567641606081924","0.338648006714226","0.592417902666936","0.0167359473217111"
"CD81","0.24552844788873","0.00116817593790427","8.78301930056355e-05","0.000274282482064711"
"TSSC4","0.422171053458978","0.036975723895876","0.0454417270445273","3.62757709220567e-05"
"NAP1L4","0.289886009352841","0.00122046204620462","0.000122888027461521","0.000969384309173369"
"CARS","0.647516921583542","0.0194314868804665","0.0745182229702439","0.524108327797397"
"ZNF195","0.338648095295512","0.00122046204620462","0.000333073905557447","0.360867641047107"
"NUP98","0.120537809074831","0.00122046204620462","0.000122358223448801","0.0291797367225588"
"RHOG","0.127204286766875","0.00771034482758621","0.0100717218018199","0.0212148654324672"
"STIM1","0.565050169547164","0.00217009345794393","0.000624136002038408","0.241421924349742"
"TRIM22","0.150509567547703","0.00132542072630647","0.000325192908812581","0.460569519473246"
"TIMM10B","0.613442644278297","0.0347801945181256","0.0040478073036995","0.0785722560300599"
"RRP8","0.398395733022747","0.0293929004854369","0.0179954831199701","0.00137392708581444"
"ILK","0.29954645280275","0.325042893401015","0.676059071480753","0.105475790073864"
"TAF10","0.123890552609153","0.00793299212598425","0.00894476343618898","0.00221355284889581"
"TPP1","0.338434030470325","0.216554076086957","0.318797012618606","0.000202178265068651"
"EIF3F","0.0650266104798363","0.00123117709437964","0.00059269253010965","0.186030000219683"
"RPL27A","0.440686103553594","0.22556704187303","0.336888954645485","0.0283467139287417"
"TMEM9B","0.41085624794788","0.00781941594317285","0.015793030297341","1.00044481299989e-05"
"TMEM41B","0.642880108351386","0.00251741239892183","0.00153267234093147","0.00104724138346144"
"IPO7","0.54419678113783","0.00116817593790427","8.41066214852931e-05","0.65859872358792"
"CTR9","0.572177024395009","0.00155330396475771","0.000788991851917979","0.026449030982376"
"EIF4G2","0.615007337719358","0.00116817593790427","6.80736770792009e-05","0.000804316491885115"
"USP47","0.0670448853184382","0.00116817593790427","3.30339571383931e-05","0.00675952486769524"
"ARNTL","0.597546644119357","0.00128505747126437","0.000439958903397717","0.0637740140847885"
"FAR1","0.273788575804165","0.00116817593790427","5.7093683648684e-05","0.000766162720816203"
"RRAS2","0.64112709434667","0.446084397864347","0.815989407368845","0.00400676568138807"
"COPB1","0.60554506743625","0.00394728110599078","0.00190638384858081","0.825589521810378"
"PSMA1","0.0104661435431079","0.0250298507462687","0.0252634480420122","0.576512429950116"
"PDE3B","0.487945773195949","0.00116817593790427","4.07920642547579e-05","0.302753025458856"
"C11orf58","0.428623077295913","0.0362547535211268","0.0540787002404003","0.0106541377774471"
"RPS13","0.123890552609153","0.00756772655007949","0.0135164028855214","0.00367846671411553"
"PIK3C2A","0.112242882331576","0.00116817593790427","2.69967977411292e-05","0.0765763229234007"
"NUCB2","0.542699309751937","0.0702687948922586","0.149633928949725","0.00144066186102666"
"LDHA","0.0623956139669897","0.0107791285243501","0.00841322208650825","0.0337606326783695"
"TSG101","0.41085624794788","0.252731668508287","0.7087133224681","0.000536693513778792"
"SPTY2D1","0.600235395312587","0.416994191206132","0.995838378897288","0.000169984897746136"
"HTATIP2","0.0486040092711466","0.005476726342711","0.00603109028458786","7.43787235472451e-05"
"SVIP","0.239537053771228","0.163278014184397","0.261737802836407","0.343773857978659"
"ARL14EP","0.64233008295193","0.0646114470842333","0.0639493587927812","0.0131517231263087"
"ELP4","0.29231444909736","0.0017094262295082","0.000944067944663505","0.310770807047722"
"EIF3M","0.479159203478423","0.112494409937888","0.477366320212267","0.101536720077653"
"HIPK3","0.200103889176038","0.00116817593790427","0.000121192287322865","0.0922108824849165"
"CD59","0.0598080262328667","0.058254874041621","0.104224731796984","0.000731459142125573"
"FBXO3","0.549562812800351","0.00116817593790427","9.56267103076251e-05","0.00133644943583066"
"CAPRIN1","0.233584433225365","0.00116817593790427","0.000106687053146772","0.456539188031696"
"CAT","0.323872197050785","0.266816648411829","0.82264966618162","0.000332856157153093"
"CD44","0.356967684541032","0.101961495704901","0.198892308358817","0.00710847255633787"
"TRIM44","0.613516530214251","0.00116817593790427","2.08827826247757e-05","0.892342207172207"
"COMMD9","0.188066882188904","0.273108209606987","0.843521217233517","0.00230223666994717"
"PRR5L","0.11992217516315","0.00592717345653087","0.00474710240563821","0.856465218633878"
"API5","0.347998975971495","0.00200753799392097","0.000582408950307644","0.0489632902643335"
"TTC17","0.570366740839165","0.00116817593790427","7.12773158770594e-05","0.37334900334581"
"PEX16","0.0446063329527618","0.00639150865622424","0.00636572174077924","0.000438052151147123"
"PHF21A","0.384397261134759","0.00116817593790427","7.64996841862254e-05","0.0855205724915629"
"DGKZ","0.625064496923154","0.028048623853211","0.0311088865996006","0.0540405120355516"
"ATG13","0.574157477656029","0.00180817650876055","0.000488516940072292","0.216588591804157"
"ARHGAP1","0.473505339074928","0.0223426042983565","0.0206298256439815","0.00072189820784619"
"ARFGAP2","0.561097473323426","0.00339277456647399","0.00136980594335908","0.00680385229192751"
