gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
SOX2-OT	0.2118	0.2772	0.2422	0.2924
LINC01322	0.7438	0.7226	0.6532	0.6162
TNK2	0.0539	0.0606	0.0075	0.0107
RNF4	0.5296	0.5004	0.3998	0.4054
CRMP1	0.8426	0.7758	0.8094	0.756
PPP2R2C	0.4332	0.3176	0.3828	0.2778
DLG1	0.7954	0.761	0.7814	0.76
ADD1	0.9152	0.6162	0.915	0.6028
P3H2	0.1644	0.1806	0.185	0.1772
NSD2	0.2506	0.2132	0.1624	0.1676
FGF12	0.1122	0.1326	0.059	0.0733
ACAP2	0.0947	0.0709	0.1054	0.0725
SENP5	0.0395	0.0543	0.0294	0.0397
FAM193A	0.0273	0.0648	0.0393	0.0688
GRK4	0.2402	0.4624	0.2432	0.4424
ATP13A3	0.4254	0.4138	0.4588	0.4614
LPP	0.7058	0.9076	0.6116	0.8728
RUBCN	0.7454	0.7636	0.699	0.6936
JAKMIP1	0.6088	0.4886	0.6282	0.5084
EIF4A2	0.0108	0.0031	0.0121	0.0061
CTBP1	0.6608	0.99	0.5264	0.9872
ZFYVE28	0.862	0.8052	0.8452	0.7802
RGS12	2e-04	1e-04	5e-04	5e-04
BDH1_ENSG00000161267	0.9206	0.985	0.9182	0.9874
LRPAP1	0.043	0.0534	0.0301	0.0373
UBXN7	0.7682	0.9536	0.7538	0.9474
RNF168	0.0243	0.0275	0.03	0.0318
ABLIM2	0.0118	0.01	0.021	0.0193
STX18	0.6864	0.6966	0.7202	0.7098
NSG1	0.7358	0.9158	0.7016	0.9022
CPLX1	0.7584	0.5694	0.7124	0.4942
ATP5ME	0.9156	0.868	0.8574	0.8468
KIAA0232	0.9934	0.9758	0.993	0.9758
XXYLT1	0.1392	0.0827	0.1474	0.1018
MRFAP1	0.1008	0.1794	0.084	0.1368
PAK2	0.2514	0.225	0.2392	0.2006
MB21D2	0.254	0.1854	0.2284	0.165
RPL35A	0.9732	0.7884	0.9508	0.7116
NELFA	0.7826	0.6148	0.7888	0.569
NAT8L	0.51	0.3796	0.167	0.1168
LRCH3	0.0598	0.0359	0.0185	0.0144
IL1RAP	0.8734	0.8472	0.8628	0.8422
AFAP1	0.391	0.508	0.3774	0.467
HTT	0.1806	0.1318	0.1352	0.0984
OPA1	0.0159	0.016	0.0118	0.0126
_ENSG00000214135	0.2984	0.2924	0.2396	0.2476
MUC20-OT1_ENSG00000242086	0.8788	0.71	0.8826	0.728
C4orf48	0.9612	0.9666	0.9546	0.9554
STX18-AS1	0.1192	0.101	0.1364	0.1162
_ENSG00000249592	0.1972	0.1142	0.1996	0.1116
SLC30A9	0.2336	0.3436	0.2236	0.31
RFC1	0.644	0.8894	0.5456	0.8516
BOD1L1	0.3546	0.4118	0.3716	0.4426
ARAP2	0.7458	0.4948	0.767	0.4608
LIMCH1	0.0062	0.0185	0.0024	0.0108
TBC1D1	0.3692	0.329	0.4164	0.34
FRYL	0.9708	0.8954	0.9604	0.8706
UBE2K	0.4312	0.521	0.3686	0.48
N4BP2	0.1866	0.2058	0.218	0.221
SEL1L3	0.1142	0.1164	0.1228	0.1312
TMEM33	0.4266	0.3464	0.3476	0.258
GABRA4	0.7398	0.472	0.6574	0.3472
OCIAD1	0.7322	0.6414	0.7014	0.5898
DHX15	0.0269	0.0218	0.0602	0.0355
TBC1D19	0.6242	0.7748	0.4602	0.6928
STIM2	0.7182	0.5356	0.6398	0.4114
KLHL5	0.7232	0.621	0.6828	0.5728
FBXL5	0.569	0.9522	0.5578	0.9472
PDS5A	0.9194	0.8938	0.8958	0.8852
ATP8A1	0.209	0.3972	0.1728	0.3636
CPEB2	0.6062	0.4656	0.3922	0.2746
SLIT2	0.5824	0.6774	0.5998	0.6028
QDPR	0.2654	0.257	0.3106	0.2714
GABRA2	0.2894	0.3274	0.295	0.2702
LGI2	0.3912	0.4174	0.3702	0.3868
UCHL1	0.4406	0.3484	0.4438	0.3674
WDR19	0.6612	0.9084	0.5194	0.87
RAB28	0.5346	0.6446	0.5374	0.681
GABRB1	0.1174	0.1486	0.0637	0.0722
SMIM14	0.3304	0.2616	0.3334	0.2846
APBB2	0.0053	0.0047	0.0053	0.008
RBPJ	0.543	0.5764	0.468	0.5156
LDB2	0.0739	0.1594	0.0591	0.072
PCDH7	0.3786	0.2608	0.3808	0.2716
LCORL	0.5046	0.5564	0.515	0.5676
KCTD8	0.3062	0.2204	0.1344	0.0895
KCNIP4_ENSG00000185774	0.7554	0.522	0.7342	0.4436
KLF3-AS1	0.6054	0.7476	0.5922	0.7294
C1QTNF7-AS1	0.5348	0.3672	0.575	0.4002
_ENSG00000260918	0.0504	0.0314	0.0606	0.0369
TAPT1-AS1	0.1596	0.3022	0.1212	0.2378
RUFY3	0.0401	0.054	0.0602	0.0734
UBA6	0.0737	0.0654	0.088	0.096
POLR2B	0.8542	0.6254	0.829	0.569
LNX1	0.5796	0.4466	0.5258	0.426
SLC4A4	0.142	0.19	0.1536	0.2288
YTHDC1_ENSG00000083896	0.9314	0.8546	0.9118	0.8084
EXOC1	0.3956	0.2326	0.3976	0.2442
DCUN1D4	0.8616	0.9588	0.8384	0.9544
CRACD	0.5348	0.761	0.4688	0.7196
CCNI	0.1412	0.3348	0.1616	0.3782
ANKRD17	0.0407	0.1536	0.0263	0.118
TMEM165	0.916	0.9802	0.9104	0.976
CLOCK	0.5	0.5096	0.5054	0.5174
HNRNPD	0.1698	0.1476	0.113	0.0894
RASGEF1B	0.943	0.5448	0.909	0.432
BMP2K	0.886	0.6654	0.85	0.645
G3BP2	0.0311	0.0181	0.0168	0.0121
SEPTIN11	0.3512	0.4394	0.3288	0.3726
FRAS1	0.0333	0.0474	0.0335	0.0532
SCARB2	0.1156	0.1088	0.1274	0.1028
CCNG2	0.2128	0.324	0.2468	0.3602
CNOT6L	0.2836	0.4932	0.2428	0.4472
USO1	0.724	0.899	0.7	0.8812
CDKL2	0.6582	0.9234	0.6418	0.9192
FIP1L1	0.4108	0.2884	0.42	0.296
CENPC	0.4792	0.4452	0.4944	0.4648
EPHA5	0.104	0.2586	0.0576	0.1844
SCD5	0.261	0.4182	0.0991	0.3076
ADGRL3	0.128	0.1388	0.0714	0.0937
HNRNPDL	0.39	0.3764	0.3732	0.3496
KIT	0.7508	0.6736	0.726	0.6658
AASDH	0.5472	0.6286	0.4414	0.5882
MTHFD2L	0.7664	0.6966	0.6974	0.5846
PARM1	0.7564	0.9984	0.728	0.997
MRPL1	0.5616	0.8784	0.5652	0.879
SRP72	0.0599	0.0585	0.0178	0.0155
SCFD2	0.5232	0.4394	0.5554	0.4712
UBA6-AS1	0.0195	0.039	0.0193	0.0452
_ENSG00000250075	0.5024	0.5284	0.4436	0.484
EPHA5-AS1	0.3108	0.2412	0.3336	0.2408
NFKB1	0.8006	0.9746	0.803	0.9722
MANBA	0.0841	0.1408	0.0755	0.1272
UBE2D3	0.778	0.436	0.7886	0.4408
MAPK10	0.1584	0.1652	0.1664	0.1778
RPL34	0.4896	0.3822	0.355	0.2582
PKD2	0.6812	0.8608	0.6382	0.8354
ARHGAP24	0.6458	0.4636	0.6162	0.449
FAM13A	0.1794	0.1398	0.204	0.1722
HERC3	0.0638	0.0496	0.0647	0.0524
COPS4	0.3414	0.308	0.3506	0.3122
SEC31A	0.7302	0.672	0.7258	0.672
RAP1GDS1	0.2756	0.186	0.277	0.2056
PDE5A	0.7846	0.8886	0.6974	0.8196
PPA2	0.7318	0.9316	0.7004	0.9256
PAPSS1	0.102	0.0876	0.0326	0.0288
SEC24B	0.4196	0.5062	0.4024	0.474
PPP3CA	0.1392	0.1194	0.0484	0.0488
SNCA	0.5286	0.617	0.4956	0.5776
TBCK	0.3144	0.2962	0.3488	0.337
CAMK2D	0.4272	0.3822	0.296	0.2834
ANK2	0.0118	0.0128	0.0032	0.0043
USP53	0.0023	0.0034	0.0059	0.0072
EIF4E	0.682	0.8374	0.6764	0.8506
GRID2	0.2934	0.2252	0.2534	0.1796
SPARCL1	0.3486	0.5608	0.23	0.4556
SMARCAD1	0.1748	0.1704	0.126	0.1216
CDS1	0.0756	0.0457	0.0816	0.0509
WDFY3	0.619	0.669	0.624	0.669
PPM1K	0.1522	0.0716	0.1772	0.0909
DNAJB14	0.1808	0.2314	0.1348	0.194
SLC9B2	0.2924	0.2078	0.2964	0.2086
NDST3	0.852	0.653	0.8556	0.6506
TET2	0.6852	0.873	0.654	0.8886
TSPAN5	0.4256	0.5814	0.4304	0.5722
ELOVL6	0.7616	0.7202	0.7732	0.7338
NAP1L5	0.7232	0.5578	0.7262	0.551
UNC5C	0.7508	0.8256	0.7916	0.848
HSP90AB3P	0.4902	0.7228	0.27	0.5436
CCSER1	0.0893	0.1042	0.0369	0.0416
GPRIN3	0.0365	0.0275	0.0452	0.042
COL25A1	0.1013	0.0769	0.0787	0.0565
RPL7AP30	0.3126	0.2962	0.1076	0.1142
_ENSG00000245958	0.0835	0.0686	0.0674	0.0566
MAPK10-AS1	0.7754	0.8612	0.7214	0.8358
FNIP2	0.0681	0.0589	0.0614	0.0487
GUCY1B1	0.1882	0.3212	0.172	0.293
ELF2	0.5144	0.528	0.5184	0.505
TBC1D9	0.6654	0.5046	0.5814	0.4032
INPP4B	0.2172	0.2326	0.0648	0.0618
TRIM2	0.85	0.796	0.861	0.8024
FBXW7	0.8854	0.9884	0.8592	0.9828
SH3D19	0.658	0.6066	0.589	0.5848
GLRB	0.1052	0.0745	0.0524	0.0457
GRIA2	0.2188	0.2838	0.1458	0.2008
SLC10A7	0.4634	0.622	0.423	0.5888
PCDH10	0.262	0.2626	0.2596	0.2534
BBS7	0.4202	0.6328	0.3976	0.6372
KIAA1109	0.952	0.9144	0.9344	0.8958
LARP1B	0.5964	0.97	0.5448	0.974
SPATA5	0.9132	0.6774	0.9296	0.6854
RNF175	0.4534	0.3108	0.4628	0.3216
ANKRD50	0.1068	0.1562	0.0361	0.082
SCLT1	0.299	0.252	0.3412	0.2526
NR3C2	0.3424	0.384	0.3438	0.3756
SCOC	0.592	0.9452	0.4718	0.9116
SMARCA5	0.7024	0.7724	0.692	0.7772
INTU	0.519	0.8252	0.3796	0.7446
HSPA4L	0.2498	0.2274	0.2312	0.1528
ABHD18	0.3504	0.4376	0.279	0.3848
MAP9	0.245	0.436	0.192	0.4014
GUCY1A1	0.532	0.7958	0.5028	0.7692
NAA15	0.9052	0.696	0.9148	0.6658
ARFIP1	0.7478	0.4574	0.7444	0.4432
ANAPC10	0.2824	0.3312	0.2874	0.3338
RNF150	0.5394	0.2274	0.5512	0.2594
DCLK2	0.683	0.5594	0.6272	0.4822
ETFDH	0.277	0.6562	0.2962	0.6276
FAT4	0.3746	0.529	0.3786	0.5298
MAML3	0.5756	0.736	0.5738	0.7696
LRBA	0.5442	0.5148	0.5254	0.4748
_ENSG00000249806	0.6836	0.5876	0.6128	0.4126
_ENSG00000251555	0.717	0.6036	0.7	0.5742
_ENSG00000273247	0.6404	0.6486	0.558	0.5996
MSMO1	0.7576	0.8082	0.7422	0.7964
KLHL2	0.5478	0.3786	0.4872	0.3106
CPE	0.1016	0.1214	0.0657	0.085
CLCN3	0.8106	0.6516	0.775	0.6062
GALNT7	0.8318	0.5884	0.7998	0.5672
RAPGEF2	0.0521	0.0703	0.021	0.0328
SNX25	0.0689	0.0822	0.0769	0.0957
LRP2BP	0.0113	0.0088	0.0072	0.0078
PALLD	0.6366	0.5172	0.6636	0.5442
SPCS3	0.4728	0.5484	0.3026	0.4232
NEK1	0.4438	0.583	0.4194	0.5748
MARCHF1	0.9796	0.8674	0.9828	0.8782
CBR4	0.958	0.7918	0.9452	0.7602
GPM6A	0.0143	0.0056	0.016	0.0077
WDR17	0.0423	0.038	0.041	0.0353
WWC2	0.0195	0.0163	0.0275	0.0285
SLC25A4	0.6938	0.9954	0.7122	0.9958
SH3RF1	0.9972	0.7276	0.9982	0.7566
SORBS2	0.534	0.4998	0.5186	0.4488
NPY1R	0.6804	0.6826	0.6826	0.6912
TRAPPC11	0.475	0.5706	0.4242	0.4554
FSTL5	0.0378	0.0631	0.0371	0.0644
TMEM192	0.9874	0.7396	0.9832	0.611
STOX2	0.9258	0.8668	0.9006	0.8182
GALNTL6	0.6704	0.5296	0.6354	0.4928
TENM3-AS1	0.2604	0.2662	0.2002	0.1876
SPOCK3	0.345	0.4164	0.2562	0.3168
ZDHHC11B	0.856	0.8806	0.8698	0.8964
TENM3	0.7906	0.5286	0.7776	0.5144
LINC00290	0.9602	0.7186	0.9504	0.675
TRIO	0.7272	0.7246	0.7058	0.712
CDH10	0.13	0.0822	0.1568	0.0925
ZFR	0.6574	0.639	0.6466	0.6458
ADCY2	0.9828	0.859	0.9862	0.8394
WDR70	0.7728	0.7944	0.7506	0.7704
SEMA5A	0.3234	0.3244	0.2982	0.3024
CDH9	0.2532	0.206	0.2148	0.164
DROSHA	0.2412	0.3712	0.1914	0.2468
GOLPH3	0.8978	0.7876	0.894	0.7746
SUB1	0.5506	0.739	0.5392	0.742
NPR3	0.8016	0.795	0.8002	0.7818
LIFR	0.4948	0.416	0.383	0.317
PDZD2	0.2344	0.1842	0.1896	0.1406
MARCHF6	0.0564	0.0556	0.0698	0.0716
CDH18	0.0889	0.1016	0.0631	0.0899
SPEF2	0.7288	0.739	0.6578	0.602
ANKH	0.8624	0.8538	0.8278	0.7994
RETREG1	0.4264	0.6714	0.4062	0.6462
CDH12	0.7954	0.3144	0.7624	0.2298
ICE1	0.2954	0.455	0.2426	0.3464
LMBRD2	0.0922	0.0997	0.0269	0.0403
NIPBL	0.4848	0.407	0.4998	0.4304
CTNND2	0.1156	0.0711	0.0887	0.0594
BASP1	0.0865	0.0726	0.1028	0.0968
FBXL7	0.3446	0.2828	0.3928	0.3226
MARCHF11	0.0051	0.0021	0.0048	0.0058
GUSBP1	0.9204	0.52	0.856	0.4124
CPLANE1	0.2592	0.3668	0.2776	0.3788
_ENSG00000215158	0.8724	0.77	0.8602	0.7618
BASP1-AS1	0.727	0.689	0.6864	0.6376
UBE2QL1	0.0149	0.0067	0.0183	0.0082
_ENSG00000251294	0.557	0.5752	0.4828	0.4494
LINC02241	0.7412	0.7854	0.7496	0.7734
C1QTNF3-AMACR	0.1364	0.1628	0.1248	0.1614
MTREX	0.7382	0.7496	0.6994	0.6722
ERCC8	0.4534	0.7094	0.3222	0.6154
ADAMTS6	0.5022	0.9314	0.4922	0.9194
GPBP1	0.1602	0.1496	0.1188	0.1008
PLPP1	0.9066	0.9486	0.883	0.938
DHX29	0.0151	0.0189	0.009	0.0191
KIF2A	0.4748	0.4364	0.4778	0.4592
MAST4	0.195	0.22	0.1764	0.2032
TNPO1	0.1864	0.1742	0.1342	0.1312
OXCT1	0.0166	0.0353	0.0255	0.0529
ERBIN	0.0105	0.016	0.0057	0.0107
HMGCS1	0.8806	0.715	0.8704	0.7226
NNT	0.1652	0.2002	0.1978	0.2292
PDE4D	0.3712	0.3162	0.3504	0.2962
PPWD1	0.9938	0.7556	0.9916	0.7518
TRIM23	0.0116	0.012	0.0141	0.0132
TRAPPC13	0.1178	0.319	0.0631	0.236
NLN	0.6192	0.8852	0.6218	0.8858
ZSWIM6	0.4608	0.3834	0.4416	0.373
MAP1B	0.1462	0.106	0.1774	0.1372
IL6ST	0.3176	0.3664	0.3378	0.3856
RPL37	0.4396	0.5512	0.2974	0.4548
PLK2	0.1222	0.2744	0.0822	0.2366
PIK3R1	0.0545	0.0636	0.0512	0.0525
BDP1_ENSG00000145734	0.0783	0.0663	0.1172	0.1054
PARP8	0.6652	0.7472	0.6732	0.7476
RAB3C	0.0027	0.0033	5e-04	4e-04
SREK1IP1	0.4026	0.5176	0.397	0.502
CWC27	0.3834	0.4296	0.3372	0.3472
SREK1	0.8774	0.883	0.8636	0.88
FCHO2	0.8956	0.883	0.9038	0.8952
NDUFAF2	0.8868	0.978	0.8788	0.9682
RNF180	0.319	0.682	0.2946	0.6272
NDUFS4	0.198	0.1592	0.1286	0.0888
RICTOR	0.6608	0.7534	0.655	0.7504
ANKRD55	0.0536	0.0514	0.0546	0.0494
HCN1	0.8834	0.9804	0.87	0.978
ZNF131	0.7924	0.532	0.7958	0.5434
SLC38A9	0.3458	0.496	0.2394	0.3292
NIM1K	0.1086	0.0932	0.1426	0.1132
ARL15	0.1592	0.1028	0.137	0.0931
RGS7BP	0.5668	0.5072	0.4578	0.3892
SGTB	0.2904	0.3588	0.1904	0.2658
RPL26P19	0.943	0.818	0.923	0.7562
ZFYVE16	0.6148	0.3912	0.6046	0.3742
MEF2C	0.2522	0.4314	0.1026	0.241
SCAMP1	0.17	0.1156	0.1126	0.0846
MAN2A1	0.5318	0.7224	0.4006	0.6408
HMGCR	0.1292	0.1924	0.0764	0.1128
CERT1	0.6802	0.9254	0.611	0.892
PDE8B	0.112	0.0708	0.0961	0.0576
ARSB	0.9758	0.9272	0.9728	0.9144
MSH3	0.8928	0.9394	0.8966	0.9356
RASGRF2	9e-04	5e-04	0.0012	0.0023
FAM172A	0.0548	0.0747	0.0512	0.082
LNPEP	0.278	0.1554	0.1576	0.0893
POLK	0.0087	0.0088	0.0135	0.0196
COX7C	0.9198	0.8358	0.918	0.8094
AP3B1	0.8968	0.969	0.8954	0.965
SLF1	0.8956	0.7682	0.8976	0.744
CCNH	0.9216	0.7976	0.902	0.7762
SSBP2	0.2662	0.2368	0.1052	0.1228
IQGAP2	0.0838	0.1626	0.0252	0.0762
RASA1	0.5212	0.4118	0.423	0.2952
PPIP5K2	0.0238	0.0226	0.0247	0.0268
PAM	0.6372	0.6382	0.6474	0.6576
FBXL17	0.4168	0.2014	0.3544	0.1584
FER	0.5026	0.6006	0.4508	0.5564
ATG10	0.566	0.8508	0.525	0.8236
JMY	0.5094	0.347	0.5486	0.3666
HOMER1	0.0401	0.1244	0.0597	0.1182
CAST	0.6106	0.7188	0.6082	0.734
CHD1	0.6124	0.4498	0.5632	0.4182
EDIL3	0.3966	0.6324	0.3644	0.6818
ADGRV1	0.3838	0.375	0.3026	0.2556
SLC25A46	0.8396	0.993	0.786	0.993
WDR41	0.2862	0.2682	0.1676	0.1416
SERINC5	0.3708	0.3892	0.4198	0.464
TENT2	0.4606	0.3484	0.3322	0.2554
TBCA	0.2038	0.0817	0.2256	0.1029
ENC1	0.666	0.946	0.556	0.928
RGMB	0.8634	0.842	0.8524	0.822
MCTP1	0.7076	0.5922	0.6998	0.5824
NR2F1	0.686	0.8442	0.687	0.847
EFNA5	0.132	0.1498	0.0742	0.088
KIAA0825	0.8162	0.9402	0.814	0.935
RPS23	0.7216	0.8934	0.6184	0.847
TMEM232	0.0827	0.0758	0.1012	0.0898
TTC37	0.4206	0.342	0.4202	0.3232
FAM169A	0.2034	0.1172	0.0662	0.0284
PJA2	0.179	0.1978	0.0672	0.0798
NR2F1-AS1	0.9214	0.8768	0.8964	0.8408
LINC00461	0.8734	0.777	0.8576	0.756
_ENSG00000247121	0.6928	0.708	0.5924	0.6048
CKMT2-AS1	0.741	0.658	0.6916	0.6076
TMEM161B-AS1	0.3842	0.6468	0.3468	0.6416
MEF2C-AS1	0.0419	0.0708	0.0388	0.0816
LINC02062	0.456	0.3194	0.48	0.348
_ENSG00000250049	0.4582	0.4534	0.3524	0.3648
FAM13B	0.816	0.7958	0.7638	0.744
CTNNA1	0.0757	0.0855	0.0329	0.0406
YTHDC2	0.5638	0.3706	0.4764	0.2786
FSTL4	0.8558	0.7932	0.8436	0.785
SLC12A2	0.132	0.1018	0.1204	0.106
SNX24	0.102	0.0522	0.0584	0.0262
SNCAIP	0.9096	0.7222	0.8932	0.7002
AFF4	0.4488	0.3968	0.454	0.4002
KCNN2	0.36	0.5252	0.2882	0.4486
NME5	0.787	0.9076	0.7766	0.908
HSPA9	0.9674	0.92	0.9668	0.9278
RAD50	0.0073	0.0074	0.003	0.0036
SKP1	0.6264	0.31	0.6152	0.2986
MACROH2A1	0.5992	0.6112	0.4506	0.491
SMAD5	0.15	0.1276	0.1438	0.1132
UBE2B	0.886	0.7408	0.8832	0.7224
SIL1	0.1088	0.0959	0.016	0.0145
PAIP2	0.3206	0.6108	0.3322	0.5942
KDM3B	0.1314	0.0726	0.1	0.0534
REEP5	0.8706	0.8146	0.857	0.811
KIF3A	0.6176	0.574	0.5808	0.5186
REEP2	0.6346	0.5458	0.4686	0.3984
HSD17B4	0.24	0.1604	0.2548	0.1676
APC	0.7188	0.5182	0.708	0.487
NREP	0.2102	0.2014	0.0514	0.0545
COMMD10	0.5734	0.5468	0.5582	0.509
ADAMTS19	0.5396	0.4614	0.4916	0.3928
CXCL14	0.7036	0.569	0.589	0.4208
DDX46	0.5584	0.4284	0.5362	0.362
LRRTM2	0.0077	0.0065	0.0151	0.0139
KLHL3	0.9878	0.905	0.9922	0.909
CSNK1G3	0.922	0.7262	0.9028	0.7022
SRFBP1	0.3902	0.3198	0.417	0.316
SPOCK1	0.0762	0.0971	0.0188	0.0417
CAMK4	0.214	0.233	0.1768	0.1906
SAR1B	0.545	0.5218	0.5814	0.574
CDC42SE2	0.3522	0.2964	0.2572	0.2102
ACSL6	0.0492	0.0719	0.0389	0.0625
UQCRQ	0.2816	0.3594	0.229	0.2952
CAMLG	0.0343	0.0417	0.0537	0.0696
ZNF608	0.7372	0.6982	0.7242	0.6864
HINT1	0.0414	0.0635	0.0367	0.0559
DTWD2	0.9386	0.7054	0.9448	0.727
HSPA4	0.8938	0.9108	0.8968	0.8988
MCC	0.5356	0.6888	0.5446	0.6732
DCP2	0.1098	0.0651	0.1076	0.0682
DMXL1	0.6284	0.4236	0.65	0.4366
MARCHF3	0.9472	0.8934	0.9462	0.891
AP3S1	0.6338	0.5812	0.5912	0.5358
PRR16	0.0389	0.063	0.0142	0.0268
_ENSG00000185641	0.5458	0.7788	0.3334	0.694
LYRM7	0.9702	0.8398	0.9734	0.7794
PTMAP2	0.003	0.0046	0.0017	0.0029
CHSY3	0.3768	0.3372	0.366	0.2988
SNX2	0.5812	0.7614	0.6056	0.7714
VDAC1	0.738	0.6464	0.7174	0.6108
MIR3936HG	0.3602	0.3056	0.3224	0.2776
LINC01184	0.817	0.4278	0.7582	0.3756
_ENSG00000251680	0.3608	0.5022	0.3122	0.4534
MFAP3	0.634	0.5222	0.6672	0.565
CYFIP2	0.2456	0.3214	0.1854	0.2718
CAMK2A	0.4808	0.4336	0.4802	0.4276
TTC1	0.9172	0.6742	0.8942	0.678
NR3C1	0.5472	0.3474	0.479	0.2328
TCERG1	0.3074	0.529	0.2962	0.4836
DPYSL3	0.0181	0.016	0.0267	0.0291
CSNK1A1	0.0098	0.0121	0.0092	0.0169
DIAPH1	0.4616	0.3952	0.413	0.3082
NDFIP1	0.6256	0.6904	0.5288	0.6278
UBE2D2	0.5472	0.7852	0.5688	0.7826
DCTN4	0.0751	0.1438	0.0891	0.1594
LARS1	0.1156	0.1244	0.1352	0.1562
ARHGAP26	0.1084	0.136	0.0702	0.1016
RNF145	0.99	0.9702	0.9818	0.9716
GABRB2	0.006	0.0064	0.0071	0.0065
LARP1	0.2714	0.1832	0.168	0.1034
GRIA1	0.3624	0.3688	0.382	0.3696
PPP2R2B	0.7018	0.6112	0.6666	0.563
NRG2	0.9286	0.776	0.9196	0.7498
RPS14	0.5168	0.5474	0.417	0.4528
ADRA1B	0.5882	0.5282	0.5954	0.4928
PWWP2A	0.5192	0.6546	0.5142	0.6208
HARS1	0.9516	0.5824	0.949	0.5898
DNAJC18	0.8888	0.6588	0.8324	0.574
SGCD	0.756	0.6662	0.7364	0.6508
CXXC5	0.32	0.5354	0.2462	0.5032
JAKMIP2	0.6172	0.81	0.635	0.8136
KCTD16	0.3826	0.4936	0.2932	0.4386
PURA	0.1208	0.133	0.0688	0.0717
PRELID2	0.1058	0.0634	0.0911	0.0805
SPRY4-AS1	0.006	0.0029	0.0064	0.005
_ENSG00000247199	0.6418	0.9298	0.5704	0.929
LINC01470	0.2548	0.4516	0.2228	0.36
_ENSG00000254373	0.2314	0.4302	0.0817	0.312
JAKMIP2-AS1	0.4632	0.7102	0.3016	0.5596
GABRA1	0.2814	0.378	0.2088	0.2958
MAPK9	0.3994	0.3208	0.433	0.3466
FBXW11	0.9262	0.6892	0.9222	0.6676
SNCB	0.5472	0.912	0.4216	0.8764
UIMC1	0.2308	0.2152	0.2674	0.263
EXOC2	0.1242	0.1162	0.1392	0.1306
GMDS	0.8112	0.604	0.7936	0.6238
PRPF4B	0.4128	0.4288	0.4016	0.3764
FAF2	0.0075	0.0138	0.0041	0.0129
RNF130	0.5412	0.5002	0.4138	0.379
GABRG2	0.0383	0.092	0.0305	0.0785
RARS1	0.8552	0.7942	0.8178	0.7586
WWC1	0.72	0.7144	0.7398	0.7294
ERGIC1	0.0689	0.0649	0.049	0.0345
CPEB4	0.7478	0.8218	0.6922	0.792
ZNF346	0.5306	0.6218	0.561	0.6474
PANK3	0.3588	0.6218	0.246	0.5628
NQO2	0.217	0.1828	0.2568	0.23
CANX	0.0049	0.0032	0.0063	0.0069
SLC22A23	0.1448	0.1228	0.1546	0.1404
TUBB2A	0.6864	0.5214	0.6562	0.479
TUBB2B	0.6666	0.4308	0.6086	0.3952
CPLX2	0.1174	0.3024	0.0428	0.1924
TENM2	0.9972	0.988	0.9976	0.9848
FAM193B	0.649	0.8196	0.6004	0.7726
MRNIP	0.272	0.6314	0.206	0.5256
SQSTM1	0.2892	0.1754	0.1964	0.0774
MAML1	0.2118	0.1966	0.1828	0.1428
CREBRF	0.0964	0.3248	0.0932	0.3252
SFXN1	0.693	0.613	0.6948	0.5966
NSD1	0.8786	0.8814	0.8426	0.8412
HNRNPH1	0.9258	0.9172	0.924	0.925
FAM153A	0.0089	0.0132	0.0145	0.0241
SIMC1	0.7196	0.8226	0.6712	0.8152
NSG2	0.811	0.8352	0.8076	0.8294
RUFY1	0.2834	0.5014	0.279	0.5016
NPM1	0.473	0.3898	0.344	0.2526
KCNIP1	0.6722	0.5864	0.6854	0.6104
FAM153B	0.0132	0.0113	0.0159	0.0152
RACK1	0.5802	0.5882	0.4136	0.4084
FAM153CP	0.1708	0.2308	0.1862	0.2318
RANBP17	0.731	0.3686	0.7072	0.3222
_ENSG00000218227	0.936	0.815	0.9146	0.7688
_ENSG00000241956	0.326	0.0847	0.327	0.079
_ENSG00000246596	0.9238	0.8046	0.9206	0.801
GMDS-DT	0.5958	0.4566	0.5994	0.4732
JARID2	0.219	0.2104	0.2452	0.2244
RANBP9	0.3828	0.2906	0.389	0.2744
DTNBP1	0.7964	0.835	0.7964	0.8386
CARMIL1	0.0102	0.0136	0.0054	0.0057
HIVEP1	0.8306	0.7948	0.8386	0.8184
MAK	0.3148	0.3656	0.2298	0.2532
GCNT2	0.7044	0.9482	0.701	0.9432
RIPOR2	0.3716	0.2636	0.358	0.2288
PHACTR1	0.257	0.2814	0.2416	0.2376
CAP2	0.3026	0.4024	0.292	0.3946
GPLD1	0.6566	0.4482	0.6362	0.4082
C6orf62	0.0731	0.1	0.0229	0.0352
SSR1	0.0057	0.0049	0.0017	0.0058
ATXN1	0.7882	0.7356	0.7814	0.7022
NUP153	0.1564	0.1041	0.151	0.0834
KIF13A	0.9536	0.933	0.914	0.871
KIAA0319	0.9262	0.86	0.9128	0.8514
FARS2	0.572	0.5784	0.5594	0.5746
GFOD1	0.4182	0.4204	0.3782	0.3522
CDKAL1	0.2216	0.3182	0.1764	0.2802
NRSN1	0.9426	0.7532	0.9314	0.7358
CDYL	0.5266	0.6448	0.4344	0.5662
LYRM4	0.8496	0.3812	0.8562	0.382
SMIM13	0.421	0.3736	0.3178	0.288
CASC15	0.4398	0.46	0.2844	0.3146
ANKS1A	0.1154	0.0855	0.1216	0.0802
UHRF1BP1	0.0069	0.0077	0.0022	0.0015
