"gene","theta_formula"
"RPS6",0.826322302632566
"NFIB",0.980794642464257
"C9orf72",0.165410178288478
"ZCCHC7",0.0344616583103707
"TTC39B",0.00544633494397399
"RRAGA",0.491348005235309
"SLC24A2",0.141191866450298
"GNE",0.0275679025142607
"FAM219A",0.00478374884085419
"SNAPC3",0.0113271529921337
"PSIP1",0.327930420390787
"CCDC171",0.0467630080534913
"UBAP1",0.0336641824316602
"NDUFB6",0.775200366792242
"TRMT10B",0.150841156517999
"VCP",0.922832056624546
"STOML2",0.168993506198038
"MLLT3",0.257239256843418
"LINGO2",0.30790878628788
"ZDHHC21",0.0519444560891404
"ADAMTSL1",0.134162900615332
"FOCAD",0.0307957958514776
"KLHL9",0.591312439125063
"UNC13B",0.0367783757327943
"RUSC2",0.0100045657727714
"_ENSG00000227388",0.0323371433621933
"ANKRD18B",0.215616254993338
"_ENSG00000234021",0.606982129740272
"_ENSG00000255872",0.1530992111589
"_ENSG00000260412",0.202967180235077
"EBLN3P",0.193948992690575
"TRPM3",0.0932553171606852
"PCSK5",0.0325872632891292
"NMRK1",0.0156472767676992
"PRUNE2",0.739580763641125
"TLE4",0.0161949586307543
"PIP5K1B",0.103313810371991
"APBA1_ENSG00000107282",0.302854570699639
"ABHD17B",0.49912769296755
"ZFAND5",0.976985438763281
"GDA",0.492311189137955
"KLF9",0.83337703520742
"OSTF1",0.0726697428838341
"RFK",0.5171930762273
"CEMIP2",0.764862186933714
"CBWD5",0.0440781338929833
"CEP78",0.583833761901955
"CNTNAP3B",0.0190912320790739
"C9orf85",0.0442616101753832
"CARNMT1",0.897103033933825
"GNA14",0.0288107906243155
"GNAQ",0.107770495237354
"FXN",0.0379552286313132
"FRMD3",0.653726610504355
"PTAR1",0.761462703849986
"TLE1",0.0975151496450088
"CBWD3",0.058420950074142
"VPS13A",0.00355276972349122
"SMC5",0.0104164124285797
"RORB",0.157950204571258
"CARNMT1-AS1",0.0160206674924459
"CBWD6",0.0843434540159339
"FGF7P6",0.0469976295771333
"_ENSG00000228522",0.448900993701997
"_ENSG00000233926",0.0985956954378646
"_ENSG00000240240",0.394076678519847
"_ENSG00000274893",0.0737307190815888
"_ENSG00000275390",0.427377893141565
"FRG1HP",0.550324307277072
"BMS1P14",0.242424508435304
"PGM5P2",0.143358947429713
"ERP44",0.015651153843846
"FAM120A",0.0847960860085785
"ELP1",0.0555515258010884
"PTPN3",0.594712355180647
"SLC44A1",0.524604278431546
"CDC14B",0.00392112810559299
"TUT7",0.0044922086943952
"SPTLC1",0.0268637115878355
"EPB41L4B",0.760877664269453
"FKTN",0.081600785835852
"FSD1L",0.0171943872130378
"SPIN1",0.0124080097798536
"TMEM245",0.0418689356467493
"SEC61B",0.501468525152581
"RAD23B",0.0135503666857516
"CTNNAL1",0.116131267198562
"ABITRAM",0.136040747288781
"INVS",0.00124256452143109
"IPPK",0.00209134787919867
"HABP4",0.017285589667324
"UBQLN1",0.187043625738352
"NAA35",0.0358896543884648
"CTSL",0.0226328862025546
"AGTPBP1",0.034722659832115
"GOLM1",0.128462924056722
"ISCA1",0.77921336030075
"TXN",0.715940394529993
"TMOD1",0.621836176633351
"ZNF189",0.257847212336546
"STX17",0.0145458312042937
"TEX10",0.0647275858845876
"TSTD2",0.0195328260494163
"GABBR2",0.2988471798127
"XPA",0.00225427351254975
"NCBP1",0.0134658133291609
"NTRK2",0.625495863654843
"SHC3",0.0112709410725727
"AUH",0.000449468055646468
"MFSD14B",0.0758007410457061
"AOPEP",0.0157397161081391
"PLPPR1_ENSG00000148123",0.427637510886736
"ZNF462",0.681580551896392
"RNF20",0.637322261975822
"PALM2AKAP2",0.789663406777769
"PTPDC1",0.0166695197220965
"FANCC",0.00848178444788921
"ANKRD18CP",0.00839978502072485
"DIRAS2",0.542232883189894
"GKAP1",0.409963153409199
"KIF27",0.0113873711481004
"HNRNPK",0.544894834440916
"SVEP1",0.0616766584187497
"ANKS6",0.00094447612110858
"PGAP4",0.368749033131435
"CARD19",0.00653192186050145
"WNK2",0.286802450054081
"LINC00476",0.102407422069758
"ZNF169",0.122156531635406
"ERCC6L2",0.0730747063399235
"BICD2",0.149865053115694
"SECISBP2",0.00135422331535697
"SEMA4D",0.148721388473605
"ANKRD19P",0.075029886247173
"CENPP",0.131168065696688
"FAM120AOS",0.0572508140427327
"TDRD7",0.00170694023835556
"IARS1",0.079412107847698
"MFSD14C",0.0113194052997329
"ZNF782",0.24448113869356
"DAPK1",0.906752172066801
"GRIN3A",0.60374356646074
"_ENSG00000203279",0.00114622382742605
"C9orf129",0.143498020070084
"_ENSG00000224848",0.326028803462624
"SEPTIN7P7",0.943309262047093
"_ENSG00000237461",0.040376836738707
"FRRS1L",0.111348680515629
"RABGAP1",0.0077967593048331
"HSPA5",0.946844315473496
"RC3H2",0.0166463173520124
"BRINP1",0.139133207599053
"PSMD5",0.0530501789583072
"SH2D3C",0.0117625581400048
"ABL1",0.0611632253658226
"LHX2",0.43342967957373
"MEGF9",0.166154369512234
"PTGR1",0.571791779564144
"SUSD1",0.0071268557357257
"DNM1",0.0257415286365985
"NCS1",0.0246380106049586
"FUBP3",0.0191346708091243
"RAPGEF1",0.00104001310093429
"SETX",0.00351047643789626
"PTBP3",0.544095767403066
"FKBP15",0.0110809958703378
"SET",0.304422868846165
"PTPA",0.517926768595672
"GLE1",0.123325222183118
"RAB14",0.917354741780846
"CNTRL",0.0690666949831511
"FBXW2",0.0056708860738012
"PPP6C",0.0270974654713764
"NDUFA8",0.325566835413622
"HSDL2",0.147220557098665
"MAPKAP1",0.0184459275970827
"DENND1A",0.0329793130638267
"TTF1",0.0890187178148314
"NUP214",0.0127388226325604
"POMT1",0.00945199025148382
"PRRC2B",0.00931130395879471
"CDK9",0.0835102155098161
"ODF2",0.0116148631235306
"ECPAS",0.0368372186098203
"C9orf78",0.914003569079479
"RALGPS1",0.00371940298562107
"DAB2IP",0.0159322269895458
"STXBP1",0.29527161755419
"CDK5RAP2",0.0473471414271733
"SLC31A1",0.159054816092441
"USP20",0.00245333397090657
"ATP6V1G1",0.06228675524143
"GARNL3",0.679844758981587
"DPM2",0.238395965869651
"PSMB7",0.376739501391809
"RABEPK",0.0168582531814312
"GOLGA1",0.000634002240916811
"RPL35",0.548724154425893
"ARPC5L",0.506918829249798
"INIP",0.115794272100853
"UGCG",0.837362813471663
"SNX30",0.158302467541236
"MRRF",0.00676164939050046
"NR6A1",0.00287808905860953
"ASTN2",0.0192599495410016
"RPL7A_ENSG00000148303",0.676415553036874
"PTGES2",0.0135327355322144
"CIZ1",0.051703002363562
"SLC25A25",0.00898881038950874
"SH3GLB2",0.0115862138948284
"MIGA2",0.00199734589773869
"LRSAM1",0.000612547109735591
"HMCN2",0.878073279643751
"GPR107",0.013619805283507
"TMEM268",0.240167048110013
"RALGDS",0.214018634504487
"ZER1",0.0790121026333389
"PLPP7",0.0103440661226859
"MED27",0.00506549941369664
"SHOC1",0.48205307764944
"KIAA1958",0.115339167861652
"STRBP",0.104909351622005
"GAPVD1",0.00160799158765288
"TSC1",0.020528965514124
"PBX3",0.0198311987486116
"FAM102A",0.103341196719292
"GOLGA2",0.0379260708384634
"COQ4",0.0218534733628364
"SLC27A4",0.0613837624500898
"URM1",0.333988977871075
"ZBTB43",0.471593295222842
"KYAT1",0.0327156869353541
"C9orf16",0.00448845274250427
"ZNF483",0.446802133601385
"SCAI",0.00502129513639786
"TTLL11",0.0479906064986558
"FNBP1",0.016019180593114
"MVB12B",0.119954599634002
"SPTAN1",0.0314761846793008
"RPL12",0.566399816174026
"MIR181A2HG",0.0935019858240003
"CUTALP",0.00613191232450016
"ZNF883",0.121878967990194
"_ENSG00000246851",0.348243781664763
"ZNF195",0.0194900908890237
"OSBPL5",0.0620143324949902
"KCNQ1",0.0157387530478146
"TOLLIP",0.580970910004658
"KCNT1",0.0319984493277744
"EDF1",0.722832998457464
"PTGDS",0.0242980187830752
"ABCA2",0.00236982706461821
"CARS1_ENSG00000110619",0.00357524897069297
"CD81",0.257965846673795
"NUP98",0.0378312778146916
"OLFM1",0.918263822437629
"CAMSAP1",0.0502154723404156
"COL5A1",0.0788577038067467
"PNPLA7",0.158147559262355
"SIRT3",0.00929943226685457
"SURF4_ENSG00000148248",0.103902853776586
"PAXX",0.00142705847108536
"SEC16A",0.0124808953973282
"DPH7",0.0222134552133704
"CACNA1B",0.571546072442427
"FBXW5",0.00682141070068614
"TUBBP5",0.767061690413247
"SLC2A6_ENSG00000160326",0.00230188193546008
"GPSM1",0.137413555548335
"SNAPC4",0.0499791152062129
"PMPCA",0.0088590810851361
"NSMF",0.00883194593290888
"STIM1",0.0303651573820748
"EGFL7",0.0121012872885481
"BRSK2",0.00752198020996526
"PTDSS2",0.176051362655385
"GRIN1",0.0941937873104462
"DPP7",0.0112818035346013
"DEAF1",0.000528720724111865
"TALDO1",0.108551359547199
"GATD1",0.00260607669416393
"MAN1B1",0.0136029488301084
"SLC25A22",0.275743846772956
"RPLP2",0.328459383749631
"POLR2L",0.075577961350713
"CHID1",0.0780650932172645
"RIC8A",0.28631680667664
"EHMT1",0.010671110304481
"MRPL41",0.797300224258747
"MOB2",0.00266314707523904
"B4GALNT4",0.0253402973290547
"AP2A2_ENSG00000183020",0.0150612773479614
"CEND1",0.0269679089122406
"DUSP8_ENSG00000184545",0.0819894406630982
"PSMD13",0.0406116257098912
"EXD3",0.00208096202841222
"TUBB4B",0.916763508902511
"NOXA1",0.0020949326609168
"NELFB",0.0109594498708912
"WDR5",0.0035610744281013
"RABL6",0.0142502271496658
"ARRDC1",0.00169555519941103
"NAP1L4_ENSG00000205531",0.0323719651333846
"RNF208",0.0170618303821439
"PPP1R26-AS1",0.276710744346638
"KRTAP5-AS1_ENSG00000233930",0.0814095743617118
"_ENSG00000254757",0.775670574342657
"_ENSG00000255158",0.109084782475487
"_ENSG00000255229",0.653774674094073
"_ENSG00000255367",0.344419664301074
"KCNQ1OT1",0.0391895420404782
"ABCC8",0.0195106036396741
"PIK3C2A",0.00167148560822152
"DKK3",0.378653978077335
"FAM160A2",0.169373131102544
"NUCB2",0.123816852193326
"TSG101",0.311935306373992
"CCDC34",0.0269096995571471
"CCKBR",0.271380086380351
"TRIM3",0.0183306011365731
"EIF4G2",0.672118776487964
"GALNT18",0.997539788167139
"SOX6",0.184511525161486
"C11orf58",0.311216076463747
"RPS13",0.556228514416489
"HPS5",0.0139297117610411
"GTF2H1",0.00505788647326194
"PTPN5",0.0588179965530258
"COPB1",0.00884839217784876
"SERGEF",0.021329156143126
"KCNC1",0.163337290378124
"ARNTL",0.0521657629395592
"SBF2",0.0819966997464149
"MICAL2",0.0210255109727597
"RRAS2",0.816264946157564
"LDHA",0.112884550508803
"ANO3",0.312976520931421
"BTBD10",0.222319493329825
"GAS2",0.0740870387602912
"LIN7C",0.582231796859113
"UEVLD",0.00161703883216263
"PDE3B",0.284785878461589
"NELL1",0.0560558621441107
"APBB1",0.201059670268508
"TUB",0.940619897823768
"RIC3",0.20986825711656
"RPL27A",0.527538699014186
"DENND2B",0.0133161238126672
"TMEM41B",0.0117771860923846
"PLEKHA7",0.671233440106308
"NAV2",0.0275720235195009
"USP47",0.011565039957261
"SYT9",0.400255109656001
"ANO5",0.116990851467274
"TMEM9B",0.495563265865317
"EIF3F",0.0838583262504784
"ZDHHC13",0.0664382367590774
"DNHD1",0.12098535098443
"DENND5A",0.00709971856448324
"PRMT3",0.0166081114392534
"TEAD1",0.0357494044600006
"LUZP2",0.339659743816507
"FAR1",0.00725273113471198
"SVIP",0.781872151666814
"CTR9",0.619522326181384
"LGR4",0.191279428097394
"IPO7",0.200741918750023
"ZBED5",0.0485747787071701
"BDNF-AS",0.099362959575651
"SBF2-AS1",0.0315593098584321
"_ENSG00000255476",0.203178750891921
"PRDM11",0.00554211689010546
"SYT13",0.841669799278815
"NUP160",0.101856893696017
"RCN1",0.430385638354386
"TTC17",0.0807921189037897
"QSER1",0.0266830098233811
"MPPED2",0.199584304454179
"CD59",0.115425023444375
"ELP4",0.0402697100662042
"MTCH2",0.0724379283296644
"FNBP4",0.00983455750356378
"HIPK3",0.0213973510299184
"KIAA1549L",0.216450260819764
"FBXO3",0.030919931488871
"PDHX",0.0692311354123145
"SLC1A2",0.605731580612338
"AMBRA1",0.00668633481465981
"MADD",0.130886156838171
"MAPK8IP1",0.03811031972778
"CRY2",0.0510218890646492
"CAT",0.430396728645106
"LRP4",0.68998675117695
"PHF21A",0.071101438821136
"NAT10",0.00404314857000448
"CAPRIN1",0.0892247451938555
"LRRC4C",0.279012533018678
"IMMP1L",0.131449197935491
"HSD17B12",0.0221734540274544
"APIP",0.109967939700523
"PAMR1",0.289242978362358
"DGKZ",0.0671408814581481
"EIF3M",0.130055862090519
"PTPRJ",0.0534351735124853
"C11orf49",0.00538143503968169
"ARFGAP2",0.159927913343864
"CELF1",0.791269290302284
"EXT2",0.0149307095672065
"ARL14EP",0.461822775478265
"PSMC3",0.847994267653725
"API5",0.054819654474859
"ALKBH3",0.00616464345989737
"TRIM44",0.00692382570916629
"C11orf74",0.974806896767132
"METTL15",0.0136788392596389
"DNAJC24",0.0717752897736535
"DCDC1",0.175900156583269
"C1QTNF4",0.0597540794919827
"TRAF6",0.00445662826225494
"CKAP5",0.038930078026697
"ARHGAP1",0.0195122241771246
"ATG13",0.0926356014532529
"CHST1",0.450862812197565
"CSTF3",0.394942354298613
"TCP11L1",0.136078743197139
"BDNF",0.2385591321602
"LDLRAD3",0.0160316062860461
"CCDC73",0.0845419277787003
"_ENSG00000205035",0.648179493794616
"NDUFS3",0.0239610230462341
"HSP90AA2P",0.215492059932494
"BAD",0.00471437806623121
"TMEM132A",0.416017044283683
"SYT7",0.196559632658585
"CAPN1",0.00463394425118133
"PPP2R5B",0.0110261053529465
"MARK2",0.039168327449813
"GANAB",0.0362335045945445
"DTX4",0.26802438566863
"OSBP",0.0133357347209569
"NRXN2",0.287047107227377
"PRPF19",0.474064341870977
"FRMD8",0.00028956374744284
"PRDX5",0.0492363591835522
"RTN3",0.383687599850482
"DPF2",0.314453281889417
"DAGLA",0.0410487668950605
"FADS2",0.0152794049674768
"TMEM258",0.997102668223257
"SSRP1",0.453340538973065
"CPSF7",0.0230789682502715
"B3GAT3",0.00457666142589959
"FAU",0.878472762914975
"TM7SF2",0.0480724690261493
"VPS51",0.0018961694779993
"ZDHHC5",0.00717627898871332
"ASRGL1",0.00965339797564276
"GNG3",0.183311413497417
"TTC9C",0.347578361817058
"STX5",0.0296686350032306
"STX3",0.0121519716610655
"OTUB1",0.276298101559855
"DDB1",0.467411109662446
"FTH1",0.700824503048446
"SLC3A2",0.0125581075835952
"SF1",0.00381203595451416
"STIP1",0.348673006811865
"CHRM1",0.514668632773757
"TRMT112",0.386012545553594
"GPR137",0.0179094039882745
"FKBP2",0.655360194471091
"ATL3",0.00957807525921124
"SLC22A10",0.764590839003568
"RTN4RL2",0.100020259889645
"SLC22A6",0.27222960681679
"CTNND1",0.0490917635184005
"MS4A13",0.997513065859632
"FADS3",0.024199152419962
"NEAT1",0.0168908371968445
"_ENSG00000256591",0.0474819897893931
"RSF1",0.00886850319997921
"FAM168A",0.0716581511379231
"CLNS1A",0.058420608384122
"POLD3",0.0721692684304325
"ACER3",0.00702170721378568
"CTTN",0.000601691885893632
"SF3B2",0.113975824884721
"AAMDC",0.0294143770846234
"KMT5B",0.0160055313036006
"PPP6R3",0.0105583083154199
"ARHGEF17",0.0814723865517744
"NDUFS8",0.00252111935835731
"CHKA",0.556789897389004
"SPCS2",0.718898551502671
"PPFIA1",0.0642242957948554
"FCHSD2",0.18509991155201
"ARRB1",0.0639988377515084
"NUMA1",0.0770540853407069
"RNF121",0.0296035499956828
"SCYL1",0.00940516428265869
"INTS4",0.039286615818391
"PAK1",0.0148971781204895
"RPS3",0.948259005466106
"LAMTOR1",0.503720722369675
"P4HA3",0.209698360295951
"LTO1",0.00088643564382728
"EMSY",0.00974218153768744
"SHANK2",0.433794646400416
"NEU3",0.67406804052232
"PGM2L1",0.641746777237072
"XRRA1",0.0226159881681456
"RNF169",0.0493929586192618
"NDUFV1",0.000989310251230848
"C2CD3",0.00603971127323185
"LTBP3",0.0584020173051402
"MAP6",0.936384409997263
"FIBP",0.0578374438957524
"PPP1CA",0.0110512586481328
"RAD9A",0.595051610227427
"CFL1",0.378512020580506
"SNX32",0.00410209132245892
"ANKRD13D",0.00220861060341535
"GRK2",0.0097181706342262
"KDM2A",0.0119025741889622
"SYT12",0.0155467754981151
"PC",9.46509599096306e-05
"LRFN4",0.0472128201443777
"C11orf80",0.257980969808771
"SPTBN2",0.0996352430314345
"RBM4B",0.842399050070173
"CCS",0.0221734485225655
"CTSF",0.109605396508933
"B4GAT1",0.625218927548621
"CNIH2",0.140107029674731
"RAB1B",0.354888458550712
"KLC2",0.0617009869065884
"PACS1",0.0145101950936808
"BANF1",0.422271988420075
"DRAP1",0.0234614619196735
"PAAF1",0.0489346753037419
"MRPL48",0.0318072806018962
"RAB6A",0.0980768420757669
"CCDC85B",0.0697406015031803
"GVQW3",0.0168265998139315
"TMEM151A",0.637815103899777
"PDE2A",0.810863520987729
"UVRAG",0.0349532523720989
"PPME1",0.025658756076606
"_ENSG00000227615",0.777990171606914
"_ENSG00000241170",0.242057517390346
"RBM14-RBM4",0.243058734048558
"MALAT1",0.31199774385732
"_ENSG00000254604",0.892016750266208
"_ENSG00000255136",0.0288737509768213
"ENPP7P8",0.36312435207507
"_ENSG00000255557",0.213738641330719
"ENPP7P7",0.202151486081177
"MRE11",0.00924723163266894
"GAB2",0.00508905983025138
"MED17",0.000126286606935696
"PICALM",0.00857108583627181
"EED",0.108732924470046
"ACAT1",0.0109714425108814
"NAALAD2",0.0154006249760014
"MTMR2",0.0400154339360448
"CHORDC1",0.392921800382238
"CEP126",0.00744027034962928
"BIRC2",0.0117178931697905
"ELMOD1",0.0761207218377214
"EXPH5",0.131993622785502
"ANKRD42",0.568362941578881
"CCDC90B",0.307016268017535
"SYTL2",0.404222956257815
"CREBZF",0.0105788228273782
"PRCP",0.00735628731087784
"NARS2",0.584238433133883
"TRPC6",0.381198088869897
"DCUN1D5",0.127688879322233
"ALKBH8",0.0631871345252111
"HIKESHI",0.0143961904237341
"SESN3",0.6254655064623
"CCDC82",0.0354124372103826
"TENM4",0.000856919447236922
"NPAT",0.0637693077299029
"ATM",0.0110814450676335
"AASDHPPT",0.324845369733607
"CNTN5",0.124076542342951
"CWC15",0.760832635188633
"DLG2",0.371735022985017
"PRSS23",0.154911529929585
"ME3",0.0196253226004954
"GUCY1A2",0.693174172747933
"CWF19L2",0.0289735173492933
"GRIA4",0.925249381609081
"ALG8",0.530923165970846
"FAT3",0.725662141657939
"PCF11",0.00787863699421252
"CEP295",0.0964530321959617
"TAF1D",0.0718326633536589
"CEP57",0.0538579459487711
"CUL5",0.0234972510060357
"TMEM135",0.0188924253546275
"ANKRD49",0.890318904309518
"GRM5",0.460812455015174
"PDGFD",0.428777156820141
"TMEM126B",0.657092756364777
"DDX10",0.0013939204499469
"SLC36A4",0.0349686911677968
"KBTBD3",0.088644221078648
"C11orf54",0.0774438993352107
"MAML2",0.0412665383525155
"C11orf87",0.556901169703564
"DYNC2H1",0.0600594413831955
"RPS28P7",0.739340516364174
"_ENSG00000245552",0.676255572305715
"MIR4300HG",0.00807288818592835
"RAB30-DT",0.181232519651347
"_ENSG00000254420",0.0536478000224145
"_ENSG00000254733",0.840408201457756
"_ENSG00000254787",0.145332996525479
"_ENSG00000254987",0.686178366756489
"_ENSG00000255028",0.638847819699977
"DLG2-AS2",0.787603818465346
"_ENSG00000255471",0.0148009819642804
"_ENSG00000255929",0.0011515875306199
"LINC02552",0.997332762974531
"_ENSG00000260966",0.90617335271719
"DISC1FP1",0.269351156002592
"SRSF8",0.690177751185591
"GRAMD1B",0.241699921813862
"USP2",0.0451892389096791
"USP28",0.00174172128845384
"CDON",0.393170898916678
"ARCN1",0.941706257654739
"DDX25",0.200309077134433
"ZBTB16",0.150751358166985
"SC5D",0.592759993204106
"HSPA8",0.606693360229063
"SIAE",0.0696210941824916
"FOXRED1",0.0692325762577533
"CEP164",0.00538814880805063
"UBE4A",0.15906561944672
"DDX6",0.126369336588364
"CBL",0.0148461337570725
"NECTIN1",0.203896090153663
"KMT2A",0.0120587438401008
"RPS25_ENSG00000118181",0.886137320000128
"MSANTD2",0.789385244187154
"SORL1",0.56467389278366
"RDX",0.00887148852790519
"FDX1",0.0296945442943172
"ARHGAP20",0.0460718518701907
"ZC3H12C",0.245222197856285
"NCAM1",0.271838444801599
"GRIK4",0.725198663201207
"HYOU1_ENSG00000149428",0.879276523254476
"EI24",0.586529586261482
"FEZ1",0.66783205317963
"KIRREL3",0.681208907982495
"SCN2B",0.301170203114477
"TMEM25",0.160303002701547
"DIXDC1",0.0811351044407923
"DLAT",0.00554259605431877
"TIMM8B",0.347581917344089
"PTS",0.245415283352855
"THY1",0.152667826326043
"TBCEL",0.00623904008935457
"UBASH3B",0.0208210751247864
"TBRG1",0.0306808686851727
"NRGN",0.0403944520038202
"SIK3",0.226019843221307
"PCSK7",0.015470346697932
"PKNOX2",0.00587177659582356
"SCN3B",0.683290149947032
"RNF214",0.10369817063495
"ATP5MG",0.598394241383775
"PAFAH1B2",0.276995085253782
"SIK2",0.222138537472351
"HINFP",0.121272824981128
"C2CD2L",0.222840221524998
"DSCAML1",0.194812697204469
"CADM1",0.00704712126992573
"CCDC84_ENSG00000186166",0.011860181390707
"BACE1",0.125885289567883
"ARHGEF12",0.0380235153335862
"BCO2",0.0381461498918665
"FAM118B",0.0270231526847305
"USP2-AS1",0.0188003989978622
"_ENSG00000250493",0.673081420504925
"MIR100HG",0.86133022036611
"_ENSG00000255422",0.376702980098537
"_ENSG00000255580",0.386497196900077
"ZMYND11",0.0120729231354458
"WDR37",0.00566237567322081
"CELF2",0.236792039775108
"GDI2",0.527328449885883
"SEC61A2",0.0665823070966346
"PFKP",0.000804973775740647
"IDI1",0.852509206123244
"KLF6",0.338094546712673
"NEBL",0.459988377858712
"MLLT10",0.00534801362291384
"IGSF9B",0.0386992865192657
"APLP2",0.902109669927901
"PRTFDC1",0.0144120438233174
"ARHGAP21",0.0468741567070561
"LARP4B",0.00519736097265401
"GTPBP4",0.0683475531884042
"PITRM1",0.0241176534336704
"TASOR2",0.00391164770652514
"B3GAT1",0.127892844928162
"SNX19",0.340631472944492
"KIAA1217",0.0119516811931443
"PLXDC2",0.0346647910588756
"OPTN",0.136943406761263
"FBH1",0.000413941033454171
"RBM17",0.297582435421774
"ANKRD16",0.0163498226826918
"ARHGAP32",0.235423492373326
"ADAMTS8",0.0670727745073436
"STAM",0.160365261087039
"DNAJC1",0.0537454430756099
"USP6NL",0.011318826375265
"FAM171A1",0.011148158186776
"MINDY3",0.23227719181408
"RSU1",0.00613653029591526
"PIP4K2A",0.076935373601474
"DIP2C",0.0468166672008335
"UPF2",0.0210739941037103
"CDC123",0.0658117553535107
"CCDC3",0.00797663358940556
"FRMD4A",0.714031112267251
"ACAD8",0.00064016318082243
"VPS26B",0.291330470325808
"NCAPD3",0.0916081648380113
"KIN",0.0523484702351933
"DCLRE1C",0.234458492992185
"RPP38",0.26045920178032
"NMT2",0.0189280409142896
"NUDT5",0.0126993762154637
"ATP5F1C",0.652945547053905
"TAF3",0.00198062879055762
"CACNB2",0.971854996493258
"JAM3",0.130839670704788
"GLB1L3",0.0164122903067846
"NFRKB",0.0200544916215696
"PRDM10",0.00596838081868637
"PFKFB3",0.0114689213481545
"DHTKD1",0.00438433303068066
"NTM",0.851348446459442
"CAMK1D",0.297677825978461
"OPCML",0.559365795594386
"ADARB2",0.0670335126553751
"HSPA14",0.00564848926565084
"ZBTB44",0.374805162268379
"SFMBT2",0.0647547632698779
"MALRD1",0.0921491881019896
"_ENSG00000226647",0.305925231219226
"LINC00710",0.446111765011852
"_ENSG00000229751",0.561242065211233
"_ENSG00000231496",0.119419957243826
"_ENSG00000239665",0.00614733836622349
"_ENSG00000240291",0.525249057448365
"NSUN6",0.493577785273772
"CELF2-DT",0.210060135122633
"ZNF37A",0.0662868640822774
"WAC",0.014930833432297
"CREM",0.0261220078285371
"RAB18",0.163094361101843
"NRP1",0.00820281394188756
"WASHC2A",0.00534689819593996
"MAPK8",0.115235781560871
"ANKRD26",0.0234800194397274
"ACBD5",0.261851955047883
"CUL2",0.0397329994867515
"CCNY",0.0212743551676001
"EPC1",0.130470393567757
"ARHGAP22",0.0131367212391969
"ABI1",0.0516378239670236
"YME1L1",0.0399501037249537
"PDSS1",0.00318931525831483
"PARD3",0.315352972852873
"ZEB1",0.0768061360973477
"MKX",0.0345661393637815
"MPP7",0.24897329126394
"ITGB1",0.000127554717456734
"GPR158",0.351050065540523
"ARHGAP12",0.10074312735242
"MARCHF8_ENSG00000165406",0.0130303621289053
"BMS1",0.00164457549152128
"JCAD",0.239098242821229
"CSGALNACT2",0.0881197002818699
"FRMPD2",0.332291066256138
"KIF5B",0.0424315396971917
"WASHC2C",0.000628406514401317
"ZNF25",0.0348394113373678
"ZNF438",0.00631178574830605
"AGAP4",0.0229746805913533
"ZNF33A",0.00791202982034508
"ZNF33B",0.0375232972117645
"SVIL",0.00636609273758357
"ZNF248",0.0141451556886764
"RASGEF1A",0.15179893623696
"SGMS1",0.00450004704463208
"AGAP6",0.00368146723666345
"TIMM23B",0.0170300428710799
"BMS1P1",0.118302417385954
"CCDC7",0.116759577970139
"SVIL-AS1",0.00226045043095451
"TMEM72-AS1",0.00359284167128161
"ERCC6",0.433385723844152
"PARG",0.333652969567028
"_ENSG00000231187",0.270663960407728
"RPS4XP11",0.60834613470945
"ZNF37BP",0.0113867899095945
"PARGP1",0.0450266097213133
"WAC-AS1",0.0893326524196488
"TIMM23",0.0792192993306455
"NCOA4",0.237358780423837
"_ENSG00000271335",0.152975882808451
"VCL",0.0204943229864881
"CCAR1",0.0422456646334348
"UBE2D1",0.707486832599063
"RHOBTB1",0.00421058859634546
"SAR1A",0.41594611939268
"SIRT1",0.861466039973937
"HNRNPH3",0.124989528901955
"MACROH2A2",0.0138785800299482
"DDX50",0.0183564012176609
"SPOCK2",0.42044784024119
"MICU1",0.0307868633277889
"PPP3CB",0.995074162973647
"CCDC6",0.0568639461588826
"ZMIZ1",0.0176760626504328
"TSPAN14",0.314506822138825
"ANXA11",0.0382470010336199
"PRXL2A",0.823469138101634
"BICC1",0.374137375321849
"CISD1",0.166526270297609
"ECD",0.835242972383807
"P4HA1",0.711674131229248
"SLC25A16",0.00130469827660762
"VPS26A",0.0929215586703118
"TMEM254",0.281955902945096
"ANXA7",0.0558693050461199
"FAM149B1",0.0391342947524296
"ASCC1",0.0325479658491089
"ZNF365",0.225757839543516
"RPS24",0.53590516471849
"TET1",0.0191183289231904
"DNA2",0.0523164838048271
"FAM13C",0.190215749870492
"POLR3A",0.0411371732471431
"HERC4",0.00302640112486771
"LRMDA",0.0311037866907445
"CAMK2G",0.241216836453484
"PCDH15",0.572780688213055
"ARID5B",0.775169266714614
"ANK3",0.358101823389797
"IPMK",0.135770785970415
"DLG5_ENSG00000151208",0.0142716381362955
"MCU",0.0830875887059543
"CFAP70",0.0214116074954528
"ADK",0.0106368970959234
"KCNMA1",0.746446331909371
"SUPV3L1",0.0419254602628854
"HK1",0.0422194415702535
"KAT6B_ENSG00000156650",0.321155522164124
"SAMD8",0.0631950751313735
"PHYHIPL",0.227167301501311
"REEP3",0.000480554621785345
"VDAC2",0.306151028603222
"GHITM",0.260128501601516
"DDX21",0.0112403880288824
"SGPL1",0.219683705505826
"ANAPC16",0.0248284787263143
"USP54",0.0213135566093337
"FAM241B",0.304665836772134
"JMJD1C",0.116519394101266
"CHCHD1",0.45203822000377
