gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
YTHDF3	0.2936	0.3592	0.1218	0.2476
NKAIN3	0.0656	0.0464	0.0345	0.0256
ASPH	0.2708	0.3042	0.0919	0.137
TOX	0.813	0.6426	0.7646	0.5316
PDE7A	0.0264	0.0434	0.0407	0.0671
UBXN2B	0.0738	0.0471	0.0463	0.0285
SNHG6	0.9984	0.822	0.9954	0.7618
_ENSG00000251136	0.5984	0.4874	0.573	0.4096
_ENSG00000253553	0.7422	0.451	0.7604	0.4468
LINC01414	0.182	0.2826	0.1212	0.2182
OTUD6B-AS1	0.5598	0.4602	0.343	0.248
MIR2052HG	0.9958	0.8438	0.9954	0.8238
MIR124-2HG	0.5404	0.795	0.5182	0.761
RNF19A	0.2476	0.2498	0.0866	0.1386
TAF2	0.477	0.2236	0.381	0.1472
PABPC1	0.1974	0.2308	0.145	0.1648
CPQ	0.1938	0.2174	0.0431	0.0838
LAPTM4B	0.511	0.5382	0.5072	0.5318
STK3	0.2344	0.4874	0.098	0.3414
EIF3E	0.2424	0.32	0.0608	0.149
TRPS1	0.4924	0.7102	0.2646	0.5702
NCALD	0.2226	0.1822	0.1926	0.1504
UBR5	0.3442	0.3894	0.3262	0.4082
SQLE	0.3726	0.2722	0.2616	0.1698
ENY2	0.5836	0.7422	0.419	0.638
ZNF706	0.0805	0.083	0.0511	0.0945
VPS13B	0.7664	0.9048	0.7674	0.88
SYBU	0.3838	0.5534	0.1374	0.3674
MTDH	0.181	0.1294	0.1686	0.1166
LRP12	0.141	0.1158	0.0236	0.0224
EIF3H	0.0994	0.325	0.0699	0.2756
UTP23	0.053	0.0793	0.0467	0.0706
NDUFB9	0.3574	0.5688	0.2552	0.463
TATDN1	0.9304	0.9308	0.8812	0.9054
AZIN1	0.2398	0.3314	0.1558	0.271
ATP6V1C1	0.253	0.3524	0.2136	0.3218
NDUFAF6	0.1728	0.1614	0.0689	0.0632
UQCRB	0.4226	0.4148	0.3054	0.2868
PTDSS1	0.1802	0.2768	0.0821	0.1628
RPL30	0.6442	0.7612	0.4958	0.6646
NSMCE2	0.1734	0.283	0.1046	0.1986
RAD21	0.1012	0.123	0.0282	0.038
CSMD3	0.1896	0.2324	0.115	0.165
OXR1	0.4412	0.6144	0.294	0.4986
COX6C	0.7106	0.8862	0.634	0.8546
YWHAZ	0.3076	0.3852	0.1354	0.2214
BAALC	0.7418	0.783	0.7268	0.7586
INTS8	0.3664	0.3082	0.1762	0.152
VIRMA	0.5318	0.6904	0.3522	0.5674
PDP1	0.181	0.2366	0.0641	0.1336
TMEM67	0.439	0.5114	0.2348	0.3634
TMEM65	0.1868	0.2966	0.1018	0.1856
ZFPM2	0.4442	0.4976	0.4578	0.4654
MTSS1	0.9738	0.926	0.9618	0.9054
RIMS2	0.2066	0.1394	0.196	0.1444
SAMD12	0.933	0.8924	0.9238	0.892
EXT1	0.4726	0.4568	0.3354	0.3492
ANKRD46	0.0649	0.0598	0.0141	0.0165
FAM92A	0.1146	0.131	0.0284	0.0399
TRIQK	0.0509	0.0215	0.0288	0.0107
_ENSG00000225885	0.0215	0.0267	0.0054	0.0053
RPL34P18	0.1922	0.2654	0.0323	0.0937
LINC01609	0.465	0.5404	0.4374	0.519
AZIN1-AS1	0.1672	0.121	0.0297	0.0324
ST3GAL1	0.02	0.0465	0.0291	0.0526
RFX3	0.0666	0.0927	0.0329	0.0464
SMARCA2	0.0063	0.0044	0.0144	0.0143
PUM3	0.4848	0.4748	0.409	0.3942
JAK2	0.9978	0.9362	0.9948	0.9074
SPATA6L	0.7398	0.673	0.6526	0.5462
SLC1A1	0.8066	0.5626	0.7254	0.4686
CDC37L1	0.144	0.1864	0.0849	0.1112
RIC1	0.6882	0.6956	0.4298	0.5624
KDM4C	0.411	0.378	0.0767	0.0724
GLIS3	0.3084	0.1071	0.3498	0.125
AGO2	0.7832	0.9054	0.6654	0.8474
PHF20L1	0.8338	0.9762	0.5804	0.9376
LRRC6	0.5606	0.5674	0.523	0.5372
KHDRBS3	0.4796	0.6796	0.4196	0.6564
EFR3A	0.2318	0.3092	0.088	0.1568
RANBP6	0.5164	0.5872	0.4402	0.5496
FAM135B	0.7308	0.49	0.4968	0.2536
VLDLR	0.5374	0.6618	0.5728	0.6676
AK3	0.0358	0.0641	0.0186	0.0505
UHRF2	0.926	0.8324	0.9156	0.8456
FAM49B	0.0141	0.0391	0.0113	0.0387
ASAP1	0.7038	0.7096	0.717	0.7272
PTPRD	0.4122	0.4254	0.3798	0.3418
ADCY8	0.1992	0.4194	0.235	0.4474
LY6E_ENSG00000160932	0.8784	0.6558	0.815	0.5466
VPS28	0.2272	0.3724	0.2066	0.3268
RPL8	0.025	0.0384	0.0272	0.0436
TRAPPC9	0.0318	0.0375	0.0111	0.0125
KIFC2	0.731	0.8818	0.4462	0.7826
PTK2	0.0568	0.0518	0.0747	0.0748
LY6H_ENSG00000176956	0.8902	0.883	0.7932	0.8156
GRINA	0.6316	0.9698	0.544	0.9572
MROH1	0.0146	0.037	0.0074	0.0416
LYNX1	0.5786	0.8496	0.4408	0.808
ADGRB1	0.9542	0.803	0.8586	0.5062
KIAA2026	0.2426	0.1804	0.0796	0.0736
KCNQ3	0.9248	0.9186	0.9112	0.9074
CYHR1	0.516	0.3992	0.0873	0.1066
ZNF251_ENSG00000198169	0.764	0.94	0.6092	0.87
VLDLR-AS1	0.498	0.6852	0.4626	0.5498
PVT1	0.104	0.0889	0.0725	0.0732
LINC00824	0.8146	0.9818	0.7746	0.9752
FRMPD1	0.0173	0.0116	0.0027	0.0018
DNAJA1	0.999	0.8632	0.999	0.8506
CHMP5	0.7742	0.5286	0.7736	0.5138
NFX1	0.1218	0.1032	0.058	0.0532
ELAVL2	0.202	0.1676	0.0243	0.0244
MPDZ	0.0679	0.0714	0.0306	0.0345
SH3GL2	0.8892	0.4494	0.8144	0.2606
UBE2R2	0.1968	0.2704	0.0483	0.0825
CAAP1	0.1052	0.0629	0.0539	0.0305
MOB3B	0.7816	0.7666	0.7226	0.7078
SMU1	0.0671	0.0472	0.0434	0.03
CLTA	0.121	0.1436	0.0864	0.103
RECK	0.2284	0.2738	0.1582	0.248
ACO1	0.0473	0.1276	0.0528	0.13
DCAF10	0.2802	0.441	0.181	0.3454
UBAP2	0.995	0.9844	0.983	0.8822
APTX	0.345	0.237	0.1044	0.056
RNF38	0.251	0.333	0.0512	0.1108
DENND4C	0.0455	0.0548	0.0202	0.0393
RPS6	0.961	0.979	0.9522	0.965
NFIB	0.1102	0.2758	0.0641	0.1966
C9orf72	0.7904	0.9102	0.699	0.8988
ZCCHC7	0.202	0.1992	0.1746	0.157
LURAP1L	0.669	0.7628	0.682	0.752
TTC39B	0.305	0.1218	0.0763	0.0155
RRAGA	0.5162	0.627	0.4212	0.5304
SLC24A2	0.2636	0.1746	0.1386	0.0459
FREM1	0.9762	0.7748	0.9638	0.7032
FAM219A	0.9064	0.8416	0.8444	0.79
SNAPC3	0.7032	0.5934	0.6044	0.5364
PSIP1	0.5938	0.5154	0.3166	0.3002
CCDC171	0.65	0.7432	0.6456	0.7208
UBAP1	0.1838	0.542	0.1276	0.4532
NDUFB6	0.974	0.8398	0.9588	0.7736
TRMT10B	0.5694	0.5564	0.4174	0.4204
VCP	0.9118	0.653	0.8624	0.582
MLLT3	0.0873	0.0849	0.0549	0.0526
LINGO2	0.1016	0.093	0.0956	0.0898
ZDHHC21	0.1374	0.1308	0.0272	0.0357
FOCAD	0.6644	0.6182	0.518	0.5116
KLHL9	0.1712	0.2106	0.0412	0.0592
RUSC2	0.8204	0.8588	0.6984	0.8378
_ENSG00000227388	0.1876	0.1792	0.0686	0.0713
_ENSG00000255872	0.093	0.0689	0.0225	0.0141
TRPM3	0.3142	0.1788	0.2906	0.1816
PCSK5	0.5404	0.3058	0.4238	0.2156
PRUNE2	0.4542	0.2498	0.428	0.2028
PIP5K1B	0.953	0.8562	0.9442	0.812
APBA1_ENSG00000107282	0.4408	0.313	0.2722	0.1744
ZFAND5	0.2946	0.4208	0.1072	0.2378
GDA	0.4174	0.4956	0.2378	0.3424
RFK	0.308	0.426	0.1252	0.2554
CBWD5	0.355	0.3382	0.371	0.359
GNAQ	0.0142	0.0091	0.0019	7e-04
MAMDC2_ENSG00000165072	0.4222	0.4868	0.1686	0.3144
FRMD3	0.3452	0.359	0.2724	0.342
PTAR1	0.0688	0.0836	0.014	0.0218
VPS13A	0.766	0.9536	0.638	0.9316
SMC5	0.0132	0.008	0.0083	0.0055
FGF7P6	0.4564	0.6228	0.426	0.5628
_ENSG00000233926	0.975	0.8194	0.9668	0.8012
_ENSG00000240240	0.5138	0.5838	0.4882	0.5428
_ENSG00000275390	0.1286	0.1136	0.0266	0.0124
FRG1HP	0.1466	0.0841	0.0157	0.0047
ERP44	0.4056	0.6274	0.2456	0.515
FAM120A	0.2924	0.3904	0.113	0.25
ELP1	0.0014	0.0011	0.0026	0.0024
SLC44A1	0.3278	0.4878	0.2396	0.3942
CDC14B	0.0031	0.0045	0.0038	0.0036
EPB41L4B	0.6018	0.817	0.6218	0.773
FKTN	0.9476	0.8142	0.9208	0.7144
FSD1L	0.4124	0.6014	0.1546	0.3862
SPIN1	0.0659	0.059	0.006	0.0024
TMEM245	0.0452	0.0209	0.0369	0.0149
SEC61B	0.2608	0.4446	0.1584	0.3122
RAD23B	0.267	0.271	0.0659	0.0792
CTNNAL1	0.0166	0.0201	0.0068	0.015
INVS	0.0243	0.0363	0.0125	0.0213
UBQLN1	0.1148	0.1078	0.0359	0.0493
NAA35	0.4218	0.5632	0.4648	0.5912
AGTPBP1	0.8954	0.8166	0.8618	0.7992
GOLM1	0.0464	0.3922	0.0168	0.3836
ISCA1	0.7492	0.9858	0.6646	0.9778
TXN	0.9642	0.8292	0.9444	0.7474
TMOD1	0.93	0.9314	0.8846	0.9082
STX17	0.8934	0.9816	0.8602	0.9744
GABBR2	0.9018	0.5786	0.8916	0.56
XPA	0.8598	0.6476	0.6478	0.4188
NTRK2	0.2428	0.2296	0.0536	0.0589
SHC3	0.0463	0.0292	0.0367	0.0267
AUH	0.941	0.7828	0.9156	0.7118
AOPEP	0.0147	0.056	0.0188	0.074
PLPPR1_ENSG00000148123	0.1504	0.2306	0.1344	0.1842
ZNF462	0.0783	0.2322	0.1028	0.264
PALM2AKAP2	0.8648	0.7896	0.8354	0.744
DIRAS2	0.8138	0.9906	0.7498	0.9878
GKAP1	0.2732	0.2704	0.236	0.2542
KIF27	0.0502	0.067	0.0414	0.0594
HNRNPK	0.225	0.293	0.0902	0.1604
SVEP1	0.067	0.1118	0.0531	0.1024
ANKS6	0.0377	0.059	0.0131	0.025
PGAP4	0.1798	0.1534	0.1528	0.136
WNK2	0.745	0.8536	0.5702	0.761
ROR2	0.1002	0.3644	0.0303	0.2776
LINC00476	0.1898	0.6194	0.1512	0.5856
ERCC6L2	0.5942	0.6554	0.5566	0.6172
SECISBP2	0.0078	0.0132	0.0014	0.0037
ANKRD19P	0.6516	0.8478	0.5382	0.8192
CENPP	0.9736	0.8784	0.9718	0.8698
IARS1	0.4602	0.5746	0.3124	0.4324
MFSD14C	0.2582	0.338	0.1592	0.251
ZNF782	0.1061	0.3064	0.1262	0.3148
DAPK1	0.3098	0.6986	0.3026	0.6916
GRIN3A	0.0134	0.0429	0.0045	0.0211
SEPTIN7P7	0.369	0.3992	0.0937	0.149
_ENSG00000237461	0.0912	0.0612	0.1014	0.0639
FRRS1L	0.0492	0.0183	0.0581	0.0347
RABGAP1	0.6142	0.747	0.3842	0.6216
HSPA5	0.7972	0.671	0.8194	0.6992
RC3H2	0.8552	0.968	0.847	0.964
BRINP1	0.339	0.4976	0.3398	0.488
PSMD5	0.0185	0.0176	0.0093	0.0108
ABL1	0.0753	0.0647	0.0429	0.0302
MEGF9	0.0535	0.1148	0.0378	0.1026
PTGR1	0.2622	0.2882	0.1216	0.1156
SUSD1	0.0648	0.1086	0.058	0.1028
DNM1	0.9848	0.8016	0.973	0.7402
NCS1	0.7334	0.8334	0.5812	0.756
FUBP3	0.0574	0.086	0.0323	0.0577
RAPGEF1	0.0368	0.0478	0.0342	0.0392
SETX	0.572	0.3976	0.519	0.3624
PTBP3	0.9682	0.9958	0.9358	0.9934
SET	0.2554	0.2638	0.1038	0.1032
PTPA	0.5486	0.7548	0.4258	0.6706
RAB14	0.3572	0.4676	0.2696	0.3968
CNTRL	0.9628	0.8902	0.9588	0.7596
PPP6C	0.183	0.1142	0.1902	0.1146
NDUFA8	0.5272	0.8038	0.3716	0.7472
MAPKAP1	0.1414	0.186	0.1422	0.199
DENND1A	0.883	0.9398	0.8246	0.9082
NUP214	0.1492	0.1396	0.0986	0.0751
PRRC2B	0.0775	0.0437	0.0317	0.0253
ECPAS	0.815	0.9002	0.7392	0.834
RALGPS1	0.1294	0.2056	0.1104	0.1754
STXBP1	0.3364	0.4364	0.2034	0.3218
CDK5RAP2	0.2142	0.3228	0.1654	0.2882
ATP6V1G1	0.2822	0.1272	0.1922	0.0644
GARNL3	0.8386	0.9086	0.773	0.893
PSMB7	0.9666	0.8576	0.9506	0.7978
RABEPK	0.0756	0.0558	0.0143	0.0079
GOLGA1	0.0101	0.0176	0.0035	0.0051
RPL35	0.45	0.6818	0.3418	0.5946
UGCG	0.2304	0.3444	0.1144	0.2688
SNX30	0.7522	0.906	0.655	0.868
NR6A1	0.0642	0.0493	0.0179	0.0172
ASTN2	0.0263	0.0747	0.0229	0.0626
RPL7A_ENSG00000148303	0.767	0.8356	0.6148	0.7264
SLC25A25	0.0174	0.0211	0.0298	0.0352
LRSAM1	0.0045	0.005	0.0034	0.0049
GPR107	0.1246	0.0678	0.0716	0.0326
ZNF618	0.254	0.3442	0.126	0.22
RALGDS	0.1026	0.0812	0.021	0.0166
ZER1	0.2578	0.3538	0.1568	0.2194
MED27	0.103	0.1082	0.0572	0.0664
KIAA1958	0.6188	0.5508	0.5732	0.499
STRBP	0.26	0.1806	0.0541	0.0486
GAPVD1	0.0176	0.0259	0.0068	0.0091
TSC1	0.3784	0.5774	0.269	0.5042
GOLGA2	0.9276	0.836	0.9272	0.8142
SLC27A4	0.277	0.447	0.2632	0.4252
ZBTB43	0.4568	0.4864	0.3026	0.3398
KYAT1	0.0695	0.0524	0.0193	0.014
C9orf16	0.2764	0.1892	0.1154	0.0678
ZNF483	0.0603	0.0573	0.0338	0.0393
SCAI	0.0467	0.0351	0.0202	0.0158
TTLL11	0.0341	0.0068	0.0244	0.0116
FNBP1	0.0462	0.0314	0.0091	0.0056
MVB12B	0.4792	0.4436	0.392	0.3704
SPTAN1	0.8742	0.7422	0.8424	0.6768
ZNF883	0.961	0.9736	0.932	0.9404
OSBPL5	0.0156	0.0176	0.0194	0.0231
KCNQ1	0.014	0.0165	0.0036	0.007
TOLLIP	0.5046	0.6954	0.287	0.5808
KCNT1	0.121	0.1362	0.0019	0.0072
EDF1	0.1	0.1778	0.1182	0.1966
CARS1_ENSG00000110619	0.0096	0.013	0.0152	0.0208
CD81	0.3074	0.453	0.1994	0.354
NUP98	0.0627	0.069	0.044	0.05
OLFM1	0.579	0.739	0.453	0.6538
CAMSAP1	0.7052	0.8826	0.6646	0.861
PNPLA7	0.0023	0.0037	0.0028	0.0035
CACNA1B	0.772	0.786	0.724	0.7058
VAV2	0.618	0.6732	0.4516	0.5716
NSMF	0.6516	0.955	0.3808	0.9274
STIM1	0.3786	0.6302	0.2966	0.5822
BRSK2	0.8104	0.9286	0.5954	0.8642
GRIN1	0.6432	0.82	0.2838	0.6216
DPP7	0.867	0.9558	0.7516	0.9372
DEAF1	0.4902	0.5062	0.3142	0.3322
SLC25A22	0.3362	0.5962	0.1358	0.425
RPLP2	0.3298	0.3536	0.3686	0.3692
POLR2L	0.195	0.341	0.2008	0.353
EHMT1	0.0225	0.0134	0.0168	0.011
MRPL41	0.7788	0.6838	0.4404	0.3644
B4GALNT4	0.8598	0.6522	0.7148	0.4012
AP2A2_ENSG00000183020	0.636	0.6396	0.414	0.465
CEND1	0.973	0.7124	0.9484	0.6372
RXRA	0.9302	0.9832	0.8724	0.9724
EXD3	0.0028	0.0046	0.0053	0.0097
TUBB4B	0.8724	0.6564	0.8494	0.6016
RABL6	0.691	0.9344	0.5964	0.9188
NAP1L4_ENSG00000205531	0.3188	0.2466	0.135	0.12
KCNQ1OT1	0.7362	0.564	0.7006	0.5208
ABCC8	0.0216	0.112	0.025	0.1188
PIK3C2A	0.0556	0.0455	0.0066	0.0083
DKK3	0.0568	0.0758	0.0367	0.057
NUCB2	0.8688	0.8156	0.803	0.7784
TSG101	0.7988	0.6558	0.7462	0.579
EIF4G2	0.3192	0.4702	0.213	0.3354
GALNT18	0.515	0.51	0.4372	0.433
SOX6	0.4008	0.4668	0.3988	0.467
C11orf58	0.886	0.8162	0.8334	0.749
RPS13	0.657	0.757	0.499	0.6432
GTF2H1	0.241	0.2194	0.241	0.2162
PTPN5	0.2308	0.3122	0.2074	0.269
COPB1	0.8404	0.8818	0.7978	0.8458
SERGEF	0.405	0.3274	0.1566	0.1578
KCNC1	0.9116	0.8692	0.8704	0.798
ARNTL	0.1904	0.226	0.1816	0.2236
SBF2	0.4678	0.8452	0.4288	0.833
MICAL2	0.0562	0.0447	0.0503	0.0378
RRAS2	0.3576	0.3838	0.232	0.2544
LDHA	0.782	0.9368	0.7482	0.9286
BTBD10	0.8564	0.6602	0.7256	0.4694
GAS2	0.816	0.8296	0.7846	0.7996
PDE3B	0.1188	0.116	0.1158	0.1188
NELL1	0.2992	0.2118	0.2702	0.1756
APBB1	0.9362	0.8278	0.9132	0.8004
RIC3	0.5076	0.4448	0.2626	0.2228
RPL27A	0.447	0.5024	0.295	0.3948
DENND2B	0.4934	0.5222	0.388	0.4252
TMEM41B	0.8316	0.6266	0.7278	0.4692
PLEKHA7	0.6782	0.7216	0.5832	0.6444
NAV2	0.6902	0.645	0.613	0.558
USP47	0.2712	0.304	0.235	0.2768
ANO5	0.17	0.1322	0.1326	0.0934
TMEM9B	0.0678	0.0496	0.0975	0.0764
NRIP3	0.3878	0.4946	0.3288	0.4364
SCUBE2	0.4848	0.4606	0.3488	0.3156
DENND5A	0.0777	0.079	0.0544	0.0544
PRMT3	0.75	0.9178	0.6952	0.8976
TEAD1	0.0096	0.0058	0.0073	0.0033
LUZP2	0.0052	0.0067	0.0057	0.0098
FAR1	0.735	0.594	0.5288	0.4072
PARVA	0.5634	0.6216	0.579	0.6256
CTR9	0.8216	0.7324	0.8106	0.7326
LGR4	0.3262	0.184	0.326	0.229
IPO7	0.0584	0.043	0.0304	0.0249
ZBED5	0.4702	0.6342	0.4356	0.6048
_ENSG00000253973	0.908	0.6542	0.8986	0.612
_ENSG00000255476	0.2762	0.2576	0.1084	0.0823
SYT13	0.291	0.3412	0.2114	0.2558
NUP160	0.5044	0.5542	0.2154	0.288
TTC17	0.2088	0.1656	0.2104	0.1706
QSER1	0.5624	0.6254	0.423	0.4982
CD59	0.8798	0.6792	0.856	0.6432
ELP4	0.152	0.3096	0.1838	0.2986
MTCH2	0.093	0.0638	0.1246	0.093
FNBP4	0.0193	0.0472	0.0094	0.0357
HIPK3	0.1612	0.0915	0.0072	0.0059
KIAA1549L	0.015	0.0161	0.0118	0.0122
FBXO3	0.115	0.1482	0.0343	0.0692
PDHX	0.332	0.1798	0.1642	0.0683
SLC1A2	0.0104	0.0138	0.0024	0.0064
AMBRA1	0.2216	0.2344	0.0571	0.1132
MADD	0.6072	0.7396	0.4314	0.6186
MAPK8IP1	0.5464	0.8354	0.348	0.7666
CRY2	0.8628	0.7556	0.8194	0.6988
LRP4	0.0276	0.0757	0.0211	0.0684
PHF21A	0.4408	0.563	0.4072	0.5024
CAPRIN1	0.4598	0.6804	0.366	0.6142
LRRC4C	0.0828	0.1522	0.102	0.1536
IMMP1L	0.0132	0.0043	0.0123	0.0032
HSD17B12	0.5174	0.531	0.1866	0.2458
APIP	0.0165	0.0361	0.0024	0.011
DGKZ	0.3394	0.3478	0.0672	0.088
EIF3M	0.3774	0.2796	0.3526	0.2556
PTPRJ	0.32	0.2808	0.3204	0.2896
C11orf49	0.118	0.093	0.0337	0.0271
CELF1	0.1928	0.209	0.0411	0.0506
EXT2	0.5608	0.4402	0.2066	0.1604
PSMC3	0.8814	0.7942	0.8662	0.7606
API5	0.1522	0.1266	0.0471	0.0463
TRIM44	0.543	0.6494	0.458	0.5972
METTL15	0.0166	0.0362	0.0048	0.0133
C1QTNF4	0.8674	0.9504	0.7592	0.914
CKAP5	0.4264	0.3024	0.369	0.2478
ATG13	0.289	0.2732	0.1962	0.1914
CSTF3	0.7812	0.9686	0.6268	0.9492
TCP11L1	0.4748	0.4808	0.2608	0.3164
_ENSG00000205035	0.5432	0.8288	0.4422	0.804
HSP90AA2P	0.6904	0.6574	0.346	0.3694
PPP2R5B	0.738	0.6838	0.6532	0.634
MARK2	0.3556	0.5678	0.2474	0.4652
GANAB	0.2628	0.277	0.1152	0.1596
NRXN2	0.343	0.4854	0.1098	0.2088
PRPF19	0.2508	0.3206	0.1136	0.1882
PRDX5	0.0309	0.0402	0.0295	0.0355
RTN3	0.2844	0.3816	0.1586	0.2476
DPF2	0.4544	0.654	0.3236	0.5436
TMEM258	0.919	0.9742	0.8602	0.9664
CPSF7	0.1608	0.1776	0.0485	0.0798
B3GAT3	0.3734	0.4138	0.1644	0.2746
FAU	0.8898	0.8232	0.8478	0.7602
TM7SF2	0.9044	0.7526	0.8862	0.7172
VPS51	0.0487	0.0786	0.0173	0.0361
GNG3	0.7094	0.9878	0.704	0.9922
STX3	0.0842	0.1712	0.0195	0.0861
OTUB1	0.7022	0.9962	0.6296	0.9936
DDB1	0.5232	0.6452	0.4634	0.6068
FTH1	0.332	0.185	0.1438	0.0304
SLC3A2	0.1108	0.202	0.1166	0.2132
SF1	0.3524	0.3654	0.0853	0.169
STIP1	0.7374	0.7344	0.674	0.6878
CHRM1	0.3722	0.6306	0.2632	0.5736
TRMT112	0.7756	0.677	0.7774	0.6886
FKBP2	0.524	0.9778	0.5382	0.9616
NEAT1	0.0601	0.0615	0.0554	0.0557
_ENSG00000256591	0.0944	0.1002	0.04	0.0477
RSF1	0.4878	0.7556	0.4098	0.6822
FAM168A	0.3936	0.8544	0.3936	0.8426
CLNS1A	0.2536	0.1376	0.1037	0.0898
ACER3	0.0118	0.0193	0.0158	0.0385
CTTN	5e-04	0.0104	0.001	0.0346
SF3B2	0.0486	0.0569	0.0384	0.0426
KMT5B	0.317	0.484	0.3004	0.424
PPP6R3	0.763	0.9132	0.7364	0.904
NDUFS8	0.0319	0.106	0.0503	0.1336
CHKA	0.4576	0.4776	0.1784	0.24
SPCS2	0.173	0.2332	0.1564	0.2112
ANO1	0.032	0.0476	0.0326	0.0559
PPFIA1	0.3648	0.422	0.101	0.149
FCHSD2	0.2666	0.168	0.1992	0.175
ARRB1	0.5132	0.4696	0.3912	0.3796
NUMA1	0.7852	0.8388	0.6412	0.791
PAK1	0.4794	0.4608	0.2912	0.2868
RPS3	0.653	0.5798	0.5192	0.4268
LAMTOR1	0.2422	0.35	0.2546	0.3386
EMSY	0.5538	0.8682	0.5464	0.8436
SHANK2	0.1678	0.3172	0.1526	0.301
PGM2L1	0.0361	0.0217	0.0258	0.0152
XRRA1	0.958	0.6786	0.9512	0.6208
RNF169	0.2966	0.2722	0.1566	0.1848
NDUFV1	0.0064	0.0073	0.002	0.002
C2CD3	0.0075	0.0312	0.0066	0.031
RAD9A	0.0277	0.0311	0.0245	0.0233
CFL1	0.3828	0.3156	0.3498	0.2932
SNX32	0.0078	0.0141	0.0027	0.0111
KDM2A	0.0759	0.0715	0.0425	0.0377
SYT12	0.1584	0.207	0.1244	0.184
C11orf80	0.5736	0.8616	0.5636	0.8574
CCS	0.0152	0.0239	0.0118	0.0174
CTSF	0.956	0.9986	0.9456	0.9966
B4GAT1	0.3548	0.5024	0.255	0.3882
PACS1	0.465	0.693	0.4302	0.6652
BANF1	0.7028	0.6546	0.5634	0.4816
PAAF1	0.2812	0.237	0.0632	0.0515
MRPL48	0.636	0.8098	0.4756	0.7298
RAB6A	0.5348	0.8636	0.4794	0.878
CCDC85B	0.846	0.5968	0.7226	0.3734
PDE2A	0.9128	0.78	0.8872	0.7236
UVRAG	0.2446	0.1036	0.211	0.0927
PPME1	0.8382	0.914	0.7952	0.9042
_ENSG00000227615	0.6382	0.7424	0.548	0.6632
MALAT1	0.3286	0.2426	0.125	0.0708
_ENSG00000254604	0.1992	0.1912	0.0916	0.0598
_ENSG00000279117	0.2514	0.0676	0.217	0.0604
GAB2	0.172	0.2488	0.1696	0.2204
PICALM	0.5168	0.4778	0.5552	0.4722
ACAT1	0.0922	0.1098	0.0185	0.0274
NAALAD2	0.6408	0.5632	0.5616	0.4504
MTMR2	0.8588	0.6054	0.7506	0.479
CHORDC1	0.2674	0.227	0.2032	0.1722
CEP126	0.182	0.1046	0.2052	0.1186
ELMOD1	0.021	0.01	0.0034	0.0021
PRCP	0.0188	0.035	0.012	0.0179
NARS2	0.3478	0.173	0.394	0.2358
SESN3	0.0914	0.0702	0.0143	0.0094
CCDC82	0.3468	0.3434	0.2858	0.334
TENM4	0.2706	0.3164	0.2404	0.2792
NPAT	0.0752	0.0393	0.0272	0.0174
ATM	0.2168	0.2566	0.0764	0.1568
AASDHPPT	0.1194	0.0958	0.0424	0.0303
CNTN5	0.0875	0.0842	0.0599	0.0522
CWC15	0.6806	0.9536	0.581	0.935
DLG2	0.3006	0.6266	0.3412	0.6348
ME3	0.6674	0.6664	0.5662	0.6026
GUCY1A2	0.1218	0.1754	0.0269	0.0425
CWF19L2	0.7876	0.9102	0.7432	0.8562
GRIA4	0.15	0.247	0.1152	0.2114
FAT3	0.1052	0.0747	0.0553	0.042
PCF11	0.4156	0.5572	0.23	0.3618
ARHGAP42	0.199	0.3266	0.2522	0.3706
CEP295	0.6514	0.9354	0.6338	0.835
TAF1D	0.8008	0.7462	0.6698	0.6886
AMOTL1	0.5854	0.4656	0.5104	0.4268
CEP57	0.361	0.302	0.1654	0.1728
CUL5	0.4626	0.5614	0.1782	0.2954
TMEM135	0.441	0.543	0.4814	0.59
GRM5	0.2348	0.2832	0.113	0.1712
PDGFD	0.8096	0.8154	0.7774	0.743
DDX10	0.7092	0.4802	0.5384	0.3162
SLC36A4	0.5122	0.5752	0.312	0.4478
C11orf54	0.8656	0.535	0.8354	0.4648
MAML2	0.5666	0.4848	0.4016	0.3574
DYNC2H1	0.9972	0.9858	0.9968	0.9804
RPS28P7	0.9188	0.9312	0.9064	0.922
MIR4300HG	0.1654	0.1324	0.0829	0.0673
RAB30-DT	0.9732	0.9176	0.9622	0.8886
_ENSG00000254733	0.4344	0.399	0.2368	0.1834
_ENSG00000254787	0.2952	0.254	0.1216	0.1398
_ENSG00000254987	0.219	0.131	0.2106	0.135
DLG2-AS2	0.2738	0.2618	0.1358	0.0839
GRAMD1B	0.246	0.1786	0.2082	0.171
DDX25	0.5854	0.4064	0.3598	0.2612
CRYAB	0.0195	0.0283	0.0216	0.0309
ZBTB16	0.5222	0.528	0.3476	0.4054
HSPA8	0.3016	0.47	0.227	0.4096
FOXRED1	0.3754	0.464	0.2168	0.2876
CEP164	0.0135	0.0044	0.0065	0.002
UBE4A	0.1176	0.2692	0.1146	0.3034
DDX6	0.0199	0.0279	0.0081	0.015
CBL	0.5392	0.64	0.46	0.5884
KMT2A	0.0754	0.1046	0.1154	0.1396
RPS25_ENSG00000118181	0.8534	0.748	0.7932	0.6624
SORL1	0.351	0.368	0.2738	0.2862
RDX	0.0311	0.0616	0.0465	0.0697
ARHGAP20	0.8888	0.8976	0.8486	0.8546
