gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
GNAS	0.291	0.266	0.3012	0.2758
PHACTR3	0.9388	0.9062	0.9184	0.8766
CIRBP	0.0064	0.0035	0.0043	0.0021
RPS15	0.0043	0.0057	0.0038	0.0052
ATP5F1E	0.0131	0.0486	0.013	0.0383
BSG	0.4204	0.2906	0.314	0.187
PTPRS	0.3504	0.3608	0.3246	0.3312
CELF5	0.753	0.6264	0.7274	0.5998
SUGP2	0.1122	0.0934	0.0444	0.0469
MAST3	0.6562	0.7088	0.518	0.6022
RAB3A	0.0196	0.0112	0.0153	0.0118
TMEM59L	0.3388	0.2022	0.223	0.1098
UNC13A	0.176	0.2162	0.2194	0.2562
JUND	0.5796	0.9322	0.427	0.909
CACNA1A	0.265	0.221	0.3048	0.257
APLP1	0.8664	0.6258	0.8462	0.5884
ZNF91	0.9666	0.9626	0.9574	0.9704
PLD3	0.144	0.0786	0.0825	0.0351
ATP1A3	0.1774	0.141	0.1594	0.1132
SLC8A2	0.623	0.7106	0.5108	0.6228
CALM3	0.142	0.1302	0.1134	0.1002
_ENSG00000160460	0.4508	0.34	0.4668	0.3804
SELENOW	0.033	0.0787	0.0253	0.066
CA11	0.4264	0.4364	0.3128	0.3102
SLC17A7	0.3464	0.5754	0.1656	0.4066
PPP2R1A	0.994	0.7314	0.9848	0.6634
CACNG8	0.2012	0.193	0.22	0.2126
NLGN4Y	0.7028	0.8064	0.6192	0.7294
TTTY14	0.6828	0.664	0.5794	0.5662
MICAL3	0.815	0.7452	0.8294	0.7618
MAPK1	0.175	0.2572	0.0535	0.0918
SEZ6L	0.9002	0.7624	0.9052	0.7704
MIAT	0.8392	0.8402	0.7812	0.8318
DGCR5	0.379	0.344	0.397	0.3972
PI4KA	0.9488	0.9798	0.9608	0.9792
TTC28	0.2684	0.3152	0.223	0.276
DDX17	0.7496	0.9448	0.7056	0.9442
RBFOX2_ENSG00000100320	0.3686	0.5362	0.4178	0.5694
TNRC6B	0.0756	0.033	0.0452	0.0243
YWHAH	0.1302	0.0665	0.0796	0.0351
LARGE1	0.5602	0.5702	0.5924	0.576
OSBP2	0.7416	0.627	0.754	0.6684
SYN3	0.1234	0.1206	0.0953	0.1026
NPTXR	0.2786	0.3586	0.134	0.2214
PPP6R2	0.0186	0.0195	0.0245	0.0267
ATXN10	0.9426	0.696	0.913	0.6476
USP25	0.0655	0.0463	0.0478	0.0321
MIR99AHG	0.0469	0.0377	0.0433	0.0373
_ENSG00000224271	0.2706	0.5736	0.2706	0.548
APP	0.1384	0.0502	0.079	0.0238
NCAM2	0.3632	0.4464	0.2758	0.329
KCNJ6	0.2336	0.4688	0.224	0.4652
SON	0.0207	0.0267	0.008	0.007
DSCAM	0.4576	0.405	0.4526	0.3928
TTC3	0.9778	0.9228	0.9674	0.905
BRWD1	0.7824	0.9472	0.6572	0.9132
MT-CO2	0.4186	0.5644	0.28	0.4484
MT-CYB	0.8496	0.753	0.8346	0.744
MT-ND2	0.2522	0.2794	0.2148	0.24
MT-ND5	0.7634	0.5316	0.7382	0.4882
MT-CO1	0.5506	0.4312	0.4868	0.349
MT-ND3	0.326	0.6446	0.1996	0.5826
MT-ND4	0.3634	0.5936	0.231	0.5102
MT-ND1	0.1808	0.2132	0.129	0.1732
MT-ATP6	0.7246	0.9142	0.645	0.88
MT-CO3	0.62	0.8094	0.4782	0.746
MT-RNR2	0.3328	0.4386	0.3008	0.438
MT-RNR1	0.4732	0.374	0.3884	0.302
