gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
CNOT2	0.9336	0.6332	0.9016	0.567
RAP1B	0.9616	0.4978	0.7596	0.4498
PTPRB	0.3204	0.253	0.079	0.0849
USP15	0.6064	0.5884	0.5772	0.5514
PPFIA2	0.6474	0.6038	0.5502	0.5962
RASSF3	0.0268	0.0102	0.0217	0.0071
MSRB3				
NAP1L1	0.9832	0.9516	0.9772	0.9472
VEZT	0.5268	0.598	0.523	0.6204
CDK17	0.3738	0.4116	0.2598	0.2918
MED13L	0.1952	0.4176	0.1556	0.3806
HSP90B1	0.5774	0.5212	0.5764	0.5276
CRADD	0.5976	0.7696	0.5968	0.7622
HECTD4	0.4184	0.6288	0.4528	0.6838
ATP2A2	0.1034	0.039	0.0818	0.0247
FGD6	0.2834	0.2496	0.2934	0.238
ANKS1B	0.7362	0.8712	0.705	0.8754
ATXN2	0.6586	0.851	0.678	0.857
SCARB1	0.1474	0.2268	0.0504	0.0648
DYNLL1	0.452	0.1902	0.4366	0.1328
PEBP1				
TAOK3	0.9528	0.6592	0.9482	0.654
UBC	0.2402	0.351	0.1146	0.1898
SPPL3	0.4354	0.6476	0.4452	0.6808
FRY	0.8834	0.8576	0.8836	0.8514
PDS5B	0.3922	0.3684	0.3148	0.2734
FLT1	0.169	0.578	0.0674	0.4408
RGCC	0.8126	0.8634	0.75	0.7866
VWA8				
DGKH	0.9404	0.9334	0.9524	0.941
ELF1	0.5798	0.6224	0.5964	0.644
HSPH1	0.8358	0.4788	0.8516	0.3784
PSPC1	0.2992	0.5576	0.2332	0.4982
ZMYM2				
POMP	0.1638	0.0611	0.152	0.0426
DCLK1	0.0489	0.105	0.0304	0.0566
EPSTI1	0.7122	0.8938	0.6194	0.852
STARD13	0.0235	0.0246	0.0108	0.0098
SLC7A1	0.2202	0.1466	0.0581	0.0241
FOXO1	0.5794	0.3104	0.5154	0.2026
USP12	0.7518	0.672	0.7654	0.6678
PAN3	0.4498	0.3968	0.5122	0.4478
NBEA	0.2496	0.3442	0.2832	0.3602
ZDHHC20	0.8872	0.7678	0.8758	0.7276
LHFPL6	0.631	0.9618	0.66	0.967
HMGB1	0.0537	0.0742	0.0701	0.0869
MPHOSPH8	0.6414	0.9512	0.621	0.9512
N4BP2L2	0.1758	0.1242	0.209	0.1584
MYCBP2	0.7274	0.4824	0.7016	0.4088
PIBF1				
FNDC3A	0.0771	0.155	0.0787	0.1504
TSC22D1	0.7608	0.7294	0.6936	0.6818
KLF12	0.6262	0.4152	0.6356	0.4106
ZC3H13				
TPT1	0.9976	0.626	0.9976	0.6216
TBC1D4	0.941	0.592	0.9298	0.542
LRCH1				
ITM2B				
RB1	0.2244	0.3168	0.1738	0.2376
RBM26	0.0952	0.0529	0.086	0.0444
PCDH9	0.544	0.8546	0.5524	0.8428
PTMAP5	0.0655	0.0862	0.0864	0.088
DLEU2	0.7906	0.7896	0.8072	0.7972
DACH1	0.642	0.9398	0.5292	0.762
DOCK9				
ANKRD10	0.3004	0.4292	0.2902	0.389
FGF14	0.157	0.122	0.0903	0.0619
UGGT2				
ARHGEF7	0.3922	0.5502	0.384	0.5392
TM9SF2	0.4812	0.2624	0.5028	0.277
COL4A2	0.674	0.7344	0.5376	0.5924
ARGLU1	0.93	0.9794	0.9138	0.9694
MBNL2	0.1036	0.13	0.113	0.1526
FARP1	0.5832	0.5748	0.5272	0.5926
PCCA	0.8118	0.8818	0.7652	0.8396
GPC5	0.3074	0.1266	0.2794	0.099
FAM155A				
SCFD1	0.633	0.7876	0.6566	0.7896
HECTD1	0.5374	0.485	0.3978	0.3466
HNRNPC	0.7012	0.7868	0.7102	0.7826
ARHGAP5	0.6778	0.5446	0.6346	0.4688
NFKBIA	0.8238	0.8264	0.7964	0.8078
RNASE1	0.6628	0.7838	0.6704	0.7922
NOVA1	0.0891	0.0539	0.0532	0.0254
NDRG2	0.1414	0.19	0.1816	0.2466
STXBP6	0.1032	0.209	0.0156	0.0572
RALGAPA1	0.4366	0.2714	0.4456	0.28
PRKD1	0.6462	0.9952	0.623	0.9968
STRN3				
MAP4K5	0.5472	0.4848	0.5916	0.5292
PRKCH	0.2836	0.2742	0.1606	0.15
SYNE2	0.3092	0.5608	0.2796	0.4944
FERMT2				
SOS2	0.4638	0.2906	0.4254	0.225
NIN				
KTN1	0.942	0.899	0.921	0.8552
RHOJ	0.7298	0.9618	0.7188	0.9592
RTN1	0.594	0.518	0.3702	0.2482
PPP2R5E				
RPL36AL	0.0388	0.0969	0.0255	0.0664
NEMF	0.5916	0.3502	0.569	0.3072
RPS29	0.8376	0.5728	0.8582	0.584
HIF1A-AS3	0.631	0.908	0.6708	0.926
NRXN3	0.9718	0.9666	0.9588	0.9582
FUT8	0.4176	0.1774	0.3022	0.1001
FOXN3	0.1064	0.0526	0.0907	0.0269
SRSF5	0.6978	0.7508	0.6368	0.7062
PCNX1	0.1218	0.4058	0.0503	0.2778
RBM25				
NUMB	0.3826	0.1586	0.2964	0.1482
DCAF5	0.1444	0.1904	0.1316	0.158
GPHN	0.6024	0.4328	0.5498	0.3684
RAD51B	0.3392	0.4428	0.2732	0.4122
RGS6	0.9224	0.7324	0.748	0.7136
ZFP36L1	0.9396	0.8508	0.9172	0.7794
SIPA1L1	0.6052	0.9358	0.5582	0.932
CALM1	0.4378	0.426	0.2464	0.2254
RPL7AP6	0.1052	0.1334	0.0871	0.0956
BTBD7_ENSG00000011114	0.392	0.169	0.3524	0.1286
EML1	0.9658	0.9958	0.957	0.9968
MARK3	0.4316	0.5796	0.4102	0.5434
HSP90AA1	0.557	0.579	0.523	0.4756
PPP1R13B	0.1132	0.13	0.0395	0.0447
PAPOLA	0.9894	0.7756	0.9878	0.7228
DICER1	0.7002	0.53	0.7224	0.556
KLC1	0.1592	0.1224	0.0644	0.0299
ATP5MPL	0.028	0.0274	0.0067	0.0087
IFI27_ENSG00000165949				
CKB	0.105	0.1194	0.0698	0.0542
CRIP2	0.9874	0.696	0.9818	0.4426
EVL	0.6644	0.8406	0.7094	0.854
DYNC1H1	0.2034	0.1372	0.1234	0.0653
MEG3	0.1688	0.1156	0.1094	0.07
RPL3P4	0.072	0.0486	0.0811	0.0378
UBE3A	0.067	0.111	0.0697	0.1064
HERC2_ENSG00000128731				
HERC2P3	0.108	0.0754	0.0626	0.0453
ATP10A	0.7254	0.3984	0.6754	0.37
SNHG14	0.9002	0.6024	0.885	0.5886
HERC2P2_ENSG00000276550	0.5972	0.7432	0.6284	0.7456
TJP1_ENSG00000104067	0.9928	0.6634	0.993	0.677
SPG11	0.9354	0.879	0.9418	0.8666
SERF2	0.9782	0.694	0.9754	0.7078
SRP14				
UBR1	0.8842	0.7432	0.785	0.739
SPRED1	0.6266	0.4418	0.6254	0.4038
B2M_ENSG00000166710	0.3754	0.4902	0.2678	0.3136
HERC2P9	0.6532	0.8608	0.6198	0.8296
RORA	0.475	0.585	0.411	0.5398
TRPM7	0.0643	0.0276	0.0633	0.0239
HERC1	0.9062	0.6242	0.8692	0.5408
RAB11A	0.9716	0.82	0.9748	0.815
CGNL1	0.1156	0.1796	0.0383	0.0925
ARPP19	0.5502	0.3354	0.461	0.1916
VPS13C	0.9556	0.9544	0.9516	0.961
SLTM				
ADAM10				
ZNF280D				
SECISBP2L	0.4968	0.1982	0.3762	0.0916
TMOD3	0.1486	0.2034	0.1276	0.166
TCF12	0.4908	0.318	0.4476	0.261
TPM1	0.4932	0.6662	0.4818	0.6704
USP3	0.6024	0.6098	0.6112	0.626
RNF111	0.9526	0.5384	0.9532	0.5658
MYO1E	0.6968	0.8168	0.643	0.7864
PRTG	0.8114	0.439	0.7732	0.327
DENND4A	0.2018	0.3222	0.197	0.3522
ZNF609				
RFX7	0.7296	0.983	0.7464	0.9868
PIAS1	0.032	0.0362	0.0293	0.0332
MYO9A	0.589	0.6676	0.555	0.606
PKM				
ZFAND6	0.4684	0.4448	0.3712	0.3204
MAP2K5	0.447	0.6348	0.3442	0.4916
RPLP1	0.6986	0.9368	0.6864	0.9312
UACA	0.1928	0.5532	0.2248	0.5874
SCAPER	0.1486	0.1004	0.1112	0.0703
NPTN				
ARIH1	0.876	0.9248	0.7874	0.9256
HDGFL3	0.2182	0.2718	0.165	0.163
LINGO1	0.8006	0.8854	0.6676	0.8172
ARNT2	0.5346	0.6064	0.5796	0.6614
PEAK1	0.8072	0.724	0.8008	0.6902
RPS17_ENSG00000182774	0.0882	0.0728	0.1274	0.1052
MORF4L1	0.0428	0.1572	0.0412	0.1274
THSD4	0.8402	0.7186	0.7532	0.6622
MEF2A	0.8422	0.6218	0.76	0.5406
PDE8A	0.6662	0.2596	0.5274	0.3126
IGF1R	0.5982	0.8176	0.4288	0.7672
IQGAP1	0.6554	0.9926	0.6606	0.989
AKAP13	0.6484	0.846	0.627	0.8558
SLCO3A1	0.779	0.9986	0.7622	0.9972
NR2F2	0.8234	0.7664	0.8292	0.7676
NR2F2-AS1	0.3988	0.653	0.3854	0.6558
_ENSG00000275443	0.737	0.6512	0.582	0.64
CREBBP	0.7096	0.6168	0.6968	0.5948
SNX29	0.541	0.6156	0.5066	0.607
SLC9A3R2	0.6876	0.661	0.5476	0.5528
RBFOX1	0.2312	0.0715	0.2372	0.0671
ELOB	0.1954	0.283	0.1776	0.2514
RPS2	0.9682	0.732	0.9702	0.6674
SRRM2	0.3328	0.2524	0.2236	0.1588
EMP2	0.0525	0.0476	0.0438	0.032
TNRC6A	0.9548	0.7256	0.9418	0.6938
PRKCB	0.5706	0.5934	0.4226	0.4544
PDXDC1_ENSG00000179889	0.2944	0.2714	0.258	0.3158
SMG1P3	0.595	0.61	0.5342	0.5614
NPIPB4	0.619	0.775	0.5534	0.7246
MRTFB	0.9118	0.6678	0.886	0.544
SMG1P2	0.5396	0.553	0.4694	0.4864
FUS	0.0125	0.0132	0.0029	0.0023
PHKB				
LONP2	0.9198	0.6514	0.8844	0.5396
ITFG1	0.0053	0.0051	0.0074	0.0086
ALDOA	0.1704	0.1007	0.1342	0.0813
HERPUD1	0.0854	0.0359	0.0698	0.019
NFATC3	0.367	0.3306	0.3524	0.3078
NFAT5	0.0672	0.0684	0.0508	0.0616
MT2A				
FTO	0.1792	0.1294	0.1924	0.1572
CDH11	0.486	0.732	0.4408	0.7028
MT1E	0.2494	0.7484	0.2702	0.753
CHD9	0.856	0.8132	0.872	0.8282
RPS27AP16	0.6862	0.9312	0.6468	0.9212
GLG1	0.4498	0.492	0.4622	0.5204
SLC7A5	0.2686	0.156	0.091	0.0318
COX4I1	0.1516	0.0899	0.074	0.0216
ZFHX3	0.5396	0.667	0.4528	0.6036
CDYL2	0.0841	0.1482	0.0217	0.0725
TERF2IP	0.0097	0.0054	0.0071	0.004
ANKRD11				
RPL13	0.9838	0.5894	0.9714	0.3394
WWOX	0.7502	0.455	0.7774	0.4722
PAFAH1B1	0.0959	0.081	0.0849	0.0649
RABEP1	0.4606	0.4176	0.3884	0.3048
SMG6	0.7228	0.8696	0.7398	0.8686
PFN1	0.384	0.4514	0.295	0.3572
YWHAE_ENSG00000108953	0.163	0.2866	0.1028	0.2244
XAF1				
ABR_ENSG00000159842	0.6056	0.5402	0.5902	0.4892
NXN_ENSG00000167693	0.8814	0.921	0.8278	0.9246
STX8	0.011	0.0109	0.0095	0.0081
PITPNA	0.8124	0.9906	0.8424	0.9892
NAA38	0.3568	0.249	0.3962	0.2976
TTC19	0.2154	0.1546	0.1726	0.103
MAP2K4	0.2634	0.2866	0.1304	0.1282
EPN2				
WSB1	0.2608	0.1936	0.2816	0.2346
MPRIP	0.4604	0.554	0.4328	0.544
NCOR1	0.8602	0.2168	0.6348	0.2872
UBB	0.3428	0.306	0.2366	0.201
RPL13P12	0.6124	0.9238	0.3722	0.8636
AP2B1	0.937	0.9024	0.9302	0.9064
ZNF207	0.024	0.0349	0.0222	0.0201
NLK	0.1066	0.1478	0.092	0.118
CPD				
SSH2	0.7996	0.8894	0.7884	0.885
TAOK1	0.5056	0.3174	0.44	0.2696
NF1				
RPL23A	0.9202	0.7916	0.9098	0.7694
SUZ12P1	0.4012	0.4364	0.398	0.4164
TAF15_ENSG00000270647	0.0832	0.1014	0.0405	0.0446
CDC27	0.0084	0.006	0.0037	0.0022
RPL19	0.0306	0.0343	0.0179	0.0181
FBXL20	0.1526	0.4148	0.1162	0.3932
KANSL1_ENSG00000120071	0.3616	0.3138	0.3414	0.2936
HIGD1B				
RPL27	0.4682	0.4288	0.331	0.2702
RAMP2	0.7566	0.6824	0.729	0.6286
NPEPPS	0.1266	0.0803	0.0789	0.0257
PLXDC1	0.9016	0.546	0.9026	0.5718
STAT3				
EIF1	0.2712	0.1592	0.209	0.118
CAVIN1	0.848	0.7338	0.8358	0.7308
GPATCH8	0.3976	0.5202	0.441	0.5596
SPAG9				
VMP1	0.1626	0.4238	0.1818	0.4538
MED13	0.9702	0.9882	0.9642	0.99
LUC7L3	0.9154	0.891	0.9222	0.8976
HLF	0.7338	0.5614	0.7216	0.5324
CLTC	0.4356	0.6392	0.4578	0.6524
BCAS3	0.8612	0.7948	0.8638	0.7866
MSI2	0.6482	0.6314	0.621	0.6324
CA4				
TANC2	0.0041	0.0065	8e-04	8e-04
DDX5	0.7258	0.3782	0.68	0.2844
CYTH1	0.3844	0.1586	0.3542	0.1428
SMURF2	0.396	0.5638	0.4318	0.5946
PRKAR1A	0.1392	0.1708	0.0202	0.0281
SEC14L1	0.5104	0.4418	0.4722	0.3832
H3-3B	0.913	0.8918	0.8414	0.8876
PITPNC1	0.1192	0.3008	0.1354	0.311
PRKCA	0.3818	0.5582	0.3602	0.5424
CEP112	0.894	0.494	0.8662	0.4776
BPTF	0.3652	0.2368	0.275	0.2226
RPL38				
RNF213	0.5982	0.9738	0.5804	0.9774
HELZ	0.6084	0.6378	0.6152	0.669
PECAM1	0.169	0.2254	0.136	0.1344
VAPA				
SMCHD1	0.118	0.2128	0.1238	0.1696
ANKRD12	0.3224	0.5644	0.2644	0.523
MYL12B	0.6762	0.7008	0.654	0.676
APCDD1	0.228	0.3578	0.196	0.3252
COLEC12	0.722	0.9002	0.6804	0.882
LDLRAD4	0.8212	0.931	0.712	0.906
DLGAP1	0.3764	0.3546	0.3462	0.3328
PTPRM	0.333	0.659	0.325	0.6514
YES1	0.1028	0.083	0.0379	0.0267
ACTG1				
RPL6P27	0.5786	0.5394	0.43	0.4382
LAMA3	0.7032	0.5704	0.6018	0.379
ROCK1	0.1078	0.0961	0.1022	0.0665
PIAS2	0.153	0.1122	0.1268	0.0741
MIB1	0.6344	0.788	0.5256	0.5872
DYM	0.2024	0.3652	0.2138	0.3842
KIAA1328	0.1586	0.109	0.1758	0.1108
SETBP1				
CDH2	0.7046	0.5244	0.5944	0.276
NEDD4L	0.048	0.118	0.0237	0.0709
ZNF532	0.8676	0.926	0.8542	0.9198
PHLPP1	0.9846	0.8966	0.9848	0.8974
C20orf194				
WDR7	0.9398	0.6358	0.933	0.6218
PTPRA	0.8472	0.9416	0.8356	0.944
BCL2	0.5338	0.4188	0.544	0.466
RNF152	0.8692	0.9188	0.8722	0.9374
TCF4	0.6298	0.8596	0.6122	0.8668
ZNF407	0.9146	0.7526	0.9066	0.6968
FAUP1				
PLCB4	0.3412	0.2798	0.3304	0.2966
CST3	0.6386	0.7586	0.509	0.6632
GPCPD1				
DSTN	0.5104	0.4464	0.4386	0.357
ID1	0.9468	0.9694	0.8728	0.935
SNAP25	0.9468	0.954	0.9462	0.9564
BTBD3	0.763	0.8424	0.7016	0.8072
RIN2	0.3022	0.5382	0.2318	0.4574
ASXL1	0.8994	0.7708	0.8676	0.7484
BCL2L1	0.2872	0.3876	0.303	0.3948
PRNP	0.915	0.9748	0.9004	0.9698
PLCB1	0.6124	0.4846	0.6006	0.5044
ITCH	0.4992	0.5706	0.5338	0.5992
ADNP	0.0077	0.0066	0.0076	0.0042
MAP1LC3A	0.7698	0.6756	0.6894	0.5676
NCOA3	0.8282	0.8812	0.8284	0.9064
CHD6	0.1011	0.147	0.1222	0.1884
ARFGEF2	0.5462	0.4528	0.4956	0.3534
DYNLRB1				
RBM39	0.8218	0.5914	0.7996	0.6092
SERINC3	0.2246	0.1542	0.0872	0.0421
BLCAP	0.4228	0.6438	0.4336	0.6702
YWHAB	0.6754	0.6492	0.6316	0.5718
TOP1	0.4206	0.478	0.394	0.5102
TGM2	0.1362	0.0668	0.144	0.0517
NORAD	0.6354	0.9014	0.5822	0.8874
ATP9A	0.3346	0.4026	0.2964	0.3138
GNAS	0.6936	0.516	0.7034	0.5504
CIRBP				
ATP5F1D	0.1418	0.1668	0.0383	0.0243
TLE5	0.607	0.4288	0.596	0.3862
RPS15	0.4126	0.168	0.3822	0.1376
ATP5F1E	0.2964	0.2986	0.1834	0.1956
PPDPF	0.615	0.655	0.561	0.5736
ZBTB46	0.7688	0.879	0.7454	0.8584
GPX4	0.3756	0.3364	0.285	0.2474
BSG	0.4812	0.3952	0.345	0.2392
TSHZ2	0.5432	0.3578	0.5162	0.3556
DNM2	0.105	0.0949	0.0794	0.0755
HNRNPM	0.1322	0.0478	0.0259	0.0041
DOCK6	0.2096	0.2634	0.132	0.183
RPL36	0.5066	0.3252	0.4682	0.2928
EEF2	0.555	0.6128	0.5866	0.6328
INSR				
RPS28	0.6288	0.3332	0.6478	0.3588
NOTCH3				
NDUFB7	0.8984	0.6326	0.879	0.5942
FKBP8	0.3418	0.3016	0.0841	0.0725
KLF2	0.4222	0.5444	0.1764	0.2188
BST2	0.667	0.9158	0.6488	0.9072
JUND				
BRD4	0.84	0.8856	0.8398	0.9088
IER2	0.3498	0.3892	0.3804	0.404
TPM4	0.516	0.42	0.5326	0.3868
RPL10P16	0.685	0.773	0.5388	0.5778
UBA52	0.4066	0.4814	0.3998	0.447
URI1	0.116	0.0381	0.1542	0.053
UBA2	0.6004	0.6504	0.54	0.6654
COX6B1	0.1562	0.1588	0.1252	0.1142
ACTN4	0.5992	0.7754	0.5282	0.7442
LSM14A_ENSG00000257103	0.5454	0.7698	0.5532	0.7826
RPS16				
PLD3				
RPS19	0.7514	0.561	0.6718	0.4194
RABAC1	0.2998	0.1832	0.143	0.0546
NECTIN2				
TMEM160	0.7672	0.6826	0.6944	0.5554
CALM3	0.0605	0.0464	0.0169	0.0044
SELENOW	0.7778	0.6884	0.6234	0.5506
RPL18				
FTL	0.3994	0.3172	0.3436	0.2656
RPS11	0.5554	0.857	0.5266	0.8564
RPL13A	0.2242	0.1598	0.2312	0.1836
RPS9_ENSG00000170889	0.1234	0.0944	0.013	0.016
RPS5	0.3296	0.2006	0.306	0.2034
PCDH11Y	0.7216	0.8454	0.682	0.8294
RPL28	0.3988	0.2158	0.3978	0.2208
TTTY14	0.8978	0.923	0.8378	0.8706
UTY	0.6122	0.7078	0.5354	0.6422
GGT5	0.8814	0.5424	0.8594	0.4722
MAPK1	0.0497	0.2362	0.0503	0.2406
CLDN5	0.6812	0.636	0.3722	0.2852
KIAA1671	0.869	0.9928	0.8578	0.9942
PI4KA	0.6252	0.564	0.5964	0.4844
LGALS1	0.915	0.7858	0.8958	0.7306
TTC28	0.9198	0.733	0.918	0.7348
DDX17	0.9662	0.8742	0.9504	0.8278
RBFOX2_ENSG00000100320	0.1594	0.135	0.0776	0.0495
MTMR3	0.6954	0.503	0.7046	0.5378
MYH9	0.012	0.0174	0.0231	0.0283
TNRC6B	0.1928	0.1332	0.2304	0.1434
YWHAH	0.1702	0.1394	0.0876	0.0507
LARGE1	0.8458	0.9356	0.8066	0.9506
PITPNB	0.7554	0.5178	0.7458	0.492
UQCR10	0.134	0.1446	0.0887	0.0965
MRTFA	0.4932	0.436	0.4944	0.4698
_ENSG00000232346	0.0758	0.1332	0.0987	0.1572
_ENSG00000237214	0.0529	0.0256	0.0014	6e-04
TBC1D22A	0.1846	0.3278	0.1944	0.3418
PPP6R2	0.6654	0.3676	0.6798	0.3692
CYB5R3	0.835	0.8578	0.8308	0.8634
ATXN10	0.6736	0.564	0.6926	0.588
MIR99AHG	0.429	0.4696	0.4318	0.4698
SOD1	0.3634	0.444	0.263	0.3794
APP	0.444	0.6318	0.353	0.5658
NCAM2	0.6372	0.889	0.418	0.7908
JAM2	0.9204	0.954	0.8858	0.9344
BACH1				
DYRK1A	0.4438	0.4272	0.4404	0.4448
ERG	0.6368	0.9036	0.6036	0.8992
ETS2				
C2CD2				
IFNAR2	0.1724	0.099	0.1492	0.0651
SON	0.6042	0.6568	0.6264	0.683
HLCS	0.811	0.8708	0.8298	0.882
CYYR1	0.328	0.6126	0.0867	0.3252
EVA1C	0.2742	0.1592	0.1542	0.1234
TTC3	0.2384	0.28	0.2324	0.286
BRWD1	0.3456	0.2546	0.3648	0.3078
ITSN1	0.0488	0.0487	0.0476	0.049
PDXK	0.6796	0.8602	0.5714	0.726
CSTB	0.1422	0.285	0.137	0.2878
PRMT2	0.2106	0.203	0.1612	0.1312
SLC19A1	0.325	0.1172	0.3208	0.1038
COL18A1	0.1194	0.113	0.098	0.0726
PCBP3	0.8426	0.966	0.7998	0.97
MT-CO2	0.3192	0.446	0.3132	0.4088
MT-CYB	0.5976	0.4534	0.6184	0.4624
MT-ND2	0.2014	0.2244	0.1948	0.216
MT-ND5	0.865	0.4508	0.8496	0.3894
MT-CO1	0.3966	0.3564	0.3718	0.3116
MT-ND3	0.101	0.09	0.1046	0.0856
MT-ND4	0.7194	0.967	0.7256	0.9584
MT-ND1	0.9442	0.5858	0.9488	0.5916
MT-ATP6	0.6668	0.3122	0.68	0.308
MT-CO3	0.498	0.4586	0.502	0.4816
MT-RNR2	0.5302	0.7218	0.537	0.687
MT-RNR1	0.7278	0.8704	0.7104	0.8302
MT-ND4L	0.3334	0.525	0.3108	0.4836
