gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
MAPK8IP1	0.697	0.4628	0.585	0.3518
LRRC4C	0.551	0.7062	0.3992	0.691
DGKZ	0.2188	0.2062	0.0578	0.0864
CELF1	0.5118	0.5422	0.5174	0.5194
PSMC3	0.6594	0.498	0.6874	0.5164
TRIM44	0.2814	0.3292	0.278	0.2928
C1QTNF4	0.8264	0.9146	0.6768	0.8038
CKAP5	0.4922	0.6136	0.382	0.5082
CHST1	0.1828	0.162	0.137	0.1206
NDUFS3	0.1736	0.0819	0.0963	0.0551
HSP90AA2P	0.3228	0.5476	0.0971	0.1868
BAD	0.0623	0.0523	0.0609	0.0482
TMEM132A	0.7458	0.4722	0.6006	0.3426
SYT7	0.1378	0.273	0.1242	0.2378
NRXN2	0.6432	0.5208	0.5206	0.4682
PRPF19	0.2812	0.6628	0.2456	0.6284
PRDX5	1e-04	4e-04	2e-04	3e-04
RTN3	0.8652	0.5352	0.7796	0.4786
TMEM258	0.0859	0.1456	0.0271	0.043
FAU	0.7868	0.9656	0.689	0.9574
GNG3	0.7818	0.8094	0.7184	0.7826
OTUB1	0.7516	0.565	0.7418	0.562
DDB1	0.2108	0.419	0.2156	0.3958
FTH1	0.4924	0.6704	0.3286	0.561
CHRM1	0.3786	0.5286	0.371	0.4772
TRMT112	0.2196	0.3132	0.2126	0.272
FKBP2	0.9206	0.8842	0.9102	0.8598
RSF1	0.5192	0.4426	0.4612	0.3414
NDUFS8	0.1882	0.1496	0.2046	0.149
SPCS2	0.2856	0.1388	0.3024	0.149
PAK1	0.799	0.4454	0.7878	0.3554
RPS3	0.976	0.6256	0.959	0.5452
LAMTOR1	0.0168	0.0224	0.0197	0.0214
PGM2L1	0.7002	0.7768	0.576	0.7138
NDUFV1	0.0358	0.0285	0.0447	0.0335
CFL1	0.0495	0.0551	0.0612	0.0743
CTSF	0.1856	0.221	0.1924	0.2146
B4GAT1	0.309	0.2658	0.1716	0.1144
CNIH2	0.266	0.1764	0.2846	0.1714
KLC2	0.509	0.5526	0.3394	0.3642
BANF1	0.0098	0.0259	0.0024	0.0081
DRAP1	0.1382	0.1622	0.1192	0.1388
RAB6A	0.6444	0.5674	0.6004	0.5056
CCDC85B	0.9524	0.8592	0.9162	0.7526
TMEM151A	0.4226	0.4356	0.385	0.3852
PDE2A	0.1624	0.1976	0.111	0.1294
PPME1	0.6616	0.6556	0.4326	0.6014
MALAT1	0.8398	0.2464	0.6812	0.1798
_ENSG00000279117	0.4796	0.5202	0.4572	0.4876
ELMOD1	0.9776	0.9542	0.954	0.9298
SESN3	0.8006	0.7544	0.8194	0.758
AASDHPPT	0.4594	0.5022	0.399	0.4104
DLG2	0.4936	0.7824	0.4722	0.7742
GUCY1A2	0.7808	0.9276	0.7822	0.9284
GRIA4	0.2178	0.1996	0.1874	0.2028
FAT3	0.9316	0.6436	0.9316	0.6388
GRM5	0.9046	0.7314	0.8658	0.6914
C11orf87	0.8128	0.6092	0.82	0.5892
RPS28P7	0.8456	0.6268	0.8002	0.5718
GRAMD1B	0.7494	0.5106	0.7496	0.5054
HSPA8	0.6998	0.7678	0.5622	0.578
DDX6	0.4362	0.3028	0.4482	0.3492
NECTIN1	0.0045	0.0093	0.0023	0.0055
RPS25_ENSG00000118181	0.141	0.1804	0.0894	0.1114
SORL1	0.378	0.5054	0.145	0.2926
NCAM1	0.72	0.8732	0.6838	0.8636
HYOU1_ENSG00000149428	0.596	0.8672	0.529	0.8276
EI24	0.6008	0.831	0.5284	0.7986
FEZ1	0.1736	0.2196	0.1862	0.2576
SCN2B	0.361	0.6592	0.394	0.6694
THY1	0.1064	0.2338	0.0218	0.1214
TBRG1	0.0118	0.01	0.0178	0.0096
NRGN	0.6324	0.0614	0.5906	0.0187
SIK3	0.5836	0.7444	0.5454	0.7388
SCN3B	0.9436	0.9552	0.942	0.949
ATP5MG	0.8074	0.938	0.8066	0.9134
PAFAH1B2	0.196	0.2976	0.2024	0.2976
CADM1	0.3992	0.353	0.3822	0.3366
ARHGEF12	0.608	0.67	0.6196	0.673
ZMYND11	0.3248	0.6198	0.3346	0.6286
CELF2	0.0055	0.004	0.0079	0.0061
GDI2	0.306	0.2614	0.1912	0.1344
IDI1	0.5418	0.4314	0.4604	0.3712
APLP2	0.231	0.145	0.282	0.1454
ARHGAP21	0.3098	0.2872	0.3358	0.2948
B3GAT1	0.413	0.301	0.2448	0.2322
OPTN	0.217	0.2942	0.2206	0.274
ARHGAP32	0.2068	0.2794	0.1686	0.247
FAM171A1	0.7296	0.6404	0.7312	0.6064
FRMD4A	0.6316	0.727	0.5954	0.7148
VPS26B	0.5128	0.4532	0.5402	0.4838
CACNB2	0.3208	0.4158	0.291	0.4122
NTM	0.1176	0.1256	0.1516	0.1658
CAMK1D	0.7582	0.6634	0.7322	0.6412
OPCML	0.4886	0.8678	0.4066	0.8606
ZBTB44	0.2758	0.5854	0.278	0.582
WAC	0.5648	0.8378	0.5232	0.813
RAB18	0.326	0.246	0.3176	0.2524
MAPK8	0.957	0.7896	0.9642	0.797
CCNY	0.3176	0.6808	0.31	0.7044
ABI1	0.852	0.7458	0.8246	0.6884
GPR158	0.5018	0.5162	0.5274	0.5542
SPOCK2	0.4916	0.642	0.469	0.561
PPP3CB	0.1494	0.168	0.0863	0.0613
PRXL2A	0.938	0.9634	0.899	0.94
CISD1	0.3266	0.483	0.2542	0.4698
ANXA7	0.5962	0.8154	0.5534	0.7938
ZNF365	0.945	0.7356	0.9462	0.7018
RPS24	0.4982	0.446	0.4056	0.3878
CAMK2G	0.7472	0.9066	0.6822	0.885
ANK3	0.3876	0.1518	0.4132	0.1742
KCNMA1	0.358	0.6566	0.3444	0.671
HK1	0.4904	0.4488	0.4776	0.4124
PHYHIPL	0.4602	0.627	0.3798	0.5428
VDAC2	0.1482	0.1688	0.0727	0.0772
GHITM	0.0729	0.1834	0.0622	0.1736
JMJD1C	0.4452	0.5896	0.4418	0.555
PPA1	0.2198	0.2538	0.158	0.1674
NRG3	0.4218	0.7214	0.4018	0.7176
PSAP	0.7168	0.6598	0.7106	0.6464
LRRTM3	0.6046	0.9922	0.5794	0.9914
KIFBP	0.701	0.4754	0.7032	0.5244
PSD	0.58	0.516	0.4582	0.4192
TM9SF3	0.9598	0.8866	0.9632	0.873
SORBS1	0.2896	0.5326	0.2	0.4736
CCSER2	0.6042	0.6252	0.5316	0.5438
CPEB3	0.4136	0.478	0.442	0.4776
SORCS1	0.2118	0.1048	0.2092	0.1266
GOT1	0.6012	0.8442	0.4606	0.7972
ACTR1A	0.209	0.1454	0.2164	0.145
ATAD1	0.2754	0.4362	0.203	0.3582
INA	0.0575	0.0616	0.0809	0.0801
PGAM1	0.8152	0.9668	0.776	0.9602
PTEN	0.384	0.208	0.4148	0.201
SNCG	0.7174	0.8648	0.7154	0.8512
ATP5MD	0.3252	0.5508	0.2794	0.5272
SLIT1	0.2724	0.1646	0.169	0.126
OGA	0.5294	0.6826	0.4842	0.6804
RPL13AP5	0.8842	0.8902	0.8844	0.8898
WNK1	0.056	0.0483	0.0397	0.0397
OAT	0.526	0.6322	0.5486	0.6358
ATRNL1	0.937	0.8084	0.9202	0.7574
EIF3A	0.5264	0.497	0.5076	0.5082
PLEKHA1	0.8904	0.9356	0.609	0.9064
SHOC2	0.3828	0.6544	0.4036	0.6674
CALY	0.6494	0.7892	0.5984	0.7612
PRDX3	0.4952	0.395	0.4492	0.317
STK32C	0.7544	0.9398	0.6778	0.9158
HSPA12A	0.4444	0.3256	0.4354	0.345
BNIP3	0.7052	0.725	0.6152	0.6366
SHTN1	0.9654	0.7142	0.963	0.6982
INPP5F	0.2038	0.602	0.1312	0.5414
SPRN	0.4684	0.2704	0.1722	0.0866
STRAP	0.2538	0.2932	0.2286	0.2572
LMO3	0.908	0.5718	0.8796	0.4544
MLF2	0.2672	0.2012	0.2592	0.189
GAPDH	0.7138	0.8786	0.5548	0.7696
COPS7A	0.3028	0.2368	0.209	0.1496
USP5	0.3276	0.3452	0.2982	0.3026
TPI1	0.8266	0.937	0.7822	0.9132
ENO2	0.9776	0.6452	0.9508	0.524
CCND2	0.7544	0.6126	0.7104	0.5412
GALNT8	0.4826	0.4404	0.5018	0.459
GABARAPL1	0.2434	0.5332	0.1996	0.4854
CLSTN3	0.5154	0.5566	0.4212	0.4622
PIANP	0.7664	0.6952	0.7054	0.6354
PTMS	0.1574	0.0666	0.0856	0.0357
GPR162	0.0122	0.0099	0.0166	0.0135
GRIN2B	0.4474	0.4376	0.4	0.3746
CNTN1	0.9292	0.9734	0.8436	0.96
KLHL42	0.6698	0.678	0.645	0.654
DNM1L	0.2888	0.2112	0.3004	0.2016
SLC38A1	0.0346	0.0253	0.0415	0.0316
LDHB	0.3152	0.3986	0.0622	0.1338
CMAS	0.401	0.355	0.3826	0.3448
FGFR1OP2	0.3098	0.3618	0.2804	0.3354
TUBA1B	0.8938	0.707	0.86	0.635
KRAS	0.7858	0.731	0.763	0.6954
SLC38A2	0.1212	0.1366	0.1472	0.159
KIF21A	0.8934	0.6918	0.8708	0.6876
ETNK1	0.9238	0.9138	0.8824	0.898
SLC2A13	0.5658	0.9722	0.535	0.9666
BICD1	0.4142	0.5738	0.3612	0.5182
PFKM	0.0367	0.0461	0.0134	0.0292
DENND5B	0.4964	0.6492	0.4996	0.6176
DDN	0.143	0.0799	0.0933	0.056
NELL2	0.9782	0.9566	0.9744	0.9548
SLC4A8	0.3292	0.2782	0.3334	0.2722
MYL6	0.3576	0.4108	0.298	0.3448
CBX5	0.237	0.4152	0.2362	0.3838
ATP5F1B	0.7172	0.644	0.6786	0.6084
PTGES3	0.9088	0.7544	0.903	0.7484
RAB5B	0.4948	0.5502	0.4632	0.5148
PFDN5	0.1012	0.1928	0.0969	0.1908
LRP1	0.4794	0.6054	0.3516	0.4866
ATP5MC2	0.851	0.831	0.8266	0.8006
CD63	0.7634	0.9132	0.7574	0.9148
TESPA1	0.915	0.6716	0.9136	0.6394
AGAP2	0.0901	0.0933	0.114	0.1004
B4GALNT1	0.0318	0.0491	0.0222	0.0313
FAIM2	0.6762	0.8608	0.6488	0.84
TMBIM6	0.0935	0.0357	0.116	0.0535
KIF5A	0.242	0.2544	0.2506	0.227
TUBA1A	0.6988	0.754	0.5586	0.6094
SPRYD3	0.2748	0.2662	0.296	0.302
SCN8A	0.2324	0.5548	0.1694	0.4788
PCBP2	0.1796	0.1432	0.1062	0.0726
RPL41	0.886	0.5936	0.8494	0.5362
SYT1	0.322	0.3492	0.2462	0.2946
NAV3	0.4762	0.3	0.3	0.2208
ATP2B1	0.4042	0.7166	0.3094	0.5808
TRHDE	0.0821	0.0889	0.089	0.0908
OSBPL8	0.9642	0.752	0.9488	0.7074
CAND1	0.6554	0.4468	0.4604	0.2632
KCNMB4	0.9094	0.918	0.898	0.906
PPFIA2	0.9958	0.992	0.9962	0.9936
DUSP6	0.3792	0.4368	0.3658	0.4094
KCNC2	0.4936	0.7708	0.4786	0.7672
NUDT4	0.4882	0.6766	0.4006	0.6492
UBE2N	0.316	0.4062	0.2294	0.2822
ZDHHC17	0.8818	0.6014	0.868	0.5562
NAP1L1	0.8336	0.6016	0.7652	0.5192
TAFA2	0.902	0.9174	0.9036	0.9202
ATXN7L3B	0.7988	0.8456	0.7532	0.804
CDK17	0.9966	0.5524	0.9954	0.5456
NUAK1	0.242	0.2374	0.2306	0.1808
SLC25A3	0.1544	0.278	0.0433	0.1154
RPH3A	0.3912	0.509	0.328	0.4704
ERP29	0.1148	0.2476	0.0661	0.1154
VPS29	0.6672	0.5216	0.627	0.446
UHRF1BP1L	0.8644	0.6918	0.8238	0.6648
GNPTAB	0.836	0.5396	0.8392	0.5248
ISCU	0.2226	0.2774	0.1318	0.1566
SVOP	0.6314	0.564	0.5688	0.5306
HSP90B1	0.4978	0.668	0.462	0.615
HECTD4	0.7986	0.5718	0.7932	0.58
ATP2A2	0.3728	0.3394	0.3328	0.3224
C12orf76	0.0646	0.0663	0.0717	0.0692
PTPN11	0.9908	0.7574	0.9852	0.7576
ANKS1B	0.7226	0.8248	0.6474	0.8222
TMED2	0.1568	0.1174	0.1138	0.0718
DYNLL1	0.0426	0.0542	0.0126	0.0191
PEBP1	8e-04	0.0014	0.0018	0.0027
CAMKK2	0.0884	0.0716	0.0639	0.0538
RSRC2	0.3326	0.6244	0.2106	0.5054
RAN	0.6148	0.6894	0.5514	0.6642
FBXO21	0.9162	0.9372	0.9098	0.9302
TMEM132B	0.1382	0.2246	0.1594	0.2352
SBNO1	0.1772	0.218	0.1264	0.1654
UBC	0.3724	0.3394	0.325	0.2348
TMEM132D	0.8356	0.5062	0.8338	0.5224
CABP1	0.1766	0.1164	0.0384	0.0167
SPPL3	0.5896	0.7684	0.5002	0.698
WSB2	0.579	0.4546	0.337	0.274
GALNT9	0.0481	0.1082	0.0139	0.0539
BRI3BP	0.0996	0.2202	0.0819	0.2132
AKAP11	0.7044	0.8464	0.55	0.748
FRY	0.7238	0.5232	0.6416	0.3998
PDS5B	0.6024	0.3858	0.6166	0.4186
HSPH1	0.27	0.452	0.154	0.3252
ZMYM2	0.5452	0.388	0.4678	0.319
UBL3	0.7486	0.7072	0.7326	0.6942
ATP8A2	0.9002	0.7198	0.894	0.7208
POMP	0.9166	0.965	0.8464	0.9304
DCLK1	0.6308	0.5452	0.5916	0.4438
MTMR6	0.4518	0.5872	0.3894	0.516
SAP18	0.6938	0.7622	0.5662	0.6892
SACS	0.9424	0.8082	0.9218	0.7726
NBEA	0.9388	0.9974	0.9264	0.9958
ATP5F1EP2	0.8726	0.6062	0.814	0.523
HMGB1	0.196	0.2164	0.1568	0.1868
MPHOSPH8	0.5004	0.5256	0.4266	0.455
N4BP2L2	0.7318	0.9902	0.7114	0.9874
MYCBP2	0.9062	0.9652	0.8808	0.948
HTR2A	0.8062	0.9926	0.7708	0.9896
NDFIP2	0.3998	0.1892	0.2436	0.0792
KPNA3	0.4226	0.3904	0.4352	0.3918
TSC22D1	0.7176	0.4272	0.7194	0.427
PCDH17	0.7938	0.9824	0.7844	0.9812
TPT1	0.131	0.235	0.0917	0.2092
SUCLA2	0.4532	0.4364	0.3872	0.3368
ITM2B	0.854	0.7278	0.8336	0.6792
SERP2	0.3366	0.4708	0.2616	0.399
PCDH9	0.8996	0.8252	0.9064	0.8224
MZT1	0.7224	0.525	0.6624	0.4514
PTMAP5	7e-04	0.0015	0.0011	0.001
PCDH9-AS1	0.0697	0.0766	0.0538	0.0549
COX7CP1	0.9276	0.8798	0.916	0.8424
NALCN	0.1892	0.2592	0.1962	0.271
FGF14	0.8772	0.935	0.8718	0.9376
ARHGEF7	0.1976	0.2888	0.1986	0.2946
RAP2A	0.7306	0.8022	0.6438	0.7666
TM9SF2	0.1858	0.311	0.215	0.3192
ARGLU1	0.2728	0.4444	0.2362	0.4084
MBNL2	0.5766	0.7554	0.5118	0.6936
FARP1	0.3148	0.219	0.2666	0.1652
HS6ST3	0.329	0.4106	0.2912	0.3438
LAMP1	0.4784	0.5122	0.4574	0.497
IRS2	0.641	0.5574	0.5694	0.4608
FAM155A	0.308	0.3954	0.2992	0.372
JPH4	0.446	0.4448	0.4944	0.493
SLC22A17	0.0601	0.144	0.0371	0.0837
HECTD1	0.5348	0.6214	0.547	0.6254
HNRNPC	0.4208	0.633	0.3764	0.6234
SUPT16H	0.9486	0.8862	0.9318	0.8662
PSMB5	0.6758	0.831	0.5642	0.7556
ARHGAP5	0.8978	0.4774	0.868	0.4884
CPNE6	0.7862	0.5614	0.6492	0.4888
NOVA1	0.484	0.1672	0.4402	0.1784
AKAP6	0.8016	0.2878	0.7996	0.311
FOXG1	0.5978	0.8928	0.5966	0.8932
ARID4A	0.7082	0.6806	0.7182	0.6638
EXOC5	0.7888	0.6858	0.7996	0.6986
TRIM9	0.675	0.6096	0.6648	0.5894
PSMC6	0.0095	0.0085	0.0049	0.0068
DAAM1	0.6098	0.6648	0.568	0.6538
PPM1A	0.3588	0.1702	0.381	0.1824
KTN1	0.3068	0.308	0.2264	0.2392
ACTR10	0.299	0.229	0.2968	0.2202
MDGA2	0.5044	0.6784	0.4366	0.6598
RTN1	0.051	0.0361	0.042	0.0266
SYT16	0.7694	0.7082	0.7034	0.6456
KCNH5	0.8892	0.9182	0.8764	0.9092
PPP2R5E	0.8546	0.9678	0.8424	0.9716
LRFN5	0.355	0.495	0.3876	0.5228
RPL36AL	0.6028	0.585	0.5878	0.5348
GMFB	0.0447	0.043	0.0449	0.0202
ATL1	0.206	0.172	0.1956	0.1906
RPS29	0.7136	0.746	0.724	0.7322
NRXN3	0.237	0.2222	0.1774	0.143
SEL1L	0.2616	0.624	0.2866	0.6348
ATP6V1D	0.9242	0.8914	0.8986	0.8692
ERH	0.9806	0.8802	0.9694	0.814
SRSF5	0.195	0.4264	0.0946	0.3074
RAB15	0.1434	0.0765	0.102	0.0415
PNMA1	0.967	0.8202	0.9624	0.8138
FLRT2	0.548	0.5744	0.5436	0.5426
SIPA1L1	0.7502	0.5092	0.6504	0.3586
CALM1	0.1534	0.1412	0.0111	0.018
RPL7AP6	0.5948	0.807	0.4982	0.7558
CYP46A1	0.6064	0.9432	0.5966	0.9384
PPP2R5C	0.6748	0.9842	0.597	0.9852
HSP90AA1	0.477	0.4254	0.1928	0.1052
DDX24_ENSG00000089737	0.7392	0.7936	0.6386	0.704
PAPOLA	0.895	0.9248	0.8876	0.919
CEP170B	0.4684	0.4898	0.4138	0.4088
CHGA_ENSG00000100604	0.0555	0.1076	0.039	0.0731
ITPK1_ENSG00000100605	0.7796	0.903	0.7806	0.9144
EIF5	0.854	0.6422	0.8612	0.655
YY1	0.925	0.8552	0.9124	0.8326
KLC1	0.2918	0.3456	0.307	0.297
ATP5MPL	0.0402	0.1035	0.0212	0.05
MOAP1_ENSG00000165943	0.7062	0.6214	0.6524	0.579
CKB	0.3558	0.6068	0.3554	0.5934
CRIP2	0.4462	0.2992	0.4042	0.233
NDUFB1	0.0685	0.0459	0.0946	0.0708
EVL	0.4496	0.2634	0.2518	0.2192
DYNC1H1	0.3974	0.6494	0.3494	0.5492
CDC42BPB	0.3778	0.3186	0.3376	0.291
MEG3	0.4856	0.2366	0.481	0.2122
C14orf132	0.472	0.7926	0.3568	0.7286
RPL3P4	0.5136	0.8742	0.486	0.879
UBE3A	0.805	0.6666	0.8058	0.6782
GABRB3	0.7726	0.8734	0.7098	0.8282
NIPA1	0.3232	0.6754	0.2984	0.6582
GABRA5	0.7652	0.8068	0.7596	0.7952
SNHG14	0.8412	0.7016	0.8154	0.6338
APBA2_ENSG00000034053	0.6902	0.6514	0.7034	0.6534
TYRO3	0.0244	0.0185	0.0304	0.0254
TTBK2	0.158	0.1514	0.085	0.1084
RTF1	0.1076	0.1266	0.0552	0.0935
SERF2	0.2066	0.2536	0.1542	0.1918
SRP14	0.8562	0.992	0.8008	0.9848
SPRED1	0.6804	0.6104	0.6564	0.6188
CASC4	0.5844	0.7862	0.4824	0.7512
SCG5_ENSG00000166922	0.294	0.3978	0.1164	0.1874
MAP1A	0.6808	0.7168	0.6788	0.7026
PDIA3	0.9502	0.9308	0.9514	0.9396
RASGRP1	0.5782	0.5108	0.48	0.3708
CHP1	0.8506	0.6332	0.8498	0.6632
OIP5-AS1	0.2628	0.2348	0.2494	0.2292
RORA	0.0596	0.0516	0.0901	0.0632
MAPK6	0.818	0.8954	0.8114	0.9072
GNB5	0.0431	0.0468	0.0386	0.0358
DPP8	0.4412	0.6626	0.4376	0.6782
HACD3	0.3734	0.4366	0.3598	0.4274
HERC1	0.2684	0.3552	0.3296	0.37
RAB11A	0.8326	0.7352	0.8154	0.7078
DMXL2	0.4008	0.3902	0.3736	0.3846
SCG3	0.6972	0.6412	0.4844	0.3718
TMOD2	0.5248	0.5422	0.4748	0.5234
ARPP19	0.9954	0.916	0.9924	0.908
VPS13C	0.3488	0.5014	0.3138	0.425
SECISBP2L	0.7518	0.5202	0.7662	0.513
TPM1	0.613	0.6538	0.5776	0.6512
PPIB	0.8054	0.9926	0.7926	0.9902
MAP2K1	0.9946	0.9222	0.9908	0.9384
TLN2	0.5674	0.3866	0.5494	0.3458
OAZ2	0.0158	0.0374	0.0034	0.0083
MYO5A	0.8806	0.8846	0.734	0.8608
EID1	0.4404	0.527	0.3706	0.435
PIAS1	0.442	0.8816	0.3816	0.8562
PSMA4	0.1148	0.092	0.1038	0.0832
RASGRF1	0.7724	0.6946	0.758	0.667
MYO9A	0.6474	0.3252	0.6082	0.2694
STOML1	0.7734	0.817	0.751	0.7754
PKM	0.3966	0.4634	0.3092	0.407
CORO2B	0.397	0.4372	0.4242	0.4506
RCN2	0.6968	0.9106	0.6676	0.9118
RPLP1	0.0134	0.0292	0.0059	0.0159
TSPAN3	0.8592	0.8736	0.8492	0.8758
SH3GL3	0.944	0.8782	0.94	0.8804
NPTN	0.6176	0.5328	0.4666	0.3636
IDH3A	0.6888	0.872	0.6804	0.8746
HDGFL3	0.728	0.6532	0.4448	0.3916
FEM1B	0.9124	0.6064	0.9212	0.624
LINGO1	0.424	0.607	0.265	0.5244
ARNT2	0.2648	0.309	0.2802	0.3054
COX5A	0.1418	0.1716	0.0728	0.0996
RPS17_ENSG00000182774	0.023	0.04	0.0074	0.01
MORF4L1	0.674	0.7336	0.605	0.6612
SCAMP5	0.81	0.7382	0.6536	0.673
MEF2A	1	0.749	1	0.755
FBXL16	0.0529	0.052	0.0152	0.0202
ABHD2	0.6412	0.9898	0.6072	0.9894
NTRK3	0.326	0.3576	0.3254	0.3482
SNRNP25	0.0038	0.0057	0.0017	0.0046
TM2D3	0.9656	0.8738	0.9464	0.858
SV2B	0.6234	0.8494	0.6264	0.851
ARHGDIG	0.702	0.6074	0.7276	0.6124
HAGH	0.5004	0.7812	0.4296	0.7408
ROGDI	0.435	0.4212	0.3476	0.3286
RBFOX1	0.9632	0.9666	0.9604	0.9648
CDIP1_ENSG00000089486	0.7906	0.7658	0.7246	0.6718
HCFC1R1	0.4976	0.8036	0.4884	0.7884
ELOB	0.1886	0.3128	0.1736	0.2352
HMOX2_ENSG00000103415	0.0114	0.0182	0.0183	0.0192
SYNGR3	0.9554	0.9412	0.9476	0.9454
MAPK8IP3	0.973	0.8744	0.9646	0.8488
RPS2	0.3682	0.2108	0.2902	0.1618
NDUFB10	0.0102	0.0208	0.0022	0.009
ABCA3	0.7248	0.6698	0.7466	0.6812
SRRM2	0.4578	0.6406	0.4582	0.6642
GRIN2A	0.4326	0.4332	0.3592	0.3094
SNN	0.786	0.8338	0.7864	0.8546
USP7	0.9016	0.9906	0.8964	0.9898
RNPS1	0.8428	0.9792	0.8384	0.9808
CACNG3	0.7454	0.9024	0.7392	0.8872
CRYM	0.359	0.6242	0.2692	0.5384
CDIPT	0.0703	0.1372	0.0541	0.1238
UQCRC2	0.9788	0.9968	0.972	0.9936
PRKCB	0.5238	0.594	0.3174	0.4778
BMERB1_ENSG00000166780	0.134	0.1508	0.1018	0.1052
SEZ6L2	0.0734	0.3712	0.0108	0.1696
ASPHD1	0.3086	0.2634	0.2612	0.281
TUFM	0.2518	0.3974	0.2064	0.3726
MOSMO	0.518	0.6174	0.5172	0.616
MRTFB	0.912	0.793	0.8986	0.759
METTL9	0.9942	0.9246	0.9954	0.9156
VPS35	0.1244	0.1686	0.0796	0.0914
CYLD	0.5692	0.4648	0.52	0.4156
YPEL3	0.5204	0.2592	0.4632	0.2308
STX1B	0.789	0.8042	0.7342	0.7518
CORO1A	0.0232	0.0186	0.0099	0.0063
ITFG1	0.786	0.5384	0.7958	0.5682
ALDOA	0.4564	0.3266	0.3712	0.1808
DOC2A	0.6716	0.3684	0.6282	0.3422
NETO2	0.6118	0.4668	0.5502	0.377
CX3CL1	0.4126	0.2492	0.1764	0.1048
MT3	0.9814	0.836	0.9632	0.8254
GNAO1	0.5386	0.529	0.524	0.4946
AARS1	0.815	0.6764	0.7672	0.5952
ARL2BP	0.343	0.816	0.3862	0.8216
NDRG4	0.6788	0.6814	0.444	0.5268
GOT2	0.9036	0.6626	0.9076	0.6218
DYNC1LI2	0.2064	0.2944	0.1844	0.2912
FTO	0.5316	0.9872	0.5828	0.9848
CDH8	0.1606	0.2766	0.1694	0.315
ATP6V0D1	0.7826	0.5674	0.722	0.4466
CIAO2B	0.0078	0.0085	0.0041	0.004
NUDT21	0.6774	0.853	0.6184	0.802
CHD9	0.7358	0.9022	0.664	0.9038
CMTM4	0.2706	0.409	0.3024	0.4326
RPS27AP16	0.5712	0.538	0.4646	0.4346
GABARAPL2	0.0118	0.0329	1e-04	0.0013
GLG1	0.4982	0.4908	0.47	0.4832
COX4I1	0.083	0.1702	0.0142	0.0573
KIAA0513	0.0447	0.0822	0.0433	0.083
MAP1LC3B	0.5352	0.538	0.5506	0.5098
CDH13	0.6824	0.5268	0.6648	0.4652
CMIP	0.595	0.5912	0.4846	0.5126
TERF2IP	0.5156	0.4814	0.447	0.4376
ANKRD11	0.2968	0.453	0.2962	0.4748
RPL13	0.3412	0.291	0.1702	0.1424
HSBP1	0.0715	0.055	0.0806	0.0527
PAFAH1B1	0.0418	0.066	0.0312	0.0579
_ENSG00000007237	0.6472	0.667	0.5604	0.6032
RABEP1	0.4366	0.5214	0.3812	0.4966
NLRP1	0.9368	0.7116	0.925	0.693
CAMTA2	0.436	0.7984	0.3708	0.7764
YWHAE_ENSG00000108953	0.3024	0.316	0.3268	0.342
_ENSG00000132359	0.9616	0.889	0.9564	0.888
SERPINF1	0.1458	0.1242	0.0444	0.0374
EIF5A	0.33	0.511	0.339	0.5428
DLG4	0.3452	0.3746	0.2838	0.3086
MYH10	0.413	0.338	0.309	0.205
VPS53	0.4218	0.3434	0.3828	0.3618
PSMB6	0.2508	0.3294	0.1144	0.2008
ABR_ENSG00000159842	0.7192	0.8592	0.73	0.8534
NLGN2	0.6546	0.5844	0.6592	0.6014
TRAPPC1	0.9878	0.7302	0.9788	0.647
NAA38	0.3814	0.3836	0.3766	0.384
ARHGAP44	0.7376	0.9362	0.6292	0.9214
MAP2K4	0.7522	0.7328	0.7494	0.687
USP22	0.5404	0.5666	0.3924	0.4254
MPRIP	0.5204	0.4568	0.507	0.4546
NCOR1	0.2392	0.373	0.1502	0.3136
UBB	0.6496	0.5564	0.4822	0.3964
RPL13P12	0.3118	0.2876	0.1134	0.131
AP2B1	0.6766	0.9768	0.5318	0.9662
NLK	0.198	0.1364	0.1392	0.092
GIT1	0.2618	0.2068	0.1518	0.1166
RHOT1	0.8976	0.722	0.878	0.6442
OMG	0.6728	0.8106	0.6244	0.79
RAB11FIP4	0.9534	0.9322	0.9538	0.9382
TAOK1	0.7072	0.7286	0.5542	0.6206
COPRS	0.751	0.8486	0.6432	0.7926
CDK5R1	0.6488	0.9394	0.4922	0.9072
NF1	0.5994	0.8202	0.624	0.8276
_ENSG00000263781	0.1682	0.2652	0.0902	0.18
SRCIN1_ENSG00000277363	0.3902	0.2224	0.2296	0.1312
LASP1	0.5254	0.3816	0.4918	0.314
ATP6V0A1	0.472	0.4968	0.406	0.419
CACNB1	0.525	0.379	0.5386	0.3814
ADAM11	0.5688	0.473	0.5972	0.4976
NSF_ENSG00000073969	0.0393	0.0222	0.0496	0.033
ATXN7L3	0.7922	0.826	0.7566	0.8102
RPL19	0.5688	0.6178	0.5834	0.6342
RUNDC3A	0.9828	0.9486	0.9816	0.9386
CNTNAP1	0.486	0.3202	0.3396	0.29
DUSP3	0.5962	0.5894	0.5876	0.5766
RPL23	0.9014	0.8502	0.8836	0.8234
THRA	0.85	0.9788	0.8322	0.9766
RPL27	0.2096	0.2732	0.0981	0.1454
NMT1	0.2404	0.2854	0.2192	0.2518
NPEPPS	0.47	0.5346	0.468	0.5518
