gene	DDcategory	Clusters.combined	Clusters.c1	Clusters.c2	nonzero.pvalue	nonzero.pvalue.adj	zero.pvalue	zero.pvalue.adj	combined.pvalue	combined.pvalue.adj
gene3903	NS	2	2	2	0	0	0.320460155870179	0.37563095193574	0	0
gene3904	DZ	1	1	1	1.33004718350094e-13	1.48962305305999e-13	2.12168237337119e-05	4.64520693513698e-05	1.16853921283722e-16	1.28375634478135e-16
gene3905	DE	1	1	1	7.87925280576474e-12	8.52387051333575e-12	9.60974056845834e-07	2.38159617557827e-06	3.06066389134205e-16	3.34681672098638e-16
gene3906	DZ	2	2	2	3.08763803413825e-09	3.21670846114156e-09	1.02431757293612e-12	4.15334038696854e-12	1.5245222165302e-19	1.70504372043081e-19
gene3907	DZ	1	3	3	0	0	2.83472223565052e-11	1.02382744402728e-10	0	0
gene3908	NS	2	2	2	0	0	0.0188405097444583	0.0282254827632334	0	0
gene3909	DB	1	1	2	0	0	2.11031970678396e-17	1.15318016764151e-16	0	0
gene3910	DB	1	3	1	3.33066907387547e-16	3.9486296074398e-16	4.82045624105112e-05	0.00010105778283126	7.47829773474537e-19	8.33236516406169e-19
gene3911	NS	2	2	2	0	0	0.0507147517349669	0.0707812306140501	0	0
gene3912	DZ	2	2	2	0	0	2.27880239013728e-59	7.09354829614717e-58	0	0
gene3913	DE	1	1	1	0	0	0.00359779030206615	0.00596401210454396	0	0
gene3914	DE	1	1	1	0	0	2.82065282564178e-19	1.7505991159918e-18	0	0
gene3915	DZ	2	2	2	2.33146835171283e-15	2.7137708153212e-15	2.82897378528752e-08	8.08278224367863e-08	3.43456247311352e-21	3.87757547063338e-21
gene3916	DB	1	3	1	0	0	4.45400140079224e-06	1.03792633866408e-05	0	0
gene3917	DB	2	2	1	0	0	0.355330258371657	0.411683719103828	0	0
gene3918	DZ	2	3	3	0	0	0.00108367455960588	0.00193946229907093	0	0
gene3919	DZ	2	2	2	0	0	0.00143267907831175	0.00251402338813205	0	0
gene3920	DE	1	1	1	9.99200722162641e-15	1.14587238780119e-14	2.93028398123883e-20	1.91835285187485e-19	2.29004854989852e-32	2.67959461740356e-32
gene3921	DE	1	1	1	3.2007174688431e-11	3.42505882166195e-11	8.75862209973902e-09	2.61061761542147e-08	1.22559301792775e-17	1.35574448885814e-17
gene3922	DZ	2	2	2	1.04027897407377e-13	1.16737716265818e-13	1.85765711903345e-37	2.6537958843335e-36	2.23144524134459e-48	2.65964867859903e-48
gene3923	DE	1	1	1	0	0	0.0891158921647053	0.119278423509728	0	0
gene3924	DZ	1	1	1	0	0	1.02129067420322e-19	6.48438523303629e-19	0	0
gene3925	DM	2	2	3	0	0	3.6201762981294e-05	7.73748607668587e-05	0	0
gene3926	NS	2	2	2	0	0	0.121482116813236	0.158025517805835	0	0
gene3927	NS	2	2	2	4.6296300126869e-14	5.23195933062512e-14	0.258896868555162	0.30940767081585	3.96196620899166e-13	4.18057043851404e-13
gene3928	DE	1	1	1	0	0	1.00992710928957e-14	4.64868634885878e-14	0	0
gene3929	DZ	2	2	2	0	0	6.36209694091795e-08	1.76174370118877e-07	0	0
gene3930	NS	2	2	2	7.10293268646467e-10	7.44932636231219e-10	0.367952790430505	0.425010442310719	6.02817659655173e-09	6.16851020368558e-09
gene3931	DE	1	1	1	0	0	6.64279215563633e-109	5.47859146856605e-107	0	0
gene3932	NS	1	1	1	0	0	0.303792621187825	0.358298830827451	0	0
gene3933	NS	2	2	2	0	0	0.0518801927249404	0.0722942939905109	0	0
gene3934	DB	1	2	1	0	0	0.0734343287858622	0.0998088056892452	0	0
gene3935	DZ	1	3	3	0	0	3.09208713349379e-06	7.31854942838766e-06	0	0
gene3936	DE	1	1	1	0	0	0.0408064323310824	0.0579739759631788	0	0
gene3937	DE	1	1	1	0	0	4.15512000252249e-08	1.16963265377129e-07	0	0
gene3938	DE	1	1	1	0	0	1.04110767539205e-07	2.82621696747079e-07	0	0
gene3939	DE	1	1	1	0	0	1.22972600567159e-06	3.01218862381284e-06	0	0
gene3940	DE	1	1	1	1.07877363708653e-08	1.11804496653611e-08	9.79459367351274e-10	3.15827284917783e-09	4.2358505718409e-16	4.62618492487744e-16
gene3941	DM	2	2	3	3.70592445619877e-13	4.11597884903376e-13	1.15389901159562e-10	3.9721136371622e-10	2.24531057673033e-21	2.53814958511271e-21
gene3942	NS	2	2	2	0	0	0.173885697592316	0.21797016307404	0	0
gene3943	DB	2	3	1	0	0	3.5425051172996e-23	2.74612799790666e-22	0	0
gene3944	DE	1	1	1	0	0	6.3211639478894e-131	7.54765844524108e-129	0	0
gene3945	DZ	1	1	1	5.46173106741321e-11	5.82351706508139e-11	7.07919372765319e-12	2.67139385949177e-11	1.94500721384102e-20	2.18632256719519e-20
gene3946	DM	1	2	3	0	0	1.84729679292108e-06	4.45534348609244e-06	0	0
gene3947	DB	1	3	1	5.81599784177378e-05	5.86585763164274e-05	0.106364095681337	0.140091005177921	8.03776717771797e-05	8.08933669917521e-05
gene3948	DE	1	1	1	0	0	0.000399913601488919	0.000754376046194613	0	0
gene3949	DZ	2	2	2	1.11022302462516e-16	1.32662945436912e-16	0.0114363050141168	0.0176964100798713	5.3590559825791e-17	5.90041946884569e-17
gene3950	DZ	1	1	1	0	0	1.14363655942715e-05	2.5692480975617e-05	0	0
gene3951	DM	1	2	3	0	0	0.886040169228059	0.905277312110405	0	0
gene3952	DE	1	1	1	0	0	6.92460049259532e-210	3.46230024629766e-207	0	0
gene3953	DE	1	1	1	0	0	0.371933309883147	0.428432898353517	0	0
gene3954	DB	2	2	1	0	0	1.31587086189135e-12	5.26085302105486e-12	0	0
gene3955	DB	2	2	1	0	0	0.0570993466658215	0.07912606501413	0	0
gene3956	DZ	2	2	2	0	0	0.00107181597973376	0.00191866812214592	0	0
gene3957	DE	1	1	1	0	0	7.68194729983703e-35	9.97655493485329e-34	0	0
gene3958	DE	1	1	1	0	0	4.08455018638539e-05	8.66058878639891e-05	0	0
gene3959	NS	1	1	1	1.11022302462516e-16	1.32662945436912e-16	0.688430661845633	0.732315939713159	2.91280219500226e-15	3.14727411669612e-15
gene3960	NS	1	1	1	4.44089209850063e-16	5.25160928130155e-16	0.121736654080657	0.158330878336085	2.07902745162212e-15	2.24972536358406e-15
gene3961	DE	1	1	1	0	0	0.000330968523279118	0.00063042541447458	0	0
gene3962	DB	1	3	1	0	0	1.38440497342476e-06	3.3817526068391e-06	0	0
gene3963	DE	1	1	1	0	0	2.61242313269151e-85	1.45134618482862e-83	0	0
gene3964	DB	1	2	1	0	0	1.2375160865059e-25	1.0927294362083e-24	0	0
gene3965	DE	1	1	1	0	0	3.97466546083165e-20	2.57051929560657e-19	0	0
gene3966	NS	1	3	3	0	0	0.0724783392249332	0.0986435375637062	0	0
gene3967	DZ	2	2	2	0	0	0.00150334532444508	0.00262707789330726	0	0
gene3968	DZ	2	2	2	0	0	4.56757555149341e-11	1.6269191634883e-10	0	0
gene3969	DB	2	2	1	0	0	0.724889154365838	0.766166367410054	0	0
gene3970	DZ	2	2	2	0	0	4.31902355234384e-06	1.00823426958712e-05	0	0
gene3971	NS	2	2	2	0	0	0.833471868767853	0.859914231382876	0	0
gene3972	NS	2	2	2	0	0	0.837818548133882	0.863174292990477	0	0
gene3973	DB	1	2	1	0	0	0.145748861822319	0.186171306814394	0	0
gene3974	DE	1	1	1	0	0	2.12515465380855e-09	6.65410459118138e-09	0	0
gene3975	DB	1	2	1	0	0	0.0152755977540085	0.0231536153906912	0	0
gene3976	DE	1	1	1	1.89557066165857e-06	1.92517015275722e-06	1.06348757443587e-06	2.62508503409038e-06	5.63044237394593e-11	5.83314413255212e-11
gene3977	DB	2	2	1	0	0	3.31531073832732e-11	1.1925578195422e-10	0	0
gene3978	DB	1	3	1	0	0	5.64098882187457e-12	2.14792530104696e-11	0	0
gene3979	DZ	1	1	1	0	0	0.000966153193659273	0.00173924967355405	0	0
gene3980	DE	1	1	1	0	0	7.22045918236905e-10	2.34335389285811e-09	0	0
gene3981	DM	2	2	3	0	0	0.26469303610728	0.31562740927981	0	0
gene3982	NS	2	2	2	0	0	0.435029824538558	0.492463364413253	0	0
gene3983	DM	2	2	3	0	0	0.000265888414866586	0.000512679517698889	0	0
gene3984	DZ	1	1	1	0	0	0.0016269632811015	0.00282765723415425	0	0
gene3985	DZ	1	1	1	0	0	3.64761284737259e-10	1.21384786934196e-09	0	0
gene3986	NS	1	1	1	0	0	0.195122378752542	0.241177593519801	0	0
gene3987	DE	1	1	1	0	0	0.25374324786005	0.304066204745417	0	0
gene3988	DB	3	3	1	0	0	5.3665720252493e-07	1.36510576158965e-06	0	0
gene3989	NS	2	2	2	0	0	0.628846871524117	0.676816221201794	0	0
gene3990	DB	1	1	3	2.14591677760723e-11	2.30279466409897e-11	0.924278772473349	0.937046024557951	5.08621869090842e-10	5.23677600093532e-10
gene3991	DZ	2	2	2	0	0	8.94291955630235e-06	2.02500301303195e-05	0	0
gene3992	DB	1	2	1	0	0	4.12216228605954e-21	2.86509976442019e-20	0	0
gene3993	DE	1	1	1	0	0	0.00011785753457129	0.000236959104440894	0	0
gene3994	DB	1	1	2	9.9003583109436e-10	1.03695818915356e-09	0.000391936760693863	0.000740551271977068	1.14770735564208e-11	1.19661916396933e-11
gene3995	NS	2	2	2	0	0	0.0183862875569623	0.0275656485111878	0	0
gene3996	DZ	2	2	2	0	0	7.21998054642535e-09	2.17060670317184e-08	0	0
gene3997	DE	1	1	1	0	0	0.00702034334903108	0.0112146059888675	0	0
gene3998	DZ	2	2	2	0	0	6.62594863241454e-08	1.83100480343062e-07	0	0
gene3999	DZ	1	1	1	4.2777635540503e-06	4.3346559129072e-06	1.81342250635545e-06	4.3789254605625e-06	2.06209920606384e-10	2.12944283574425e-10
gene4000	DM	2	2	3	0	0	0.875412733840379	0.895677435825941	0	0
gene4001	DZ	2	2	2	0	0	0.00821931758927395	0.013005249350117	0	0
gene4002	DZ	1	1	1	1.11022302462516e-16	1.32662945436912e-16	3.50581116447851e-10	1.16909084267728e-09	2.31619851768491e-24	2.64784054608163e-24
gene4003	DE	1	1	1	5.55111512312578e-16	6.54998834587113e-16	1.46409752770751e-25	1.28711870567693e-24	7.5837136446545e-39	8.97082791028183e-39
gene4004	DB	2	2	1	0	0	0.225564186890769	0.274325554138971	0	0
gene4005	NS	1	1	1	0	0	0.49854520973099	0.555095571029634	0	0
gene4006	DB	2	2	1	1.3248167674007e-08	1.37162341648837e-08	3.55654463476003e-24	2.89149970305693e-23	3.44584267866301e-30	4.00970784426241e-30
gene4007	DE	1	1	1	0	0	8.01395929585348e-05	0.000164346768435857	0	0
gene4008	DZ	2	2	2	0	0	1.02739976311362e-09	3.3048645375589e-09	0	0
gene4009	DB	2	2	1	0	0	0.106039615827382	0.139755671601162	0	0
gene4010	NS	1	1	1	0	0	0.053173219982169	0.073967268276361	0	0
gene4011	DZ	1	1	1	0	0	4.48878333336544e-37	6.25614401862779e-36	0	0
gene4012	DB	2	2	1	0	0	1.21709411096019e-14	5.58300050899171e-14	0	0
gene4013	NS	2	2	2	0	0	0.532763868779454	0.586703396670864	0	0
gene4014	DE	1	1	1	5.45119505090952e-14	6.15259035091368e-14	0.200240850378862	0.246906104042987	3.61834083793031e-13	3.82235926362637e-13
gene4015	DE	1	1	1	0	0	0.336076125255538	0.391640058564356	0	0
gene4016	DM	1	2	3	0	0	0.402648671197294	0.459473976402417	0	0
gene4017	DE	1	1	1	1.13897780096295e-12	1.25093662928385e-12	0.00304252183744545	0.00509741878524892	1.18848008379777e-13	1.2614887449094e-13
gene4018	DB	2	2	1	0	0	6.18639620272885e-11	2.18600572534588e-10	0	0
gene4019	DZ	2	2	2	0	0	4.2183060406052e-06	9.85010167099871e-06	0	0
gene4020	DZ	1	1	1	4.32986979603811e-15	5.0078008339316e-15	3.23395865953375e-19	2.00245118237384e-18	1.07328189542073e-31	1.25310203785257e-31
gene4021	DM	2	2	3	0	0	2.66566037752275e-08	7.62979714496673e-08	0	0
gene4022	DB	1	2	1	0	0	0.000168016019055063	0.000331801568116639	0	0
gene4023	DB	3	1	2	0	0	2.76736094764949e-10	9.2942433170428e-10	0	0
gene4024	DB	1	2	1	0	0	0.425475185782869	0.482740247661743	0	0
gene4025	NS	2	2	2	0	0	0.106325211317373	0.140062850409844	0	0
gene4026	DZ	2	2	2	0	0	2.47710056002154e-15	1.18521557895768e-14	0	0
gene4027	DE	1	1	1	0	0	6.82700733092392e-07	1.7164066199683e-06	0	0
gene4028	DB	1	3	1	0	0	0.163578368645666	0.206310412922171	0	0
gene4029	DM	2	3	2	0	0	8.82500795152535e-115	8.20930972234916e-113	0	0
gene4030	DM	2	2	3	0	0	0.0921805393416851	0.122927873767875	0	0
gene4031	DB	1	2	1	0	0	2.22185591084887e-08	6.40073722966904e-08	0	0
gene4032	DE	1	1	1	0	0	0.877236686593703	0.897314089342747	0	0
gene4033	DM	2	2	3	0	0	1.70253433573422e-12	6.74604986917968e-12	0	0
gene4034	DE	1	1	1	0	0	2.32223418020485e-06	5.55890886943113e-06	0	0
gene4035	DM	1	2	3	0	0	9.63351539772201e-08	2.62672539815188e-07	0	0
gene4036	NS	2	2	2	0	0	0.387529671044404	0.443651598219123	0	0
gene4037	DB	2	2	1	0	0	0.583768148775794	0.634703070155797	0	0
gene4038	DB	1	3	1	0	0	3.12776279690641e-20	2.04262060206133e-19	0	0
gene4039	DM	1	2	3	0	0	0.00874810541848761	0.0137765439661222	0	0
gene4040	DB	1	2	1	0	0	1.95414500422641e-126	2.20185352588891e-124	0	0
gene4041	DM	2	2	3	0	0	3.90983953201956e-25	3.3524883447113e-24	0	0
gene4042	NS	1	1	1	0	0	0.119630508151956	0.155895759116411	0	0
gene4043	NS	1	3	3	0	0	0.190467036556346	0.236164955432543	0	0
gene4044	DB	1	2	1	0	0	0.00131975044019388	0.00232965655815336	0	0
gene4045	DB	2	2	1	0	0	0.479171565309603	0.5360610435571	0	0
gene4046	NS	1	1	1	0	0	0.0254071275276051	0.0372743481057841	0	0
gene4047	NS	2	2	2	0	0	0.679236718283372	0.723650785226658	0	0
gene4048	NS	1	1	1	0	0	0.202199765263239	0.249014489240443	0	0
gene4049	DZ	2	2	2	0	0	8.61537341689475e-05	0.00017609347811742	0	0
gene4050	DE	1	1	1	3.73975184153608e-10	3.93554521603376e-10	2.87325248082156e-15	1.36821546705788e-14	6.03777423991638e-23	6.86988962015802e-23
gene4051	DB	1	2	1	0	0	9.95530488916726e-29	1.00431827381259e-27	0	0
gene4052	DB	1	2	1	0	0	3.74359943016914e-11	1.34059066433989e-10	0	0
gene4053	DB	1	2	3	0	0	0.0157217953211598	0.0237623961022631	0	0
gene4054	DZ	2	2	2	0	0	2.64088129194881e-08	7.56428583443984e-08	0	0
gene4055	DZ	1	3	3	0	0	0.00199643578638382	0.00342588723532187	0	0
gene4056	DE	1	1	1	1.45672363061067e-12	1.59640945820347e-12	1.4200605974615e-20	9.50668182401003e-20	1.52987687176224e-30	1.78203479529673e-30
gene4057	DM	2	2	3	0	0	7.4691856332993e-17	3.95195007052873e-16	0	0
gene4058	DE	1	1	1	0	0	2.2738749856782e-33	2.73960841647976e-32	0	0
gene4059	DZ	2	2	2	0	0	2.70369482385803e-07	7.04545882438575e-07	0	0
gene4060	NS	2	2	2	0	0	0.019646820547796	0.0293729329811938	0	0
gene4061	DZ	1	1	1	6.34159391665889e-13	7.01019087097846e-13	3.84605477457115e-09	1.18158364810174e-08	1.18201080434101e-19	1.32271456633488e-19
gene4062	DB	1	3	1	0	0	1.18923312554163e-41	1.97793451233536e-40	0	0
gene4063	NS	1	1	1	0	0	0.949005088703108	0.957502927181847	0	0
gene4064	DZ	1	3	3	0	0	4.55737982778004e-16	2.29158005168072e-15	0	0
gene4065	DE	1	1	1	0	0	5.62355126923356e-131	6.81642578088917e-129	0	0
gene4066	DB	2	2	1	0	0	0.120409275973476	0.156731891927726	0	0
gene4067	DB	2	2	1	0	0	5.44450430818082e-07	1.38404939515242e-06	0	0
gene4068	DB	2	2	1	6.31961150077132e-12	6.8468163605323e-12	1.3945426937298e-05	3.10675064044511e-05	3.34608323417568e-15	3.61445663967127e-15
gene4069	DE	1	1	1	3.21964677141295e-15	3.73454750925093e-15	8.20911944167078e-16	4.04888751747018e-15	1.82649367916653e-28	2.11552764345334e-28
gene4070	DE	1	1	1	0	0	1.32524339839771e-22	1.00112815742981e-21	0	0
gene4071	NS	2	3	3	0	0	0.384477049864707	0.440914048009985	0	0
gene4072	DB	1	2	1	0	0	0.389046937420081	0.445006505484794	0	0
gene4073	DB	2	2	1	0	0	7.6509354624675e-29	7.73798782550443e-28	0	0
gene4074	DZ	2	2	2	2.22044604925031e-15	2.58717861840992e-15	3.38319104322506e-06	7.9721732977321e-06	3.55610394303871e-19	3.96831239284554e-19
gene4075	DE	1	1	1	2.77434408779698e-10	2.92498058808326e-10	1.85509328269584e-07	4.91741095479349e-07	1.98175489778299e-15	2.14533683115886e-15
gene4076	DZ	2	2	2	0	0	2.99040943695575e-10	1.00139286294039e-09	0	0
gene4077	DE	1	1	1	0	0	1.0334346223562e-06	2.55326651601284e-06	0	0
gene4078	NS	2	2	2	0	0	0.0316017615278552	0.0456672854448774	0	0
gene4079	DZ	2	2	2	0	0	0.00108961068969101	0.00194965008220266	0	0
gene4080	DE	1	1	1	0	0	2.01921887834407e-12	7.95751282106036e-12	0	0
gene4081	DB	2	2	1	0	0	1.51589038224974e-07	4.05589399933041e-07	0	0
gene4082	DB	2	2	1	0	0	0.034603563918455	0.0497982571231588	0	0
gene4083	DZ	1	1	1	0	0	5.19229760264759e-21	3.58707951823667e-20	0	0
gene4084	NS	2	2	2	0	0	0.192783485638299	0.238778121242668	0	0
gene4085	DB	1	3	1	0	0	6.42776727076222e-07	1.62061576319249e-06	0	0
gene4086	DE	1	1	1	0	0	1.42263983000016e-09	4.52889719060933e-09	0	0
gene4087	DZ	2	2	2	0	0	9.67250821535545e-36	1.29182079670857e-34	0	0
gene4088	DE	1	1	1	0	0	3.63971260101522e-11	1.30455648781908e-10	0	0
gene4089	DB	1	2	1	0	0	0.00931614129020163	0.0146164209299104	0	0
gene4090	DB	2	2	1	0	0	2.76359433045029e-09	8.57926063003581e-09	0	0
gene4091	DE	1	1	1	0	0	0.000308015580597811	0.000588517947165628	0	0
gene4092	DZ	1	3	3	0	0	5.65767997192351e-06	1.30436425865672e-05	0	0
gene4093	DB	1	2	1	0	0	0.515814598289765	0.570354773506305	0	0
gene4094	DZ	2	3	3	0	0	1.67946246212502e-12	6.6645335798612e-12	0	0
gene4095	NS	2	2	2	0	0	0.419832447839442	0.477014569338948	0	0
gene4096	DB	2	2	1	0	0	3.00482823913599e-19	1.86201594989062e-18	0	0
gene4097	DZ	2	2	2	0	0	0.00173819016956185	0.00300465024989084	0	0
gene4098	DZ	2	2	2	0	0	3.5919854068733e-08	1.01683946408303e-07	0	0
gene4099	DB	1	2	1	0	0	1.50037850104419e-30	1.63084619678716e-29	0	0
gene4100	DE	1	1	1	1.11022302462516e-16	1.32662945436912e-16	3.63363773667317e-18	2.09431569837071e-17	3.14232307057991e-32	3.67523166149697e-32
gene4101	DB	1	1	2	8.4438045444557e-10	8.8486293366054e-10	0.499885371923239	0.555891433887394	9.53331560173557e-09	9.74901250337269e-09
gene4102	NS	2	2	2	0	0	0.125584352013759	0.162674031105906	0	0
gene4103	DZ	1	1	1	0	0	2.66190621628716e-14	1.19434939597853e-13	0	0
gene4104	DE	1	1	1	0	0	6.82581224804423e-26	6.10128469098926e-25	0	0
gene4105	NS	1	1	1	0	0	0.137592563340448	0.176768990962515	0	0
gene4106	DE	1	1	1	0	0	6.4118662770482e-24	5.1397725667721e-23	0	0
gene4107	NS	2	2	2	0	0	0.246526000704143	0.296438900591183	0	0
gene4108	DB	1	2	1	0	0	2.90285662225274e-09	8.98717220511685e-09	0	0
gene4109	DB	1	3	1	0	0	5.10248390337143e-08	1.42428022424883e-07	0	0
gene4110	DZ	1	1	1	4.21362047787754e-05	4.25188746506311e-05	1.22469420013462e-23	9.71016214180077e-23	3.29395177960434e-26	3.79269059252083e-26
gene4111	DE	1	1	1	0	0	7.5454555372074e-17	3.9896658491513e-16	0	0
gene4112	DZ	1	1	1	0	0	3.02162981989478e-06	7.16026023671748e-06	0	0
gene4113	DZ	1	1	1	0	0	1.59062273113513e-27	1.54242204231285e-26	0	0
gene4114	DE	1	1	1	2.22044604925031e-16	2.63985263694494e-16	1.55290402790591e-23	1.22155675744811e-22	3.08825672298988e-37	3.64557382085274e-37
gene4115	NS	2	2	2	0	0	0.0207653608820899	0.030923843458064	0	0
gene4116	DM	2	2	3	0	0	1.90811822841889e-13	8.14564878727381e-13	0	0
gene4117	DE	1	1	1	0	0	4.29172986873723e-32	4.95437791484818e-31	0	0
gene4118	DB	1	2	1	0	0	0.00920639480277306	0.0144527390938353	0	0
gene4119	DB	1	2	1	0	0	5.03838355520411e-24	4.07966279773612e-23	0	0
gene4120	DE	1	1	1	1.11022302462516e-16	1.32662945436912e-16	6.85639313758488e-22	5.00466652378458e-21	6.58209008355855e-36	7.75047404599181e-36
gene4121	DM	1	2	3	0	0	1.2023678482984e-10	4.13184827593951e-10	0	0
gene4122	DE	3	1	1	0	0	1.18540942243303e-16	6.17400740850536e-16	0	0
gene4123	DE	1	1	1	1.35553138713718e-08	1.40324160159128e-08	0.580837620237995	0.631860342929557	1.54789955586039e-07	1.57486919075201e-07
gene4124	NS	2	2	2	0	0	0.392079037456456	0.448218390919069	0	0
gene4125	DB	1	1	3	7.7536741494022e-07	7.9018335280532e-07	2.34389679579032e-155	5.35747839037787e-153	6.74464336072881e-159	8.15185781626084e-159
gene4126	DZ	1	1	1	3.68867936195727e-10	3.88282038100765e-10	3.26293495441968e-05	7.01329383002617e-05	3.97797784702889e-13	4.19617916353258e-13
gene4127	DE	1	1	1	0	0	3.54625573525277e-08	1.004249411753e-07	0	0
gene4128	NS	2	2	2	0	0	0.472670032600506	0.529750666966103	0	0
gene4129	DZ	1	1	1	0	0	0.00879271716912284	0.0138413493413976	0	0
gene4130	DZ	2	2	2	0	0	0.0114583535721433	0.0177270989319564	0	0
gene4131	DB	2	2	1	0	0	0.129396341872581	0.167043849440156	0	0
gene4132	DM	1	3	2	2.57668142378265e-09	2.68579171208615e-09	4.24659476691065e-30	4.547892655326e-29	9.67373284870507e-37	1.14093856390448e-36
gene4133	DB	2	2	3	0	0	0.00325988861586015	0.00543767909234387	0	0
gene4134	DZ	2	2	2	0	0	0.000870314966209774	0.00157951899493607	0	0
gene4135	NS	1	1	1	0	0	0.0781959455824565	0.105723772969351	0	0
gene4136	DB	2	2	1	0	0	1.7595834994642e-05	3.88321875743823e-05	0	0
gene4137	NS	2	2	2	0	0	0.0425363435947965	0.0603138512510408	0	0
gene4138	DB	1	2	1	0	0	1.11938301248298e-12	4.50682642167278e-12	0	0
gene4139	NS	1	1	1	0	0	0.704055597943719	0.747008591982725	0	0
gene4140	NS	2	2	2	0	0	0.0895208882139135	0.119780415740309	0	0
gene4141	DB	1	3	1	0	0	7.10443714920991e-09	2.13908532908089e-08	0	0
gene4142	DB	1	2	1	0	0	1.31034513954328e-46	2.69479720214557e-45	0	0
gene4143	DE	1	1	1	0	0	2.43212913533679e-08	6.9763474660073e-08	0	0
gene4144	DZ	2	2	2	0	0	0.00248618163664846	0.00421923060950099	0	0
gene4145	DB	1	2	1	0	0	0.00142935457700149	0.0025087399333067	0	0
gene4146	DM	2	2	3	0	0	1.15090028616209e-09	3.69026143859589e-09	0	0
gene4147	DE	1	1	1	0	0	0.946183184295941	0.955861279753444	0	0
gene4148	DZ	2	2	2	0	0	1.60625653813885e-06	3.89749842435874e-06	0	0
gene4149	DB	1	2	1	1.24344978758018e-14	1.4225079794997e-14	3.87042950471659e-15	1.82567429467764e-14	3.18617597769073e-27	3.67918704121331e-27
gene4150	NS	2	2	2	0	0	0.231406398263425	0.280577627479145	0	0
gene4151	DB	1	1	3	3.5262126552027e-11	3.77185469202054e-11	0.704497341970594	0.747299309317829	6.31447830407551e-10	6.49637685604476e-10
gene4152	NS	2	2	2	0	0	0.798634483792054	0.830026823681934	0	0
gene4153	NS	2	2	2	0	0	0.500734892980883	0.556377346880774	0	0
gene4154	NS	1	1	1	4.15109305673678e-06	4.20789970272354e-06	0.020159697579681	0.0300778777764729	1.44742943179841e-06	1.46649385187276e-06
gene4155	NS	1	1	1	1.48228096463754e-11	1.59449344051369e-11	0.498714975994563	0.555133401311172	1.96862717748299e-10	2.03370576186259e-10
gene4156	DZ	2	2	2	0	0	0.000202058734496035	0.000395708659967754	0	0
gene4157	DE	1	1	1	0	0	1.41041364977042e-21	1.00833862360709e-20	0	0
gene4158	DB	2	3	1	0	0	0.0450476061378149	0.0635480248814176	0	0
gene4159	DB	2	2	1	1.11022302462516e-16	1.32662945436912e-16	0.343418496374516	0.399439949257942	1.47954569450198e-15	1.6042783350523e-15
gene4160	DE	1	1	1	7.13153352815965e-07	7.27336412866869e-07	0.000173623980284614	0.000342200503147797	2.94843758645456e-09	3.02287590563071e-09
gene4161	DE	1	1	1	0	0	0.120442728492343	0.156749931338661	0	0
gene4162	NS	1	1	1	1.5842882561401e-13	1.7713914813586e-13	0.0329241686153679	0.0474753693083891	1.76759347322137e-13	1.87344300288433e-13
gene4163	DB	1	2	1	0	0	5.77919413850225e-100	4.05557483403667e-98	0	0
gene4164	DZ	2	2	2	0	0	1.83655983473755e-06	4.43212026482668e-06	0	0
gene4165	NS	1	1	1	2.49175704514215e-08	2.57446162484014e-08	0.031274913577726	0.0452194665862657	1.71231589415981e-08	1.74971607526868e-08
gene4166	DB	1	3	1	0	0	0.000560667958008728	0.00103755347306727	0	0
gene4167	DE	1	1	1	0	0	0.198377754356811	0.244873018801803	0	0
gene4168	DB	2	2	1	0	0	5.9056446009974e-13	2.42656172614172e-12	0	0
gene4169	DZ	1	1	1	0	0	0.000101385277289087	0.000205806195968712	0	0
gene4170	NS	1	1	1	0	0	0.373267634421408	0.429784265309623	0	0
gene4171	DZ	1	1	1	1.71864351639073e-08	1.77798372315089e-08	0.0108628431038146	0.0168743193845664	4.36891890376838e-09	4.4752050230662e-09
gene4172	DZ	1	1	1	0	0	0.00339091724399188	0.0056397791999865	0	0
gene4173	DZ	2	2	2	0	0	4.65157853700037e-06	1.08270667139956e-05	0	0
gene4174	DB	2	2	1	0	0	0.254109583217842	0.304369268658304	0	0
gene4175	DZ	1	1	1	2.22044604925031e-16	2.63985263694494e-16	0.00136621395925773	0.00240636540600216	1.32384570036495e-17	1.46402620996954e-17
gene4176	DZ	2	2	2	0	0	0.00336393589626371	0.00559884683134442	0	0
gene4177	DZ	1	3	3	0	0	0.000122144593254286	0.000245208719205594	0	0
gene4178	DZ	2	2	2	0	0	4.23973422160023e-05	8.96313772725391e-05	0	0
gene4179	DE	1	1	1	1.66533453693773e-15	1.94520021835332e-15	0.51336267441432	0.568341230115134	3.05168377156177e-14	3.25947532343046e-14
gene4180	DZ	1	1	1	0	0	0.000360782464527379	0.000684596706883072	0	0
gene4181	DB	1	3	1	0	0	0.305680023671821	0.360418598286598	0	0
gene4182	DZ	1	1	1	0	0	6.25228133896843e-09	1.88534680406134e-08	0	0
gene4183	DZ	2	2	2	0	0	6.36126475882623e-09	1.91748749324076e-08	0	0
gene4184	NS	2	2	2	9.82547376793264e-14	1.10336594811147e-13	0.857937152316155	0.880387021360857	2.62199177729837e-12	2.74986028033389e-12
gene4185	NS	2	2	2	0	0	0.506514676986135	0.561779760971728	0	0
gene4186	DE	1	1	1	0	0	0.184133135723191	0.229163827906896	0	0
gene4187	DZ	2	2	2	0	0	3.65880101814023e-09	1.12448744314721e-08	0	0
