geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer
varDE	0.001	0.001	0.001	0.236	0.001	0.001	0.001	0.23	0.387237349493922	6.61489244924544e-83	3.08829005375224e-06
EE	0.092	0.041	0.14	0.422	0.056	0.024	0.111	0.448	0.108475350709028	1.86462452323476e-19	0.229649057794061
EE	0.823	0.87	0.969	0.876	0.824	0.869	0.963	0.882	0.602348833197011	0.011277753077196	0.548836416100828
EE	0.728	0.605	0.797	0.141	0.718	0.652	0.786	0.15	0.523794067085253	4.59793216837714e-05	0.25715110724542
EE	0.91	0.989	0.921	0.588	0.926	0.99	0.947	0.572	0.917524746081109	0.0104602723648418	0.561717631515825
EE	0.455	0.418	0.526	0.56	0.432	0.358	0.476	0.477	0.513719437378224	0.000739262423233472	0.997504417897499
EE	0.986	0.733	0.891	0.845	0.984	0.733	0.879	0.817	0.812722035294012	8.94138833996643e-06	0.789435430053586
EE	0.078	0.069	0.089	0.078	0.054	0.059	0.085	0.066	0.0403283021686145	1.52998378874938e-158	0.0444002519475066
EE	0.553	0.65	0.947	0.624	0.524	0.632	0.943	0.604	0.665647648635397	4.47988547162877e-125	0.798591260617604
EE	0.858	0.918	0.93	0.467	0.869	0.934	0.938	0.45	0.842561363288234	0.0447058831052663	0.878447959640227
EE	0.114	0.155	0.09	0.212	0.11	0.14	0.079	0.219	0.0758083422307505	6.04300433964392e-39	0.0447211059438362
EE	0.65	0.535	0.458	0.268	0.659	0.534	0.494	0.269	0.711669553386196	0.0209420964592178	0.667931624497462
EE	0.962	0.785	0.824	0.929	0.968	0.795	0.865	0.926	0.788156576842723	0.211346974763021	0.843370009851778
EE	0.15	0.226	0.221	0.311	0.173	0.229	0.222	0.307	0.148663012340783	1.77001370998077e-26	0.391200261242624
varDE	0.059	0.017	0.019	0.001	0.066	0.015	0.022	0.001	0.794073676234817	1.29270226084096e-76	0.00143262857389524
meanDE	0.003	0.001	0.001	0.043	0.002	0.004	0.002	0.046	7.10314394781592e-05	2.32963040836054e-63	0.000114500666401911
EE	0.653	0.782	0.622	0.284	0.661	0.782	0.664	0.281	0.985311055954961	0.00491803772323191	0.910299238665575
varDE	0.568	0.225	0.344	0.193	0.536	0.235	0.352	0.181	0.903342150670243	1.18880919823034e-78	0.0691076857005723
meanDE	0.034	0.02	0.048	0.401	0.031	0.015	0.044	0.373	0.0353738392700132	1.49161127799724e-14	0.185191521117647
meanDE	0.007	0.004	0.008	0.003	0.009	0.005	0.009	0.007	0.00102790489019593	4.82450032811811e-46	0.0831834201528693
varDE	0.004	0.001	0.001	0.001	0.008	0.001	0.001	0.001	0.811824359953157	1.99538492150905e-22	0.675391679791724
meanDE	0.606	0.742	0.449	0.066	0.612	0.767	0.443	0.08	0.478300910259142	1.35643765128274e-06	0.528603851568508
varDE	0.286	0.162	0.582	0.383	0.286	0.159	0.572	0.388	0.394260338851641	5.76763405367592e-89	0.00136107852000714
meanDE	0.119	0.139	0.165	0.145	0.103	0.122	0.141	0.13	0.229991375631669	3.27806242212027e-15	0.403660165169189
varDE	0.144	0.091	0.246	0.009	0.121	0.079	0.238	0.004	0.206011719990001	4.9845288556392e-93	0.00316401775663207
EE	0.754	0.702	0.977	0.916	0.714	0.697	0.977	0.905	0.889208389147006	0.0762068439681925	0.548537661756503
meanDE	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.006	2.46528637123896e-05	6.66823572239912e-33	0.047794947777216
EE	0.019	0.009	0.011	0.005	0.013	0.007	0.01	0.012	0.0215250151788008	5.69152673075687e-38	0.173151448230275
meanDE	0.498	0.321	0.425	0.9	0.508	0.312	0.423	0.871	0.497084754918342	4.16328691852604e-18	0.35195754992028
meanDE	0.127	0.061	0.09	0.056	0.039	0.008	0.029	0.013	0.0161718367709094	2.68442438152673e-74	0.00869229736561844
EE	0.055	0.052	0.048	0.053	0.033	0.028	0.033	0.035	0.0294956619566985	2.06559227668772e-14	0.413142054333593
EE	0.106	0.209	0.132	0.051	0.099	0.2	0.103	0.034	0.0693023363931643	1.24318559908459e-20	0.198811855379766
EE	0.675	0.943	0.833	0.886	0.652	0.939	0.828	0.888	0.640105299397898	0.000105138539364412	0.422908833658547
EE	0.317	0.572	0.423	0.203	0.276	0.527	0.35	0.226	0.488753279906989	0.0138257415934167	0.759388373654515
EE	0.955	0.996	0.788	0.769	0.961	0.993	0.749	0.791	0.510950727847163	0.000151264016996768	0.521504662779644
EE	0.531	0.596	0.462	0.217	0.512	0.586	0.466	0.228	0.509488747536867	0.000151104636043825	0.769324554793836
meanDE	0.004	0.004	0.005	0.014	0.006	0.006	0.007	0.016	0.00157159306794512	3.33038951513959e-113	0.00228042179752133
varDE	0.019	0.005	0.005	0.003	0.018	0.001	0.002	0.003	0.67835479765526	4.85451017238218e-104	0.000804105289642671
EE	0.089	0.131	0.095	0.254	0.109	0.143	0.095	0.303	0.0811595741345137	3.09551481104898e-13	0.0977195953729936
EE	0.274	0.366	0.314	0.719	0.296	0.36	0.347	0.69	0.30338899635438	1.43732411281277e-11	0.231274617481132
EE	0.9	0.76	0.903	0.844	0.89	0.756	0.899	0.859	0.914426182377828	0.0052863430177957	0.538079023839015
EE	0.624	0.558	0.942	0.608	0.507	0.491	0.905	0.581	0.857711241944282	0.596722193342596	0.846755766968284
EE	0.437	0.43	0.54	0.234	0.443	0.449	0.526	0.244	0.963485794487022	0.000188727305434213	0.493315815767918
EE	0.547	0.761	0.928	0.395	0.553	0.755	0.91	0.435	0.581545055616108	0.0424937098592798	0.682723486223963
varDE	0.304	0.217	0.467	0.074	0.344	0.222	0.511	0.083	0.453448913565429	1.52259574214766e-35	0.206987821627658
EE	0.626	0.608	0.375	0.182	0.578	0.53	0.323	0.178	0.462502912924125	0.00022038767046692	0.325470519790362
EE	0.458	0.441	0.28	0.547	0.442	0.453	0.285	0.547	0.266163371765504	2.5780667842817e-15	0.118349285243802
EE	0.376	0.349	0.249	0.252	0.409	0.374	0.24	0.265	0.447088336782424	8.75470802358628e-28	0.269369956720771
EE	0.806	0.75	0.816	0.913	0.804	0.736	0.817	0.93	0.982199859730316	0.00374048443107696	0.893775282702727
EE	0.88	0.694	0.662	0.731	0.904	0.697	0.708	0.75	0.670198815803828	5.689532972192e-40	0.206125888553508
EE	0.709	0.543	0.668	0.641	0.725	0.55	0.647	0.607	0.767970697008806	0.616730461988984	0.846072830838675
EE	0.107	0.079	0.139	0.134	0.118	0.069	0.139	0.142	0.0803018139920547	1.17822143929254e-31	0.149419624524784
EE	0.314	0.256	0.276	0.569	0.284	0.214	0.277	0.558	0.218809101163116	2.29035253003103e-11	0.358827584224645
varDE	0.001	0.001	0.001	0.008	0.001	0.001	0.001	0.006	0.314773266720273	1.19804741226571e-82	0.0692444638587809
EE	0.855	0.894	0.52	0.708	0.85	0.885	0.5	0.691	0.575208371266872	8.50120768355043e-05	0.626904209703546
EE	0.738	0.851	0.898	0.407	0.741	0.845	0.899	0.36	0.726853012687276	3.92417325264235e-15	0.885416412739203
EE	0.921	0.936	0.961	0.206	0.906	0.929	0.964	0.185	0.968564164567909	0.00640659772731773	0.900722242074502
EE	0.234	0.268	0.525	0.331	0.261	0.279	0.555	0.334	0.677537617392525	0.000207935811113372	0.487160018415786
varDE	0.02	0.004	0.036	0.102	0.011	0.001	0.017	0.102	0.618141231276372	8.47803350017722e-79	1.74904385151957e-05
EE	0.428	0.593	0.6	0.792	0.46	0.57	0.621	0.813	0.400530467887733	4.60356695784179e-06	0.35384654304776
EE	0.593	0.475	0.785	0.791	0.613	0.497	0.788	0.823	0.562557458787364	1.33348853411873e-07	0.516780584033073
EE	0.462	0.747	0.401	0.717	0.468	0.758	0.4	0.72	0.308601657655025	1.27759009735465e-06	0.809494617635151
varDE	0.158	0.124	0.345	0.269	0.109	0.075	0.307	0.262	0.0496870777167308	1.30446291650264e-183	0.000390225937654344
EE	0.699	0.883	0.695	0.95	0.737	0.892	0.724	0.945	0.418675980527209	0.000504048791836695	0.903015692422712
EE	0.49	0.412	0.526	0.196	0.439	0.391	0.519	0.213	0.432714900159764	3.80906658402803e-10	0.642098424102722
EE	0.441	0.502	0.51	0.493	0.382	0.472	0.471	0.445	0.302108859388706	3.65630185769269e-16	0.615514206288225
EE	0.9	0.942	0.845	0.565	0.894	0.939	0.85	0.563	0.975153880938575	0.070843090703625	0.714630968605522
EE	0.204	0.277	0.234	0.434	0.23	0.294	0.259	0.451	0.164735284904253	2.53926218451435e-16	0.79319817433741
EE	0.256	0.277	0.273	0.262	0.245	0.271	0.242	0.27	0.153298384487791	4.96796745607287e-68	0.152169013321807
EE	0.727	0.751	0.775	0.415	0.712	0.734	0.801	0.381	0.673272462196298	5.8207661246684e-09	0.58409589848467
meanDE	0.395	0.49	0.452	0.726	0.379	0.495	0.417	0.745	0.290129184957071	5.12948869933427e-24	0.619673425110724
varDE	0.24	0.323	0.248	0.571	0.207	0.305	0.183	0.502	0.186894966782429	1.78386324119096e-84	0.197481162974675
EE	0.288	0.543	0.437	0.067	0.291	0.568	0.41	0.066	0.662614752148476	0.236234310063115	0.747991288101654
EE	0.323	0.499	0.367	0.48	0.291	0.45	0.376	0.438	0.228171104588952	2.66678027003391e-24	0.610840531806426
meanDE	0.002	0.001	0.005	0.08	0.001	0.001	0.001	0.091	0.000242903393306262	1.28840154414183e-129	2.23980511185308e-05
EE	0.767	0.479	0.508	0.428	0.803	0.513	0.49	0.466	0.808918575011172	2.14926711764602e-10	0.722014478335408
varDE	0.011	0.001	0.001	0.001	0.004	0.002	0.002	0.001	0.141154578499516	8.78678522844712e-108	8.8179196348246e-06
EE	0.165	0.17	0.157	0.613	0.165	0.182	0.181	0.62	0.109528029716968	1.61086968421975e-05	0.816926684605302
EE	0.101	0.055	0.141	0.105	0.065	0.021	0.112	0.083	0.116902582427463	1.69740181716959e-14	0.169306303791628
EE	0.873	0.842	0.814	0.876	0.877	0.866	0.83	0.893	0.740989056859963	0.00102145626482306	0.356531394749195
EE	0.918	0.794	0.616	0.712	0.927	0.796	0.626	0.673	0.928336629447103	0.240344915388553	0.924605424178271
EE	0.306	0.295	0.427	0.535	0.308	0.318	0.428	0.52	0.301957266139625	5.95521588741037e-09	0.172993961745089
meanDE	0.052	0.079	0.065	0.149	0.048	0.08	0.061	0.139	0.0335036995017081	1.00507283046698e-59	0.135496229240443
EE	0.757	0.689	0.613	0.586	0.765	0.7	0.596	0.596	0.67868987545797	6.06457063284549e-09	0.762203699871513
EE	0.798	0.604	0.882	0.751	0.778	0.588	0.876	0.731	0.908602982044253	0.388066006833047	0.918092756795055
EE	0.525	0.582	0.465	0.389	0.509	0.533	0.42	0.36	0.762058640760091	0.133845896589272	0.936727423952574
EE	0.508	0.495	0.569	0.787	0.457	0.492	0.562	0.804	0.525339149499173	9.53688393615577e-06	0.840233920635362
EE	0.085	0.127	0.094	0.459	0.088	0.126	0.1	0.476	0.108479228696412	1.95851804354817e-21	0.229482933314273
EE	0.594	0.805	0.521	0.642	0.573	0.811	0.525	0.599	0.598495481829085	1.71054463496483e-09	0.446012558473037
EE	0.364	0.417	0.202	0.06	0.329	0.396	0.181	0.039	0.164181763679621	1.0432239178242e-11	0.395037322785306
EE	0.082	0.087	0.047	0.348	0.081	0.078	0.042	0.363	0.0381833074997134	7.49501296444937e-18	0.585544113207613
varDE	0.061	0.005	0.053	0.031	0.049	0.004	0.035	0.022	0.594273661098548	6.30056501281138e-121	2.63147139118826e-06
EE	0.101	0.285	0.146	0.252	0.065	0.198	0.094	0.161	0.0560825580752567	7.37781035701779e-16	0.111268879436677
EE	0.999	0.963	0.984	0.749	1	0.954	0.992	0.774	0.797167992020206	0.000878515593633333	0.778074208156271
EE	0.585	0.412	0.615	0.701	0.586	0.429	0.658	0.685	0.567562265998103	2.97495089047981e-10	0.531908641237108
EE	0.143	0.196	0.142	0.119	0.143	0.199	0.153	0.131	0.0560010843944584	4.10038583412224e-94	0.0478960303619628
EE	0.645	0.882	0.31	0.106	0.616	0.835	0.271	0.093	0.235199813512415	4.60680163568787e-07	0.984616129290857
EE	0.542	0.448	0.395	0.374	0.522	0.417	0.398	0.382	0.153275551489279	1.96739774305328e-154	0.312731231731715
EE	0.563	0.549	0.824	0.713	0.535	0.523	0.799	0.713	0.871442434881653	0.102871561298643	0.880069336152022
EE	0.963	0.981	0.778	0.985	0.954	0.995	0.789	0.971	0.597531691016393	1.34687783706503e-07	0.515745461413565
EE	0.858	0.806	0.807	0.748	0.859	0.787	0.81	0.764	0.842642777634202	3.35274994276098e-09	0.833075994609828
EE	0.792	0.672	0.826	0.885	0.812	0.66	0.827	0.883	0.745818288804574	0.00234384137512284	0.660403743403264
EE	0.816	0.727	0.233	0.136	0.792	0.716	0.211	0.15	0.296136628954502	0.000793109320073127	0.90407209081881
EE	0.477	0.287	0.542	0.418	0.46	0.255	0.532	0.409	0.314305177275831	0.00780190591527365	0.722137895255511
EE	0.105	0.131	0.098	0.595	0.122	0.123	0.114	0.562	0.114712392139196	3.21093385525326e-21	0.286393299090792
EE	0.436	0.443	0.382	0.756	0.37	0.393	0.306	0.758	0.419255728514704	1.03481548217671e-07	0.294919436946955
EE	0.139	0.154	0.082	0.972	0.118	0.145	0.077	0.973	0.113467409034726	9.44990501231938e-09	0.37126942105472
EE	0.165	0.223	0.112	0.102	0.123	0.144	0.076	0.087	0.045804753774474	6.33147989068054e-24	0.0601421170474248
EE	0.781	0.837	0.645	0.42	0.776	0.852	0.671	0.41	0.606722641681548	2.17983371820402e-09	0.507869114591064
meanDE	0.005	0.002	0.003	0.056	0.001	0.001	0.001	0.042	0.000258790069847932	1.25506824426306e-88	4.36421857286252e-05
EE	0.378	0.315	0.405	0.27	0.337	0.31	0.372	0.239	0.1953512161115	9.68094597846996e-13	0.247825612391545
varDE	0.023	0.003	0.018	0.186	0.018	0.003	0.022	0.167	0.475530467233833	1.03542658050092e-74	1.5397412797331e-05
EE	0.259	0.164	0.129	0.557	0.272	0.146	0.1	0.555	0.0782495440593916	4.14121524046403e-23	0.247026029321742
EE	0.801	0.607	0.684	0.495	0.775	0.549	0.66	0.46	0.935458409088602	0.0327026947580212	0.508737435890306
varDE	0.074	0.008	0.115	0.001	0.088	0.019	0.118	0.001	0.286890960442381	3.95246526410965e-127	0.000169589178687235
meanDE	0.078	0.043	0.049	0.039	0.082	0.059	0.043	0.031	0.101970330879156	3.81317682954762e-22	0.0508567229418413
EE	0.656	0.376	0.57	0.217	0.7	0.371	0.606	0.239	0.487403694283803	5.26869216021588e-07	0.298114462030638
EE	0.056	0.108	0.082	0.036	0.054	0.104	0.073	0.024	0.0525015215902355	1.16508133717827e-22	0.512237573969754
EE	0.556	0.49	0.936	0.989	0.619	0.527	0.94	0.988	0.726533782174936	0.0927080248239397	0.849389800244161
EE	0.992	0.821	0.892	0.204	0.996	0.805	0.896	0.187	0.957511833886654	1.86447774397029e-07	0.803072735622301
EE	0.413	0.536	0.698	0.935	0.419	0.58	0.692	0.941	0.83656568687604	0.0978414709447185	0.611590868647144
EE	0.952	0.836	0.864	0.993	0.959	0.831	0.871	0.991	0.814905949271782	0.0160857202354784	0.915909707355172
EE	0.636	0.717	0.781	0.292	0.607	0.692	0.768	0.274	0.647722509158118	0.00189963806147899	0.585332640764315
varDE	0.243	0.193	0.277	0.603	0.207	0.181	0.238	0.564	0.529733500528549	4.1755313832947e-57	0.0028913599414299
EE	0.346	0.318	0.146	0.527	0.368	0.323	0.165	0.521	0.150326224046827	9.16191577162021e-26	0.224463191725751
EE	0.359	0.319	0.348	0.359	0.337	0.287	0.352	0.338	0.331189544875078	1.19006631798589e-16	0.54980731895304
EE	0.084	0.044	0.114	0.43	0.087	0.054	0.119	0.392	0.102060362100542	1.55793973220469e-28	0.324562920675654
varDE	0.017	0.016	0.007	0.022	0.013	0.013	0.011	0.021	0.19638533238098	2.08474119132721e-124	4.96452315525387e-07
EE	0.617	0.525	0.36	0.66	0.615	0.504	0.353	0.651	0.390806678400526	1.41480756611183e-17	0.184350189589399
meanDE	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	8.21863004462241e-07	8.5181692553481e-65	1.79282819301301e-05
EE	0.499	0.308	0.37	0.196	0.476	0.315	0.325	0.161	0.572797771712122	0.654271564942364	0.807540146829416
EE	0.39	0.272	0.414	0.155	0.351	0.207	0.386	0.133	0.341827344835226	5.9442034224109e-10	0.204627239325033
EE	0.812	0.678	0.506	0.484	0.776	0.646	0.471	0.488	0.253632180889855	1.08684330260428e-24	0.271493531529125
EE	0.134	0.222	0.146	0.297	0.131	0.231	0.142	0.264	0.144502475704238	7.27720228691946e-12	0.891655086015706
EE	0.262	0.318	0.233	0.819	0.245	0.326	0.227	0.836	0.127108704585729	4.41338793490073e-13	0.444957577540829
varDE	0.299	0.265	0.4	0.523	0.324	0.302	0.384	0.532	0.528611379493098	2.54489027407225e-50	0.00565215474261989
EE	0.178	0.18	0.21	0.834	0.186	0.189	0.231	0.839	0.264707903891381	3.93422898280808e-12	0.350018744587494
meanDE	0.216	0.197	0.11	0.318	0.224	0.19	0.121	0.289	0.0763850256908746	8.35764461820126e-50	0.0337256559170916
EE	0.38	0.279	0.444	0.433	0.351	0.248	0.378	0.392	0.385475988554278	0.000212133633990281	0.649003397248427
varDE	0.18	0.186	0.12	0.673	0.191	0.203	0.154	0.634	0.130388271266817	1.05975360225789e-94	0.0722552426597264
varDE	0.202	0.043	0.199	0.014	0.199	0.056	0.199	0.024	0.675402743343913	3.06500626526002e-144	0.00155253874366146
EE	0.473	0.431	0.487	0.423	0.46	0.411	0.488	0.38	0.615959625490384	0.784711941945351	0.991157262871157
EE	0.418	0.654	0.586	0.822	0.366	0.6	0.527	0.8	0.705184004885076	0.0325463027197907	0.89187068164436
EE	0.946	0.954	0.659	0.494	0.942	0.945	0.659	0.511	0.936287286886254	0.0042359432947871	0.4741828930693
EE	0.074	0.045	0.064	0.481	0.062	0.041	0.086	0.431	0.108389776332362	8.4884506030664e-55	0.192507436959584
EE	0.259	0.15	0.277	0.041	0.279	0.169	0.302	0.033	0.160506722255481	3.69553637876694e-66	0.405395908084167
EE	0.772	0.904	0.706	0.704	0.764	0.885	0.652	0.657	0.868960197099443	0.0950013366130983	0.76400156022534
EE	0.216	0.451	0.141	0.364	0.182	0.435	0.101	0.329	0.0484779261706274	1.0889722894486e-40	0.0277420427699118
EE	0.968	0.857	0.803	0.95	0.962	0.844	0.781	0.952	0.857700362979906	3.52687324660175e-05	0.397004740737186
EE	0.767	0.842	0.573	0.117	0.806	0.85	0.559	0.092	0.84568396891233	0.130010448445399	0.704827349312571
EE	0.668	0.605	0.455	0.714	0.639	0.61	0.455	0.699	0.47806266629	9.77595443982984e-06	0.964099781274219
EE	0.325	0.212	0.658	0.811	0.322	0.2	0.66	0.79	0.599205174768067	4.4587712938658e-06	0.581043221608543
EE	0.215	0.397	0.253	0.017	0.212	0.42	0.256	0.018	0.135412710494022	4.37616102066401e-09	0.476219647651603
EE	0.677	0.522	0.419	0.781	0.618	0.413	0.359	0.729	0.343761409738207	6.92917409273223e-10	0.232160964914751
EE	0.076	0.091	0.048	0.054	0.071	0.083	0.043	0.062	0.0958521636089134	9.83133352744087e-101	0.0532734779829548
EE	0.395	0.285	0.503	0.889	0.386	0.285	0.495	0.89	0.577334478051969	0.0282803382099963	0.895437288392138
varDE	0.147	0.049	0.089	0.001	0.116	0.028	0.062	0.001	0.487032759271688	3.18907853621926e-102	0.000109618812231241
EE	0.579	0.423	0.633	0.279	0.576	0.452	0.668	0.318	0.66436432712655	0.000183386764385912	0.424418222777053
meanDE	0.206	0.174	0.191	0.256	0.196	0.174	0.185	0.223	0.131157802382626	1.11270596390281e-35	0.0615805742517417
EE	0.742	0.653	0.712	0.713	0.753	0.649	0.723	0.719	0.625236637806872	5.09852564041929e-16	0.698396389878318
EE	0.759	0.899	0.956	0.975	0.751	0.88	0.959	0.973	0.540774792480416	0.0109633520248863	0.911374187920314
EE	0.414	0.395	0.498	0.709	0.403	0.371	0.483	0.683	0.849473019751449	0.0784762571821682	0.604196907234351
EE	0.596	0.811	0.523	0.709	0.609	0.803	0.494	0.672	0.485084471768482	4.574977784474e-12	0.286711581989786
varDE	0.182	0.126	0.528	0.723	0.203	0.128	0.555	0.751	0.203710819432866	6.30308537995757e-79	0.000500174702689965
EE	0.195	0.367	0.332	0.36	0.097	0.263	0.221	0.331	0.578597700801435	8.3373001713684e-38	0.518365604593608
varDE	0.134	0.011	0.208	0.044	0.138	0.017	0.208	0.032	0.305361796668951	1.55062298473924e-130	3.89315635270227e-06
EE	0.231	0.246	0.206	0.23	0.229	0.229	0.218	0.227	0.176435585411431	1.33083690589339e-48	0.136956064196462
varDE	0.162	0.038	0.062	0.001	0.142	0.034	0.059	0.001	0.597606600607812	2.82632485658352e-46	0.00195734399218021
EE	0.525	0.629	0.586	0.267	0.514	0.607	0.585	0.259	0.762821868756532	0.495116308736207	0.794865439359638
varDE	0.004	0.001	0.003	0.001	0.001	0.001	0.005	0.001	0.0005140745911753	1.00539912772216e-126	5.92018315719542e-05
meanDE	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	1.53851790509592e-05	1.62979327705558e-171	5.18800902560063e-06
EE	0.841	0.995	0.296	0.846	0.823	0.993	0.272	0.826	0.427065612455467	0.000879120774008904	0.51643879202461
meanDE	0.005	0.007	0.019	0.009	0.006	0.011	0.026	0.012	0.0433001440051872	3.6875685047991e-26	0.170220294668154
EE	0.193	0.206	0.197	0.087	0.184	0.186	0.202	0.072	0.497962243227703	3.63913694274111e-05	0.558594113251
EE	0.091	0.135	0.134	0.267	0.096	0.128	0.125	0.265	0.100929704682949	7.98613781381467e-51	0.0414695437401366
EE	0.65	0.505	0.394	0.051	0.646	0.524	0.405	0.054	0.574391023565878	4.37781523993786e-49	0.459015192300438
EE	0.815	0.792	0.984	0.718	0.79	0.77	0.988	0.737	0.861784576404997	1.4894896340421e-05	0.649384865646588
EE	0.672	0.764	0.793	0.907	0.656	0.749	0.767	0.919	0.685895386570024	0.0335695995621073	0.861885816178309
EE	0.311	0.248	0.434	0.656	0.298	0.231	0.442	0.6	0.3669275206554	4.88738667031435e-06	0.385450283639795
EE	0.407	0.257	0.376	0.465	0.381	0.229	0.372	0.461	0.336861083256417	9.69517256139392e-20	0.461699463409048
EE	0.39	0.269	0.412	0.753	0.387	0.227	0.36	0.685	0.381543545229834	9.60785346210521e-10	0.292206636758319
EE	0.48	0.659	0.266	0.229	0.473	0.64	0.236	0.218	0.40532136005825	0.000120290901864655	0.25101714900185
EE	0.033	0.024	0.03	0.373	0.029	0.024	0.04	0.394	0.0636880011765532	9.89330827408275e-13	0.77101878045991
EE	0.956	0.932	0.495	0.038	0.962	0.937	0.487	0.042	0.841159201439514	0.00766538524935181	0.89167533186044
EE	0.655	0.565	0.428	0.944	0.633	0.558	0.435	0.95	0.459649427755753	6.62301823653324e-05	0.528649047008656
EE	0.218	0.235	0.244	0.03	0.212	0.246	0.228	0.028	0.134721766861331	7.34823585325361e-17	0.3733025472499
varDE	0.022	0.005	0.002	0.006	0.029	0.007	0.003	0.008	0.356998288187514	1.9168920353766e-85	7.6062501097289e-06
EE	0.042	0.082	0.079	0.368	0.037	0.038	0.056	0.371	0.0221101215904421	3.36666505861333e-76	0.0926543957670697
EE	NA	NA	0.424	0.779	NA	NA	0.425	0.753	0.761415014095136	0.00210973007544201	0.476307928689666
varDE	NA	NA	0.556	0.789	NA	NA	0.451	0.738	0.550613102854725	4.18670928139858e-88	0.0297484284804603
EE	0.59	0.633	0.895	0.012	0.594	0.645	0.894	0.016	0.960220790017167	0.0937324170881939	0.793158323107107
EE	0.284	0.422	0.464	0.103	0.323	0.465	0.483	0.11	0.50309573321855	0.0287135009274407	0.900624049453704
meanDE	0.007	0.016	0.007	0.048	0.014	0.017	0.013	0.051	0.0113540578749455	1.44498880283418e-19	0.0367681062322307
meanDE	0.001	0.001	0.001	0.003	0.001	0.001	0.001	0.003	1.54657478362669e-06	5.02626872063984e-222	2.20214998834814e-05
EE	0.821	0.937	0.977	0.997	0.819	0.945	0.978	0.997	0.925706818751642	0.174153680658571	0.936883466988392
EE	0.851	0.631	0.902	0.76	0.85	0.652	0.912	0.769	0.730281391077584	0.000124699411423066	0.462628031138371
meanDE	0.409	0.246	0.207	0.276	0.377	0.223	0.199	0.243	0.209276042125177	1.68979081280748e-76	0.157312404448924
EE	0.937	0.999	0.82	0.5	0.945	0.999	0.835	0.531	0.871789684021508	0.0574081519260457	0.563006704783889
varDE	0.007	0.003	0.011	0.22	0.01	0.006	0.016	0.204	0.622263205344129	2.32033669558219e-97	2.16715901521635e-06
meanDE	0.084	0.038	0.118	0.573	0.061	0.028	0.057	0.572	0.0546223547362129	1.13203631731653e-11	0.721863985196815
EE	0.138	0.172	0.273	0.864	0.146	0.162	0.27	0.917	0.209117487729538	1.65811295545887e-19	0.227415466833034
EE	0.265	0.254	0.342	0.563	0.276	0.263	0.355	0.545	0.379835408215246	0.0373012575776794	0.646055980111023
EE	0.6	0.443	0.51	0.183	0.552	0.398	0.502	0.168	0.39526690105262	1.22276564207764e-05	0.502454518717833
EE	0.272	0.154	0.271	0.136	0.224	0.098	0.209	0.125	0.231422994504584	1.65974754904339e-13	0.319188554476682
EE	0.264	0.454	0.293	0.552	0.314	0.467	0.326	0.562	0.167655066890022	3.36057438402752e-44	0.208860954383782
EE	0.522	0.651	0.533	0.248	0.521	0.621	0.542	0.239	0.9109427740045	0.490346939894768	0.986664499470388
EE	0.967	0.952	0.642	0.81	0.973	0.952	0.663	0.743	0.631276096385532	0.0213436672612961	0.604187699278504
EE	0.512	0.581	0.56	0.277	0.52	0.614	0.553	0.308	0.557864633588496	0.000151899635936492	0.832586646652418
varDE	0.02	0.002	0.001	0.108	0.012	0.001	0.001	0.107	0.881389243773105	8.11748489752314e-124	4.28454460783736e-06
EE	0.599	0.543	0.413	0.059	0.627	0.513	0.427	0.065	0.587445637334512	1.86459064242086e-65	0.622888039765287
EE	0.706	0.688	0.809	0.384	0.713	0.676	0.805	0.424	0.69847143171297	3.01870392786611e-10	0.898839150622637
EE	0.081	0.082	0.106	0.066	0.065	0.052	0.081	0.047	0.110938657191711	7.50723949084536e-35	0.215034744413316
EE	0.977	0.946	0.855	0.977	0.968	0.912	0.832	0.965	0.849345097338107	5.35163199900985e-05	0.680038758606551
EE	0.721	0.753	0.622	0.68	0.718	0.766	0.593	0.637	0.550190283651492	2.95529846273538e-07	0.847212775694769
EE	0.003	0.005	0.002	0.055	0.001	0.002	0.001	0.044	0.009790192378065	4.45401725542335e-45	0.0188216368288747
EE	0.525	0.625	0.689	0.993	0.511	0.653	0.646	0.997	0.521950772998112	4.04086767818932e-07	0.285498845356521
EE	0.679	0.774	0.537	0.895	0.691	0.794	0.506	0.872	0.780910102443649	0.0339061484785874	0.521936839516072
EE	0.832	0.727	0.783	0.925	0.827	0.706	0.772	0.922	0.898021123845996	0.0218329286919498	0.832163934088144
EE	0.543	0.502	0.396	0.617	0.511	0.492	0.387	0.588	0.479775925675026	5.87292703106531e-57	0.498447331093007
meanDE	0.029	0.049	0.008	0.506	0.021	0.045	0.008	0.455	0.00273185647516098	2.8909096004084e-63	0.0153984251805187
EE	0.145	0.14	0.088	0.245	0.16	0.156	0.108	0.245	0.111203192039803	8.24434332529789e-23	0.503321716651226
EE	0.515	0.386	0.482	0.849	0.486	0.381	0.47	0.849	0.549586904948918	2.18996662088212e-39	0.450443860187264
EE	0.591	0.54	0.404	0.641	0.553	0.522	0.408	0.63	0.235570749661981	2.10922275526899e-09	0.189076553696305
