geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer
EE	0.513	0.455	0.375	0.555	0.556	0.502	0.347	0.404	0.224446925700851	1.1265701354561e-14	0.220455043751108
meanDE	0.43	0.604	0.423	0.977	0.686	0.908	0.703	1	0.656861076492203	5.45694946830182e-06	0.123106188726111
EE	0.879	0.895	0.964	0.994	0.928	0.928	0.989	0.927	0.943227540693922	0.0316746036925772	0.686004487722229
meanDE	0.681	0.633	0.569	0.557	0.631	0.586	0.502	0.605	0.385265637913498	4.71335542328146e-08	0.113696584387255
EE	0.016	0.03	0.03	0.023	0.008	0.008	0.008	0.008	0.0131390193583396	5.65302366069706e-93	0.000639485806990837
EE	0.153	0.196	0.175	0.647	0.133	0.244	0.177	0.695	0.161636679114425	0.000227986349054933	0.075634808449397
EE	0.089	0.108	0.213	0.67	0.153	0.108	0.319	0.838	0.415434590972584	6.556267518811e-11	0.0558757593503455
EE	0.5	0.371	0.445	0.423	0.443	0.321	0.399	0.367	0.293576029994134	4.26271934436227e-30	0.15969594685628
EE	0.903	1	0.979	0.971	0.908	0.874	0.816	0.728	0.914502036917396	7.33152450908833e-11	0.581273237997915
EE	0.083	0.082	0.089	0.132	0.029	0.059	0.029	0.173	0.0179095951773698	1.18695188604291e-101	6.92389120767851e-05
EE	0.214	0.348	0.195	0.296	0.163	0.342	0.137	0.288	0.0929521411776392	3.61239216418202e-18	0.136476449393684
varDE	0.535	0.35	0.386	0.406	0.69	0.234	0.653	0.195	0.56828439674929	1.75077183745379e-30	0.00560971419189137
EE	0.07	0.209	0.159	0.107	0.248	0.422	0.29	0.092	0.221109908673672	4.63626981293366e-41	0.0391878440224448
EE	0.815	0.749	0.985	0.842	0.771	0.657	0.421	0.464	0.38161750927698	0.170770346243005	0.726403791320898
EE	0.675	0.75	0.674	0.862	0.666	0.855	0.758	0.992	0.728816444006121	0.00442172390739607	0.433536981080471
EE	0.748	0.688	0.911	0.636	1	0.936	0.922	0.663	0.774694727161822	0.0757227898700885	0.759854697460047
EE	0.527	0.435	0.759	0.74	0.551	0.479	0.718	0.574	0.770982672279635	1.08063644297422e-08	0.0500496333485446
EE	0.37	0.323	0.33	0.319	0.177	0.184	0.139	0.215	0.180181715807768	1.36553441367038e-18	0.0147144356689187
meanDE	0.082	0.195	0.081	0.132	0.017	0.029	0.017	0.024	0.0020366457657166	1.03935705016505e-46	0.00124247093152762
EE	0.682	0.792	0.428	0.568	0.872	0.938	0.617	0.519	0.822207308084801	0.00263046313861772	0.42083444323058
varDE	0.665	0.604	0.626	0.769	0.689	0.597	0.858	0.94	0.659818474546445	3.63778545858716e-08	0.98572991190312
EE	0.09	0.052	0.08	0.063	0.269	0.163	0.287	0.227	0.231172344299682	7.60633321161645e-10	0.362894122591737
meanDE	0.758	0.634	0.878	0.99	0.527	0.341	0.762	0.898	0.628973185825466	1.76844100800125e-05	0.302152577834437
EE	0.393	0.22	0.388	0.192	0.208	0.106	0.225	0.092	0.104991001403785	4.38132331576762e-31	0.126078228555047
EE	0.573	0.631	0.728	0.771	0.487	0.577	0.586	0.755	0.622736774439955	4.93480425901479e-05	0.302198581493767
meanDE	0.015	0.055	0.014	0.014	0.017	0.017	0.008	0.008	0.00142803947871887	7.73220154409644e-17	0.684582199123888
varDE	0.559	0.433	0.561	0.249	0.563	0.436	0.611	0.223	0.63090128171405	0.000166301289125238	0.537172774871084
EE	0.625	0.579	0.769	0.971	0.839	0.88	0.931	0.926	0.974438206742685	4.03084952241159e-05	0.128698844385662
meanDE	0.097	0.158	0.115	0.155	0.071	0.084	0.04	0.189	0.0133491506354135	7.2489347515762e-09	0.0143275458676745
meanDE	0.976	0.943	0.978	0.666	0.935	0.98	1	0.702	0.896314580722251	0.0454508894713159	0.893054670173874
EE	0.545	0.581	0.589	0.57	0.887	0.76	0.948	0.845	0.794519367600008	0.218069074937745	0.893227845097623
EE	0.01	0.035	0.009	0.045	0.008	0.008	0.008	0.019	0.000602725845308319	2.43732680719723e-45	1.70074068949126e-06
meanDE	0.857	0.928	0.975	0.565	0.815	0.81	0.966	0.639	0.958359290257	0.00573190842680456	0.650671173289556
EE	0.372	0.443	0.318	0.991	0.7	0.93	0.707	0.949	0.68987789894846	6.42656070663027e-05	0.623974732294993
meanDE	0.019	0.011	0.012	0.06	0.042	0.033	0.042	0.16	0.0215127277455816	2.46270362114496e-15	0.0182083493354438
EE	0.924	0.665	0.628	0.462	0.866	0.652	0.657	0.492	0.880789247854409	0.00364976784564005	0.329793979091132
EE	0.183	0.127	0.202	0.095	0.413	0.269	0.354	0.267	0.5020174394122	5.97479303365817e-09	0.0276115455019031
EE	0.198	0.262	0.223	0.272	0.214	0.329	0.205	0.278	0.510483211073279	1.78736906693533e-06	0.262574389261026
EE	0.544	0.661	0.732	0.871	0.418	0.581	0.616	0.799	0.428887831502811	1.08550635134556e-15	0.214194487033045
EE	0.61	0.592	0.537	0.605	0.549	0.567	0.395	0.603	0.278524793356992	8.64520736040361e-07	0.380555447273512
EE	0.277	0.169	0.285	0.647	0.631	0.478	0.595	0.615	0.342174709216578	4.34421828722687e-07	0.629727895451194
EE	0.986	0.881	0.82	0.577	0.77	0.853	0.73	0.624	0.669928829446667	0.000593296751056698	0.146289861161907
EE	0.487	0.519	0.357	0.178	0.517	0.54	0.475	0.401	0.545236777123477	1.23332764529266e-05	0.120830980306607
EE	0.545	0.623	0.601	0.623	0.671	0.788	0.771	0.671	0.602825663631423	8.20966102123576e-16	0.887870083724076
EE	0.437	0.211	0.407	0.217	0.843	0.514	0.741	0.451	0.409624677718201	1.28143764761141e-17	0.383203125815882
EE	0.11	0.17	0.069	0.367	0.378	0.509	0.313	0.928	0.136101920400809	3.3568004360451e-39	0.0785634725713697
meanDE	0.043	0.071	0.06	0.07	0.042	0.032	0.081	0.048	0.0624964842228183	4.2700793865168e-91	0.00267196605155844
EE	0.204	0.273	0.207	0.674	0.377	0.387	0.225	0.248	0.129428785500026	1.07957780779692e-12	0.00349565833714545
meanDE	0.509	0.466	0.534	0.424	0.442	0.453	0.456	0.402	0.326285928072645	5.86075245011762e-06	0.608840985765182
EE	0.386	0.706	0.502	0.823	0.676	0.889	0.721	0.736	0.45986936565798	9.42897108152478e-21	0.923704339833649
meanDE	0.343	0.312	0.352	0.754	0.496	0.495	0.395	0.502	0.669723311815988	0.000161321287878295	0.792517900117181
EE	0.412	0.502	0.471	0.615	0.345	0.374	0.368	0.86	0.250771201398455	8.44599823064051e-05	0.528763468886143
EE	0.534	0.669	0.69	0.574	0.839	0.697	0.898	0.58	0.990131566691309	0.012990544385267	0.336771334698781
EE	0.636	0.654	0.594	0.626	0.897	0.874	0.91	1	0.849463511362974	5.15644396857104e-08	0.94007743615534
EE	0.169	0.14	0.235	0.246	0.351	0.287	0.447	0.723	0.308035921417527	0.0109052972766745	0.556426540665786
EE	0.173	0.158	0.164	0.287	0.278	0.223	0.147	0.439	0.70516937850797	1.01626377190026e-05	0.508283564815867
meanDE	0.241	0.22	0.205	0.25	0.178	0.143	0.153	0.137	0.149825572511889	1.49772565286593e-32	0.0304608136110002
EE	0.168	0.298	0.174	0.243	0.082	0.169	0.096	0.18	0.115570762441192	3.55769483408307e-13	0.218559401623895
EE	0.343	0.181	0.465	0.991	0.129	0.053	0.153	0.876	0.0727237335786676	4.36985501911303e-11	0.746513161397374
EE	0.193	0.229	0.22	0.286	0.291	0.293	0.305	0.347	0.463665928181018	3.6385123565484e-10	0.107667816506644
EE	0.507	0.222	0.425	0.276	0.845	0.584	0.862	0.55	0.63331540802993	0.00591832302568097	0.917789231083468
EE	0.332	0.344	0.358	0.869	0.337	0.351	0.35	0.8	0.334514240679366	2.30365508762584e-06	0.500338635464973
EE	0.643	0.74	0.755	0.781	0.362	0.43	0.394	0.588	0.389919973669324	4.6043368664871e-05	0.208271414892251
EE	0.641	0.565	0.815	0.905	0.739	0.882	0.987	0.886	0.873686877340604	1.48169869630132e-06	0.0468666911954446
varDE	0.348	0.427	0.333	0.899	0.499	0.573	0.42	0.911	0.615818351540478	1.20872325144231e-27	0.0231421942632487
EE	0.533	0.497	0.45	0.342	0.386	0.381	0.718	0.584	0.563231134377026	3.22578333980225e-09	0.00637244121524211
EE	0.837	0.95	0.731	0.643	0.874	0.756	0.949	0.905	0.949844283140389	0.00150541558995095	0.557951308009724
EE	0.36	0.383	0.79	0.929	0.202	0.204	0.706	0.781	0.696712905685692	0.000211025617527672	0.241545112721288
EE	0.654	0.715	0.719	0.764	0.919	1	1	1	0.93223001661571	0.0686312363877285	0.9560483864996
EE	0.779	0.751	0.543	0.471	0.407	0.369	0.526	0.196	0.933003538270934	0.00403435860087674	0.489567435527308
varDE	0.499	0.756	0.73	0.389	0.581	0.797	0.69	0.233	0.567568506250923	0.0107997469551138	0.176867987981882
meanDE	0.062	0.125	0.082	0.003	0.139	0.141	0.159	0.021	0.116629091105444	6.39641977852664e-43	0.0122710300738129
EE	0.621	0.525	0.678	0.25	0.485	0.46	0.545	0.289	0.83283142819729	0.000731886169398864	0.437871901872236
varDE	0.502	0.413	0.425	0.568	0.467	0.33	0.267	0.547	0.612939217042597	2.12115786107972e-15	0.0087358636651179
EE	0.851	0.708	0.885	0.928	0.66	0.898	0.752	0.935	0.973922320168108	0.427800944428279	0.97120510215311
EE	0.583	0.56	0.67	0.598	0.879	0.757	0.964	0.52	0.726516735564279	2.30420379170239e-05	0.0222798318260623
EE	0.987	0.915	0.905	0.986	0.621	0.533	0.593	0.751	0.622943576606895	9.94382807713192e-08	0.155280160307215
EE	0.417	0.37	0.503	0.807	0.47	0.453	0.837	0.864	0.64836927161976	3.01795548589498e-07	0.0747371359018355
EE	0.607	0.632	0.569	0.6	0.388	0.452	0.285	0.446	0.345641072363474	8.27163009599655e-50	0.0302667076727512
EE	0.516	0.618	0.613	0.4	0.241	0.412	0.572	0.473	0.410610228150054	1.6681651300305e-08	0.0527855368486578
EE	0.187	0.082	0.145	0.053	0.158	0.094	0.124	0.075	0.0122050932310077	1.54401476369297e-104	0.026524700934516
EE	0.423	0.546	0.504	0.793	0.372	0.574	0.451	0.753	0.410809656964221	0.000389197407640216	0.524777867500427
EE	0.044	0.084	0.045	0.12	0.079	0.088	0.085	0.136	0.0940625247427839	1.58045520569058e-87	0.0119316104668629
meanDE	0.379	0.379	0.513	0.525	0.254	0.347	0.485	0.507	0.69056484899517	0.000206880971243562	0.212275267153738
EE	0.625	0.624	0.5	0.669	0.269	0.288	0.268	0.446	0.317811332843934	2.68367779954278e-09	0.0760078586951076
EE	0.526	0.589	0.602	0.69	0.509	0.717	0.558	0.702	0.725533179880299	9.2535150206093e-08	0.433103696777395
EE	0.27	0.23	0.342	0.273	0.166	0.117	0.157	0.118	0.217270093401111	7.27054856204805e-36	0.0157938324922655
EE	0.861	0.626	0.79	0.947	0.641	0.575	0.908	0.788	0.902639352980622	6.27844270823183e-06	0.0367351689358189
EE	0.305	0.181	0.504	0.61	0.498	0.377	0.638	0.58	0.521370011660858	0.246845617091601	0.692097836802346
EE	0.968	0.789	0.882	0.581	0.974	0.842	0.912	0.702	0.884890348227524	0.231718712378062	0.812523198911702
meanDE	0.116	0.13	0.091	0.081	0.017	0.008	0.017	0.008	5.11484636220117e-07	1.62078354362409e-140	1.81142211341517e-07
EE	0.535	0.656	0.549	0.824	0.366	0.522	0.44	0.826	0.342005811821732	6.86768997880366e-27	0.572648099888056
meanDE	0.739	0.847	0.653	0.793	0.922	0.837	0.865	0.861	0.945741646600303	0.00429963585024706	0.672745492929847
EE	0.569	0.702	0.785	0.77	0.453	0.641	0.648	1	0.394979271411754	1.07784205471555e-18	0.515895841674329
EE	0.813	0.67	0.7	0.625	0.626	0.807	0.621	0.654	0.694880659982736	3.54335948771252e-11	0.426708920293241
EE	0.48	0.3	0.462	0.135	0.197	0.135	0.199	0.082	0.126462143971064	6.18719261517593e-19	0.0619990439150983
EE	0.968	0.978	0.615	0.679	0.897	0.833	0.589	0.457	0.752543568073619	0.0380279168939846	0.760737474162405
EE	0.78	0.945	0.95	0.965	0.98	0.868	0.966	0.955	0.86889593202446	0.0111356020941206	0.664969927147239
EE	0.799	0.86	0.852	0.921	0.436	0.509	0.419	0.508	0.492775537491945	3.04267180061716e-08	0.547457127187882
EE	0.333	0.334	0.4	0.732	0.43	0.63	0.472	0.957	0.523994188509014	1.5496823545781e-10	0.223236605113477
meanDE	0.864	0.721	0.977	0.745	0.535	0.516	0.62	0.531	0.402633987088888	4.92617253051083e-06	0.871242498738066
varDE	0.326	0.117	0.485	0.237	0.31	0.035	0.406	0.153	0.364584764035021	1.11149026385131e-11	0.0219537341783745
meanDE	0.175	0.223	0.184	0.134	0.032	0.077	0.032	0.426	0.172540859869875	1.42102475776841e-19	1
EE	0.615	0.716	0.9	0.841	0.37	0.489	0.694	0.95	0.412494907101885	0.0299353122702335	0.810673107787493
EE	0.647	0.744	0.754	0.758	0.681	0.818	0.77	0.856	0.683608164952006	0.00103946761679097	0.942196005228671
EE	0.582	0.604	0.719	0.545	0.836	0.98	0.839	0.528	0.840770170054188	0.0596889540058008	0.177951375577664
EE	0.864	0.721	0.951	0.897	0.88	0.868	0.817	0.496	0.555419297372815	0.00594235469568627	0.228778972660017
meanDE	0.721	0.65	0.698	0.989	0.589	0.64	0.636	0.983	0.704700525955171	0.000358634618689562	0.634110276280395
meanDE	0.332	0.339	0.36	0.443	0.185	0.213	0.263	0.3	0.196978922308671	1.77118224872402e-36	0.0102410085439556
meanDE	0.108	0.171	0.106	0.042	0.061	0.076	0.061	0.023	0.000355269457949671	0	0.00396106371642802
EE	0.335	0.301	0.259	0.221	0.096	0.143	0.073	0.05	0.279781004252929	1.22266482032726e-19	0.0390875787957343
varDE	0.121	0.171	0.149	0.402	0.067	0.057	0.056	0.245	0.316971000065433	2.32887623227466e-18	0.0610648963364321
EE	0.806	0.688	0.833	0.681	0.773	0.678	0.82	0.888	0.695024146020749	7.60248932962334e-07	0.761747063841617
EE	0.851	0.89	0.714	0.792	0.987	0.772	0.72	0.857	0.712702983645026	0.00678237783015447	0.26364480286218
EE	0.236	0.361	0.414	0.417	0.373	0.566	0.69	0.492	0.521922417524639	0.000252795326281056	0.0901343065217967
meanDE	0.036	0.01	0.023	0.006	0.03	0.008	0.021	0.021	0.00885490885910668	1.12498513626729e-40	0.0101887147905927
EE	0.527	0.651	0.66	0.746	0.762	0.953	0.847	0.419	0.869064239713873	0.429147235424219	0.611631361315783
EE	0.903	0.817	0.858	0.583	0.602	0.594	0.664	0.569	0.52715950321833	7.68869893894698e-24	0.541671964206914
EE	0.658	0.515	0.466	0.527	0.643	0.299	0.301	0.317	0.325899131062914	1.63410304334118e-271	0.196078650162944
EE	0.754	0.795	0.739	0.39	0.853	0.824	0.989	0.833	0.741320154454095	6.03413272385692e-05	0.0610269228055115
meanDE	0.982	0.842	0.794	0.378	0.583	0.491	0.531	0.654	0.72525121845003	6.17387623242406e-08	0.668199906749368
EE	0.089	0.142	0.03	0.222	0.247	0.223	0.121	0.333	0.0972212174347568	2.48462625960081e-32	0.00367644657242962
EE	0.318	0.384	0.312	0.392	0.484	0.502	0.481	0.526	0.212851494754002	2.80812423403116e-96	0.327817992603573
EE	0.812	0.77	0.821	0.793	0.921	0.787	0.848	0.872	0.922115250791022	1.25806292188367e-06	0.18979335522124
EE	0.135	0.183	0.155	0.195	0.166	0.184	0.16	0.156	0.144244558022894	9.77297480292665e-43	0.0138842039158553
meanDE	0.152	0.239	0.296	0.228	0.024	0.038	0.058	0.281	0.0797466325389391	2.01350243305582e-12	0.0194799853033385
EE	0.788	0.634	0.876	0.743	0.615	0.769	0.95	0.643	0.719837628366242	1.29774971535724e-05	0.133202313766955
EE	0.435	0.467	0.652	0.123	0.395	0.401	0.504	0.077	0.36879920154987	2.66406048388387e-12	0.0829234858407962
EE	0.478	0.274	0.605	0.878	0.179	0.088	0.358	0.772	0.649647176425199	2.28145087232475e-09	0.0191516536608531
EE	0.961	0.99	0.859	0.811	0.945	0.912	0.87	0.627	0.769389323785123	0.711525660177414	0.918489740330027
EE	0.904	0.648	0.939	0.472	0.47	0.384	0.557	0.699	0.631188638933303	3.01679469718793e-10	0.427028516298276
EE	0.234	0.3	0.239	0.151	0.436	0.548	0.385	0.341	0.409316024182953	6.00205968303602e-08	0.620407513711201
EE	0.399	0.417	0.439	0.581	0.719	0.863	0.71	0.865	0.653247284269827	0.00010130694074907	0.504460537365642
EE	0.626	0.552	0.557	0.659	0.353	0.276	0.32	0.47	0.191981836215378	1.49759499121772e-13	0.0469756873601419
EE	0.962	0.791	0.924	0.287	0.538	0.449	0.69	0.522	0.787614051733286	9.02072643097613e-06	0.649278424018562
meanDE	0.668	0.741	0.882	0.968	0.586	0.628	0.961	0.984	0.829228666733633	1.45541847504186e-05	0.0185843061462766
varDE	0.25	0.515	0.333	0.142	0.211	0.579	0.363	0.095	0.296658488175857	0.000102109172198077	0.143719413313056
EE	0.127	0.177	0.144	0.202	0.071	0.06	0.085	0.155	0.179843105544078	1.4860909553336e-51	0.000383180411905519
EE	0.745	0.831	0.727	0.071	0.662	0.571	0.75	0.216	0.694446080037402	8.55308474829259e-10	0.450224746568902
varDE	0.571	0.494	0.734	0.245	0.391	0.437	0.499	0.044	0.468792228902144	3.12782898257688e-24	0.0109461928247052
EE	0.888	0.997	0.963	0.876	0.681	0.82	0.738	1	0.688328724126255	0.00267009447083834	0.0806687595582706
EE	0.241	0.292	0.251	0.011	0.103	0.145	0.08	0.054	0.0478883382650001	1.39775360004953e-98	0.051842932407423
varDE	0.108	0.142	0.164	0.769	0.234	0.246	0.318	0.866	0.622784779134311	2.57384997654136e-19	0.643517767719799
EE	0.358	0.237	0.478	0.437	0.078	0.049	0.054	0.179	0.753106020699583	2.74218927706952e-05	0.241147227242158
EE	0.771	0.679	0.8	0.775	0.678	0.673	0.678	0.552	0.987777010415729	0.00237357531523076	0.301683822062482
EE	0.767	0.902	0.641	0.155	0.979	0.835	0.737	0.245	0.557596198918923	0.0623063061657636	0.744405925911586
EE	0.826	0.949	0.823	0.395	0.992	0.853	0.844	0.494	0.801227889061995	0.0906052691947907	0.414460754162963
EE	0.376	0.384	0.445	0.256	0.151	0.162	0.069	0.088	0.0939473136576059	4.52793859472551e-13	0.6805072877481
EE	0.399	0.384	0.471	0.927	0.462	0.403	0.475	0.49	0.304303045686424	1.33520571608565e-09	0.305596640805414
EE	0.135	0.129	0.114	0.141	0.107	0.107	0.095	0.095	0.0143808998512257	4.61305029195959e-106	0.00870222562187466
EE	0.714	0.6	0.973	0.771	0.89	0.899	1	0.97	0.789111875204444	0.000147686447566098	0.0856612866475309
EE	0.819	0.741	0.611	0.418	0.728	0.738	0.709	0.332	0.975792508812255	0.00518437399456794	0.612907570074294
EE	0.579	0.611	0.529	0.534	0.38	0.449	0.325	0.351	0.59061719267451	4.56286752805715e-25	0.17275913244241
EE	0.968	0.953	0.918	0.924	0.757	0.778	0.734	0.75	0.784795305694113	4.53639253731341e-15	0.664813377532948
EE	0.536	0.492	0.628	0.379	0.326	0.33	0.461	0.311	0.578065008800407	0.0328637481431046	0.277510858029673
EE	0.662	0.631	0.478	0.484	0.519	0.56	0.215	0.174	0.253226552537817	3.03518247538822e-07	0.267806830800246
EE	0.43	0.642	0.742	0.467	0.521	0.655	0.489	0.346	0.912430181472737	0.00442149007724113	0.160409026543088
EE	0.141	0.086	0.154	0.05	0.165	0.124	0.182	0.071	0.215986607008815	3.57683533156253e-05	0.312755711273812
varDE	0.328	0.352	0.289	0.807	0.066	0.019	0.041	0.847	0.761478561853658	7.33074495203954e-18	0.001265398480559
EE	0.961	0.854	0.88	0.404	0.856	0.761	0.909	0.319	0.768712656702271	0.00130344159644162	0.525308294648915
EE	0.034	0.021	0.039	0.034	0.052	0.015	0.071	0.037	0.0554163667142043	1.37748121216934e-19	0.78766219037458
EE	0.706	0.788	0.769	0.816	0.494	0.55	0.464	0.957	0.540612564158568	2.89050902952378e-08	0.265388157642528
varDE	0.088	0.015	0.121	0.377	0.175	0.081	0.194	0.396	0.5643374828886	5.74442068357194e-08	0.182332036068972
meanDE	0.896	0.971	0.823	0.551	0.895	0.908	0.565	0.324	0.469641755898226	0.0035632620681039	0.464961472900274
EE	0.891	0.918	0.794	0.65	1	0.878	0.497	0.43	0.707045395316003	0.000454381381305845	0.146628248311332
EE	0.426	0.5	0.538	0.626	0.392	0.426	0.508	0.613	0.465679185447203	0.00208235732403997	0.590675755667391
EE	0.509	0.626	0.473	0.695	0.315	0.339	0.241	0.703	0.181304166812765	1.03514272738176e-05	0.638613711425401
EE	0.93	0.764	0.967	0.44	0.503	0.443	0.701	0.574	0.595881765930416	0.0159262769001237	0.728877414540668
EE	0.683	0.778	0.922	0.938	0.715	0.8	0.975	0.816	0.909586102077746	0.00529862604321695	0.027422197239447
EE	0.338	0.304	0.236	0.138	0.419	0.386	0.193	0.043	0.0840928273732034	6.20454579054371e-42	0.0699230644579122
EE	0.175	0.228	0.184	0.205	0.064	0.076	0.064	0.057	0.0120696142588923	3.62962819022429e-112	0.000761633381214396
EE	0.51	0.442	0.247	0.654	0.456	0.448	0.154	0.816	0.415944102757533	1.31565270958129e-05	0.237922018910081
EE	0.714	0.609	0.84	0.575	0.584	0.48	0.578	0.92	0.493217294905076	7.57117821893452e-22	0.296530911345146
EE	0.321	0.351	0.398	0.226	0.223	0.214	0.28	0.254	0.366024692447086	0.0597703625110352	0.50037517440431
EE	0.585	0.664	0.551	0.85	0.316	0.582	0.305	0.808	0.455520661536441	7.08776092711585e-07	0.180399081186932
EE	0.301	0.367	0.593	0.487	0.304	0.41	0.912	0.624	0.748842979706854	1.07568769890888e-05	0.0134041136285163
meanDE	0.901	0.798	0.97	0.712	0.938	0.855	0.976	0.712	0.85221952848506	4.90187142771242e-06	0.19808830360225
EE	0.905	0.966	0.547	0.604	0.735	0.582	0.539	0.661	0.774664449657446	0.0036313771800615	0.419950353791845
EE	0.156	0.185	0.15	0.005	0.387	0.446	0.406	0.064	0.377416012501967	1.55006573630104e-07	0.376593347693766
EE	0.921	0.878	0.859	0.335	0.776	0.634	0.689	0.547	0.38611326256674	6.01877234209425e-09	0.111720950814021
EE	0.125	0.137	0.146	0.391	0.228	0.204	0.213	0.392	0.0244586495609445	1.21007287798054e-298	0.0803564872792313
EE	0.028	0.01	0.015	0.068	0.025	0.008	0.025	0.177	0.00302592672255656	1.41905710688487e-77	0.00708404104034286
meanDE	0.016	0.044	0.004	0.124	0.008	0.008	0.008	0.132	0.00370217591461578	1.28429072360921e-06	0.542294950164359
varDE	0.233	0.255	0.065	0.122	0.081	0.069	0.008	0.076	0.708183135060075	4.64875225427843e-18	2.85948741670239e-05
EE	0.078	0.163	0.14	0.544	0.212	0.429	0.308	0.321	0.294793420674757	2.40938386435464e-32	0.0197600123821019
meanDE	0.077	0.16	0.064	0.639	0.015	0.062	0.008	0.764	0.00937746812431463	1.83970881005059e-09	0.00406305341565637
EE	0.48	0.473	0.778	0.697	0.834	0.99	0.838	0.394	0.836670934515632	0.00288206096598797	0.379946786543969
EE	0.882	0.988	0.944	0.79	0.785	0.884	0.933	0.831	0.945367857736955	0.00405007812813004	0.0580521254907383
meanDE	0.901	0.862	0.85	0.485	0.829	0.63	0.729	0.351	0.517292677333381	3.21903006970853e-18	0.442036817440851
EE	0.446	0.351	0.529	0.742	0.344	0.337	0.549	0.788	0.504609441350578	9.82189613599497e-08	0.0640834785123657
meanDE	0.19	0.208	0.204	0.374	0.092	0.135	0.07	0.129	0.0798994603863304	1.17476475514004e-29	0.00505673516584727
EE	0.836	0.992	0.846	0.81	0.665	0.714	0.753	0.625	0.500040941041784	2.27520378978563e-08	0.111610235729065
EE	0.621	0.447	0.443	0.232	0.672	0.555	0.46	0.229	0.301874236917032	4.18731333236361e-06	0.969884693910825
EE	0.325	0.412	0.346	0.616	0.46	0.561	0.56	0.713	0.50246639026052	3.38238842439223e-07	0.686945941333238
EE	0.914	0.821	0.998	0.676	0.781	0.708	0.916	0.425	0.913665462717905	0.140086743768295	0.967419426163049
EE	0.381	0.42	0.48	0.163	0.537	0.717	0.735	0.38	0.761900708795826	0.000323119480959877	0.84321773727652
EE	0.254	0.292	0.313	0.896	0.187	0.238	0.229	0.66	0.187688148916722	4.27976063405866e-12	0.302048467041089
EE	0.86	0.982	0.864	0.992	0.92	0.728	0.874	0.753	0.720324352924017	0.000595198727754096	0.430817451363728
meanDE	0.046	0.039	0.087	0.202	0.058	0.042	0.172	0.171	0.232342167491616	1.60550700371381e-14	0.00472151585927664
varDE	0.794	0.855	0.809	0.338	0.96	0.938	0.967	0.413	0.709034149395535	0.000434920809691691	0.496092230702484
EE	0.449	0.535	0.47	0.193	0.856	0.771	0.744	0.54	0.707008163015064	0.00019661167045018	0.186026947694625
EE	0.084	0.152	0.1	0.379	0.103	0.179	0.11	0.721	0.0696921641434639	7.88636433980059e-28	0.00409040326152974
EE	0.072	0.171	0.077	0.157	0.021	0.077	0.021	0.078	0.0176306283262506	6.48662360613656e-82	0.00270445987950785
meanDE	0.051	0.042	0.054	0.023	0.107	0.078	0.127	0.008	0.00208903301409051	1.35230550762348e-75	0.004679850071545
EE	0.043	0.028	0.023	0.015	0.027	0.008	0.015	0.008	0.00321185875798003	2.87203575801375e-34	0.00473160930527914
EE	0.063	0.044	0.07	0.223	0.061	0.079	0.088	0.213	0.192110148011484	4.74625777650668e-19	0.0158649111978494
EE	0.937	0.994	0.957	0.986	0.817	0.845	0.833	0.831	0.760300139684619	1.05053572761254e-37	0.903944247095294
EE	0.9	0.818	0.894	0.94	0.871	0.874	0.936	0.978	0.96399983631743	8.12824050794456e-05	0.268618105248055
varDE	0.608	0.406	0.883	0.328	0.585	0.268	0.757	0.363	0.262790291307054	1.89466377532965e-25	0.027642113139306
EE	0.136	0.124	0.141	0.302	0.157	0.138	0.149	0.213	0.0333697926043891	6.21264814808908e-42	0.000972836399706888
EE	0.887	0.921	0.616	0.686	0.96	0.826	0.628	0.67	0.731670266336062	2.73018234807756e-07	0.114501063838188
meanDE	0.984	0.999	0.812	0.674	0.906	0.963	0.938	0.86	0.998552615129195	0.000535946271225224	0.187292490885904
EE	0.833	0.934	0.868	0.951	0.823	0.975	0.779	0.984	0.669695745752417	0.0347197274754416	0.891860913061691
varDE	0.348	0.196	0.487	0.327	0.456	0.138	0.467	0.33	0.372444157721614	4.61035807684827e-30	0.0109073268118564
EE	0.581	0.586	0.677	0.56	0.704	0.625	0.717	0.594	0.544187066512214	3.41911343204796e-05	0.792852093829122
EE	0.377	0.444	0.493	0.671	0.421	0.55	0.544	0.842	0.529102456374025	0.000782694761690579	0.77649380173882
EE	0.739	0.716	0.755	0.776	0.815	0.904	0.802	0.894	0.934195173384506	0.0014366160320588	0.75546004252228
EE	0.172	0.241	0.234	0.391	0.06	0.088	0.077	0.307	0.144532802228922	2.24100619748779e-23	0.00103497827487125
EE	0.863	0.92	0.743	0.468	0.973	0.755	0.723	0.62	0.439699011927115	0.00261528944677459	0.213961778825626
varDE	0.309	0.202	0.396	0.948	0.249	0.172	0.259	0.974	0.784967565531975	1.73670106645478e-07	0.0483128113786982
EE	0.668	0.895	0.716	0.061	0.825	0.618	0.947	0.436	0.9398286360006	1.6578629839267e-05	0.157817413283426
EE	0.276	0.378	0.485	0.988	0.226	0.381	0.382	0.986	0.560502815695959	5.29659703507066e-05	0.0871384738983349
varDE	0.167	0.082	0.158	0.225	0.166	0.124	0.195	0.272	0.406078755609643	7.21275219834116e-22	0.139724967008794
