geneType	pval_M_zinb	pval_M_kde	pval_S0_zinb	pval_S0_kde	pval_S1_zinb	pval_S1_kde	deseq2_pval	mast_pval_glm	mast_pval_glmer
EE	0.861	0.486	0.854	0.538	0.864	0.52	0.901130428073716	7.45618305312835e-11	0.786694767553775
EE	0.271	0.37	0.253	0.335	0.256	0.356	0.506796192725589	0.000748670667603659	0.302042995993418
multDE	0.851	0.623	0.85	0.597	0.853	0.605	0.0652002643940915	1.9459874234737e-09	0.0828573035490858
EE	0.531	0.613	0.516	0.591	0.535	0.605	0.40294724533467	3.12257458915295e-09	0.444181664275591
EE	0.566	0.762	0.526	0.694	0.487	0.639	0.602924128146505	0.0546456492934895	0.420062429577858
EE	0.023	0.126	0.034	0.144	0.03	0.133	0.34829134489584	0.109070623225223	0.670240400167415
EE	0.029	0.055	0.028	0.049	0.028	0.051	0.15597231834716	3.32869079099895e-06	0.154186935222161
EE	0.741	0.786	0.743	0.781	0.699	0.777	0.699698701709753	0.157623958191816	0.752465275411502
EE	0.785	0.915	0.8	0.924	0.778	0.931	0.849488456385247	0.234929135981725	0.284367174114528
multDE	0.206	0.023	0.223	0.025	0.217	0.024	0.272674842870234	0.0463844385274849	0.576534026981056
EE	0.516	0.385	0.524	0.39	0.525	0.42	0.689033334104706	0.00834818530723728	0.77684125289642
multDE	0.361	0.226	0.391	0.228	0.396	0.213	0.60972646895269	0.101306513844327	0.958214061267749
dpDE	0.001	0.029	0.001	0.032	0.001	0.036	5.19451569521987e-20	6.89072839206543e-83	3.73842840707499e-09
EE	0.758	0.771	0.757	0.788	0.766	0.793	0.824159814759177	0.0803586387449006	0.875915572227628
EE	0.71	0.612	0.667	0.59	0.674	0.604	0.459768446916075	0.0230478288160637	0.387837067341093
EE	0.261	0.511	0.232	0.557	0.218	0.552	0.0624463946513868	4.70053278928371e-34	0.216572474341919
EE	0.984	0.85	0.987	0.831	0.98	0.833	0.997096215792857	0.957723782001582	0.995617342980015
EE	0.638	0.674	0.609	0.614	0.615	0.617	0.661036696066019	0.629092741567916	0.734693423947332
EE	0.637	0.938	0.646	0.948	0.647	0.956	0.965568082305575	0.700813636714051	0.809454504854081
multDE	0.548	0.473	0.521	0.411	0.542	0.45	0.663731441447088	0.000138779842459468	0.664073371085673
EE	0.309	0.364	0.339	0.391	0.3	0.344	0.273832484492345	2.49483256654692e-16	0.457219043447385
dpDE	0.009	0.029	0.004	0.025	0.014	0.038	1.57414525808996e-05	4.99017125606224e-78	6.72084651517104e-08
EE	0.143	0.102	0.138	0.111	0.173	0.135	0.0488759955168876	4.68920462507304e-41	0.0362085215128224
dpDE	0.001	0.001	0.001	0.001	0.001	0.001	1.38630419510442e-10	2.54269011469392e-89	3.96351251743223e-06
multDE	0.653	0.473	0.627	0.418	0.665	0.445	0.420928802319487	0.00484746023661999	0.16779360220747
dpDE	0.422	0.334	0.451	0.321	0.428	0.324	0.0286813669916017	4.07655031413788e-48	0.0130354265961283
EE	0.458	0.406	0.447	0.37	0.446	0.369	0.587049641995364	2.18208376766684e-05	0.643838097939723
EE	0.767	1	0.784	0.999	0.769	0.994	0.552344457062183	0.000596659564416665	0.879626036152303
EE	0.193	0.67	0.159	0.567	0.165	0.488	0.165649962067992	6.00403218294252e-27	0.131937344841935
EE	0.573	0.709	0.582	0.699	0.551	0.673	0.706048416066315	0.573154014778681	0.877036270632386
dpDE	0.001	0.002	0.002	0.003	0.001	0.002	4.6987571345174e-10	9.81742735988897e-123	5.51454801224465e-11
EE	0.674	0.552	0.7	0.592	0.69	0.58	0.85732746914013	0.508640087777796	0.808310387406722
EE	0.367	0.187	0.376	0.179	0.353	0.195	0.821589186588186	0.433702479331666	0.79296387320871
dpDE	0.003	0.005	0.003	0.013	0.011	0.02	1.17452982644719e-14	9.85930911736535e-69	3.50145113292934e-14
EE	0.705	0.636	0.694	0.666	0.695	0.66	0.724621378643256	0.188096126899939	0.854764675748897
dpDE	0.001	0.002	0.002	0.002	0.001	0.001	6.23931607006804e-09	2.52005438716805e-86	2.38624810414529e-09
EE	0.338	0.227	0.398	0.276	0.391	0.266	0.116472504837155	2.0454543371956e-16	0.143077770753923
EE	0.423	0.536	0.357	0.547	0.365	0.558	0.232904687551618	5.08003113975166e-20	0.191892212507293
EE	0.869	0.44	0.888	0.489	0.877	0.466	0.684864332683086	0.316918552395129	0.645079150852726
dpDE	0.003	0.02	0.002	0.031	0.001	0.014	1.35081691814581e-05	1.59917198336431e-59	4.29244374337606e-07
EE	0.293	0.319	0.342	0.347	0.336	0.343	0.400754430046475	3.93862170884773e-16	0.418296744570612
EE	0.439	0.834	0.455	0.819	0.449	0.804	0.330430337946479	0.143089390409376	0.320623882444067
dpDE	0.002	0.002	0.003	0.001	0.001	0.001	4.40054024836982e-16	1.549067006066e-121	1.55127691595383e-14
EE	0.302	0.244	0.271	0.243	0.285	0.25	0.199465322322423	1.39823508039667e-08	0.246058883720646
EE	0.749	0.548	0.758	0.501	0.721	0.552	0.39678413329128	4.95781741365869e-53	0.800701562144387
EE	0.114	0.2	0.102	0.202	0.111	0.211	0.154604299846775	7.49702529194976e-09	0.034910677269107
EE	0.979	0.428	0.974	0.437	0.969	0.437	0.452451740866021	0.0938423178814413	0.372871926773015
EE	0.442	0.559	0.404	0.527	0.408	0.536	0.240940375544312	2.26228854490427e-14	0.19254505339198
EE	0.605	0.664	0.59	0.648	0.577	0.607	0.936333724994981	5.8833671286548e-15	0.685837849435685
EE	0.416	0.816	0.442	0.834	0.454	0.812	0.184666379941864	0.00347291081750689	0.262181184652499
multDE	0.685	0.728	0.637	0.695	0.666	0.727	0.509181883388113	0.000257065490689578	0.1242678658469
multDE	0.408	0.341	0.354	0.274	0.367	0.295	0.938097305755088	0.24533469226111	0.440749073987855
EE	0.25	0.416	0.26	0.359	0.248	0.388	0.185255582818854	1.08722788074203e-10	0.173020815302853
EE	0.863	0.864	0.893	0.877	0.881	0.86	0.574535717155545	0.000351613864590416	0.916549358343923
EE	0.773	0.868	0.775	0.867	0.748	0.808	0.80493453163039	0.924753569884133	0.924187504031397
EE	0.785	0.888	0.768	0.904	0.759	0.88	0.812625571193534	1.8075050718193e-08	0.871590980524203
EE	0.682	0.789	0.645	0.768	0.635	0.785	0.558284682100882	0.000163761363773205	0.727579077135473
EE	0.109	0.026	0.073	0.04	0.075	0.046	0.180872782699651	0.0028725097720198	0.100535475364693
dpDE	0.018	0.066	0.031	0.075	0.021	0.077	9.02593011725148e-12	9.68489819957402e-36	1.65350311476997e-05
EE	0.752	0.877	0.741	0.87	0.723	0.806	0.446121718609431	1.2876559028494e-06	0.71962424504662
EE	0.85	0.044	0.849	0.044	0.859	0.051	0.568864206627766	0.137349697266649	0.849623074725524
dpDE	0.001	0.001	0.002	0.002	0.003	0.002	3.9012695615052e-06	1.2163482775072e-122	2.29752712674235e-07
dpDE	0.594	0.309	0.611	0.348	0.614	0.333	0.327833394161576	3.2779869470678e-11	0.419878922965605
EE	0.166	0.349	0.086	0.318	0.092	0.322	0.040998675730756	1.31889762340645e-58	0.0168955327745257
dpDE	0.002	0.003	0.006	0.002	0.01	0.008	4.00109388888953e-05	2.14777590007382e-184	0.000229130008250119
dpDE	0.065	0.006	0.055	0.006	0.055	0.007	0.00129587166385627	6.8825795640764e-50	0.000301025744701409
EE	0.066	0.019	0.04	0.017	0.041	0.016	0.0984399014690368	0.000981708166204714	0.0372556150584522
EE	0.201	0.401	0.212	0.331	0.199	0.353	0.00834330048691342	3.48877958654029e-10	0.00590094236369538
EE	0.504	0.639	0.517	0.633	0.522	0.626	0.826738843841493	0.592601136183899	0.578384140689123
EE	0.598	0.411	0.644	0.456	0.597	0.431	0.662564656355525	0.00864993633637826	0.858488225440699
EE	0.618	0.696	0.579	0.676	0.589	0.689	0.78704608952756	0.0022488677254287	0.834761795776999
EE	0.323	0.164	0.308	0.161	0.266	0.149	0.0966504358996889	2.06446024782325e-22	0.0465830457412601
EE	0.501	0.739	0.406	0.713	0.462	0.691	0.409391689457652	1.31812696772012e-41	0.236669464983993
EE	0.046	0.105	0.039	0.111	0.041	0.103	0.102590387686151	9.96209253169894e-10	0.17778374959305
multDE	0.589	0.033	0.568	0.04	0.563	0.032	0.806173262020541	0.932614690647703	0.863063255510743
EE	0.39	0.81	0.367	0.796	0.338	0.799	0.295440548401282	0.00190008882487996	0.11252201000741
EE	0.018	0.037	0.022	0.031	0.035	0.039	0.00474644899734927	3.89750339887198e-37	0.000367604927158294
EE	0.785	0.781	0.769	0.798	0.754	0.798	0.852412963881335	0.753756736368308	0.68693875682405
EE	0.733	0.776	0.706	0.734	0.706	0.735	0.946754334042914	0.0132255577748963	0.916681568813009
EE	0.868	0.546	0.852	0.515	0.828	0.462	0.587515908735695	0.203356185187389	0.775172093471111
EE	0.113	0.145	0.09	0.128	0.07	0.101	0.153462215671832	5.29922881127793e-24	0.0498224052724986
multDE	0.29	0.371	0.258	0.312	0.249	0.311	0.20389062855171	0.0277036818598882	0.834794798013216
EE	0.2	0.258	0.213	0.26	0.242	0.283	0.465610484702349	0.0156584388985285	0.54787820782774
EE	0.173	0.151	0.069	0.052	0.081	0.058	0.0748367755933952	1.7403294906334e-31	0.0288560478108805
EE	0.656	0.756	0.606	0.705	0.623	0.741	0.860762729576656	0.35855201269284	0.709163886141613
multDE	0.149	0.159	0.157	0.169	0.123	0.148	0.00200907234646613	9.74065120050655e-58	0.000336665203297232
EE	0.401	0.277	0.322	0.192	0.305	0.228	0.252532404570098	3.66731348556531e-09	0.275494337513767
EE	0.345	0.325	0.327	0.31	0.293	0.278	0.0584568274288521	4.86793182664568e-36	0.224307222772516
dpDE	0.003	0.02	0.001	0.012	0.001	0.007	5.24882404713254e-10	3.84798111939619e-111	1.04077650322772e-07
EE	0.679	0.973	0.664	0.97	0.71	0.977	0.7419944536588	0.180838394181574	0.84988460939034
dpDE	0.651	0.718	0.637	0.723	0.656	0.731	0.572214184215059	6.88184304825214e-23	0.507460643665128
dpDE	0.002	0.003	0.001	0.003	0.002	0.006	9.36620701760631e-08	8.80010885784643e-71	1.1900831778901e-06
EE	0.483	0.251	0.489	0.238	0.481	0.256	0.898219256580022	0.877755738425307	0.933371037226951
EE	0.428	0.529	0.382	0.527	0.36	0.546	0.398902783119994	2.23480062228067e-14	0.630555723318985
dpDE	0.029	0.048	0.043	0.059	0.023	0.066	1.87812079139099e-05	7.94806002889702e-64	4.97320419740635e-06
multDE	0.782	0.376	0.8	0.378	0.747	0.374	0.413676902922568	1.49527262612054e-06	0.251456498345294
dpDE	0.2	0.307	0.217	0.312	0.227	0.333	0.0805489417999504	1.22564843302952e-49	0.0663760547990569
EE	0.516	0.385	0.547	0.423	0.521	0.394	0.738588857922686	0.0140081955388444	0.821185356972729
EE	0.523	0.788	0.491	0.767	0.5	0.779	0.469552241557824	2.61085681323281e-08	0.713375941236198
EE	0.144	0.127	0.15	0.117	0.133	0.104	0.339830674778044	3.91976373778979e-06	0.38038892210273
multDE	0.269	0.261	0.271	0.28	0.287	0.283	0.795864198356973	0.551086683630882	0.942071504287026
EE	0.768	0.976	0.776	0.98	0.783	0.965	0.764288738509009	0.527356088078489	0.948136852897862
dpDE	0.449	0.314	0.395	0.284	0.409	0.298	0.172890854868397	2.55164067931532e-42	0.0643565018579335
EE	0.117	0.099	0.099	0.085	0.107	0.088	0.0859855526629889	4.10374825187922e-19	0.0483340768682289
EE	0.988	0.863	0.984	0.857	0.98	0.636	0.548871707991742	0.243531588145865	0.48803121446364
multDE	0.377	0.215	0.412	0.235	0.407	0.223	0.767710923744816	0.0109902081660573	0.676243041494645
EE	0.283	0.932	0.314	0.922	0.268	0.917	0.861911352190011	0.471993117239577	0.403969997771197
EE	0.586	0.766	0.602	0.771	0.582	0.754	0.982595215382496	0.0637546987743146	0.745307616742543
EE	0.226	0.271	0.206	0.21	0.206	0.218	0.287115939514388	1.47971264553377e-10	0.401575938489764
EE	0.904	0.723	0.878	0.734	0.904	0.71	0.639650210815029	0.324475413865849	0.599820186208049
EE	0.993	0.453	0.988	0.476	0.985	0.453	0.22587684216173	0.000606019266568892	0.143710074398567
EE	0.614	0.89	0.599	0.898	0.595	0.857	0.198028627318988	1.43137754187661e-52	0.304828895601525
EE	0.084	0.455	0.064	0.468	0.058	0.437	0.0739825495208687	2.68186480477402e-06	0.197404561098475
EE	0.27	0.571	0.28	0.589	0.286	0.603	0.346146512844964	2.40228567094796e-40	0.24336916710704
EE	0.321	0.322	0.309	0.299	0.287	0.273	0.270591754039445	5.85469290514966e-28	0.212963519870467
EE	0.544	0.493	0.457	0.427	0.443	0.403	0.157569380766093	1.83007735913582e-20	0.372625187152548
multDE	0.273	0.117	0.307	0.132	0.292	0.133	0.330163381618996	0.00204245919327916	0.576084254599595
EE	0.458	0.783	0.45	0.791	0.479	0.783	0.750056604863446	0.232588172338318	0.806196908012472
EE	0.026	0.053	0.03	0.052	0.025	0.045	0.0249254277391268	1.74814607748728e-13	0.0148542999588405
EE	0.123	0.141	0.129	0.154	0.13	0.138	0.437554740596275	0.0164101720111134	0.545137466666606
EE	0.343	0.426	0.321	0.423	0.337	0.428	0.134429511582216	2.13219419261545e-14	0.171788204221601
dpDE	0.028	0.016	0.025	0.018	0.033	0.033	1.06305555178889e-05	9.32903746010552e-94	1.27167167400761e-06
EE	0.62	0.889	0.635	0.877	0.641	0.89	0.61269005233136	0.00125406744827609	0.498920042984394
dpDE	0.069	0.076	0.081	0.087	0.051	0.054	0.0358004985819757	1.17685165086677e-21	0.0195790772172311
EE	0.317	0.234	0.325	0.27	0.315	0.248	0.0365094455690112	1.82216508232092e-25	0.0377376071801187
EE	0.491	0.595	0.511	0.578	0.493	0.565	0.501826941998524	2.55992638928341e-12	0.299137497057493
EE	0.78	0.903	0.766	0.935	0.774	0.867	0.861297718838235	0.105972738678745	0.699712131036348
EE	0.602	0.605	0.571	0.624	0.585	0.636	0.541428036689096	0.47367668571938	0.439111056287821
EE	0.326	0.553	0.339	0.567	0.309	0.534	0.602345742425729	0.110569987103291	0.687412222438238
EE	0.136	0.125	0.125	0.123	0.136	0.124	0.0799519265190575	1.71764291101027e-08	0.0820020040569896
EE	0.607	0.791	0.585	0.793	0.578	0.772	0.756484157667642	0.0839878966041152	0.780312205064429
EE	0.182	0.068	0.165	0.054	0.165	0.061	0.390883402632002	3.02494905622296e-07	0.290959175649667
EE	0.218	0.223	0.226	0.212	0.227	0.211	0.247494067624453	2.25206436136068e-07	0.235606611968951
EE	0.37	0.687	0.432	0.691	0.392	0.677	0.347921021315477	0.000182351145527881	0.240437727141429
EE	0.955	0.94	0.963	0.946	0.947	0.949	0.64863945499344	0.00543234795343982	0.404872701355512
EE	0.524	0.446	0.484	0.424	0.501	0.439	0.36197868385372	3.18684217106524e-20	0.668093556558222
EE	0.254	0.302	0.282	0.282	0.263	0.273	0.274871683962112	1.46844119340619e-15	0.318807024681479
multDE	0.723	0.568	0.725	0.578	0.705	0.546	0.803425258235195	0.0011648981265196	0.758562029904003
EE	0.117	0.454	0.127	0.455	0.146	0.455	0.114509898864312	0.000376668539671317	0.120031587367857
dpDE	0.041	0.035	0.042	0.037	0.037	0.03	0.0121357510983525	2.37126479001012e-59	0.0170510974328115
EE	0.33	0.287	0.27	0.219	0.284	0.239	0.723747249076053	0.00726687613543337	0.643685073436921
EE	0.828	0.525	0.851	0.556	0.828	0.539	0.3708055613404	0.00205989313750474	0.382446223253003
EE	0.081	0.404	0.1	0.41	0.102	0.403	0.196544725110044	0.0118789494947758	0.773453983312333
EE	0.345	0.541	0.34	0.539	0.365	0.559	0.402559804620089	7.51223414074001e-05	0.993438745882582
EE	0.832	0.933	0.813	0.922	0.815	0.902	0.653174297912042	0.079115950733844	0.876658037599556
multDE	0.825	0.656	0.816	0.622	0.84	0.661	0.00119370429750299	1.5107101495479e-21	0.0106519865981977
EE	0.103	0.106	0.093	0.091	0.09	0.091	0.107568812821197	4.564948024861e-20	0.142863581416295
EE	0.959	0.835	0.95	0.857	0.953	0.858	0.674859118089971	0.388331400255803	0.649413840536216
multDE	0.867	0.269	0.831	0.222	0.849	0.226	0.7045945745997	0.0186610790455612	0.229083443458738
multDE	0.763	0.534	0.808	0.538	0.792	0.555	0.127991162243195	1.57832833441265e-15	0.0962027575811485
multDE	0.89	0.15	0.857	0.164	0.89	0.157	0.135957647330465	0.000149537165356494	0.0939871198708782
EE	0.972	0.974	0.951	0.976	0.977	0.957	0.983552402444825	0.813442544453907	0.920266523212296
EE	0.637	0.467	0.659	0.424	0.605	0.43	0.283170889564991	0.0260016291262387	0.179049603235382
EE	0.865	0.697	0.863	0.699	0.847	0.67	0.773312875754933	0.181267771095925	0.439005453969863
multDE	0.816	0.211	0.806	0.219	0.796	0.207	0.49811867159652	0.0201832805772742	0.369436511832699
EE	0.741	0.949	0.741	0.936	0.743	0.933	0.770553203709942	0.40895090251127	0.949574158242244
EE	0.031	0.05	0.038	0.058	0.03	0.051	0.0968264915355212	1.16654186611615e-44	0.0336246685621805
EE	0.607	0.371	0.601	0.358	0.634	0.348	0.261671974909234	0.000174092713414743	0.311024359460741
dpDE	0.001	0.002	0.003	0.005	0.002	0.005	1.52555965417304e-09	3.23840680812811e-158	7.72689170714329e-11
multDE	0.771	0.099	0.773	0.091	0.753	0.099	0.52582320517649	0.00268741111123361	0.180993581060558
dpDE	0.005	0.002	0.003	0.009	0.003	0.004	0.000117252652808165	7.27442259722093e-98	2.11466637583297e-05
EE	0.529	0.379	0.507	0.403	0.518	0.413	0.421267423864776	9.59627663325801e-07	0.439340932228385
EE	0.306	0.338	0.297	0.331	0.314	0.326	0.672479323933827	0.242893999643567	0.87046758782908
EE	0.673	0.875	0.625	0.84	0.669	0.859	0.824288754765531	0.549019782408386	0.805615162659431
dpDE	0.004	0.017	0.004	0.018	0.006	0.03	3.23838092588932e-08	4.0449984410667e-55	6.33921323675117e-09
EE	0.812	0.718	0.773	0.698	0.752	0.715	0.962659956657985	0.246002767880944	0.886707424458168
EE	0.759	0.864	0.772	0.871	0.756	0.857	0.949390009830192	0.506536631656735	0.809440789212552
EE	0.062	0.004	0.084	0.003	0.08	0.005	0.00798174737421627	3.24622193017816e-26	0.0184703447060512
dpDE	0.245	0.316	0.178	0.25	0.22	0.286	0.231700830541583	7.29138216835236e-53	0.241470477823596
multDE	0.584	0.68	0.554	0.676	0.581	0.702	0.326515482259876	4.6435596659342e-10	0.175373896743479
dpDE	0.001	0.002	0.001	0.002	0.001	0.001	3.68181511967275e-06	2.22963821141093e-46	0.00119686140780124
EE	0.018	0.016	0.019	0.015	0.027	0.027	0.0356887476519971	5.91890169070017e-95	0.0187722586911702
EE	0.772	0.678	0.787	0.697	0.771	0.691	0.871865583898808	0.166809045914319	0.91830787959956
multDE	0.673	0.442	0.682	0.413	0.677	0.436	0.5519603294115	0.000181077018758463	0.364491616384542
EE	0.893	0.924	0.858	0.908	0.877	0.9	0.724171749572322	0.354232289535181	0.725570231422849
EE	0.362	0.441	0.32	0.399	0.315	0.396	0.405412695980248	0.000411453991188293	0.481335407952354
dpDE	0.031	0.01	0.02	0.014	0.016	0.006	0.000133518615947086	2.96128837428432e-157	0.000144838619373321
EE	0.086	0.368	0.098	0.328	0.097	0.346	0.258777994818076	0.00013366140728236	0.232667512758376
EE	0.706	0.39	0.706	0.397	0.701	0.372	0.693044309411836	0.0939063890215242	0.784481888502504
multDE	0.139	0.092	0.123	0.083	0.115	0.081	0.247163118277565	0.0011853091601358	0.456016693916549
EE	0.584	0.634	0.537	0.581	0.554	0.59	0.143443074392728	2.54436010910436e-40	0.371123485081369
EE	0.228	0.371	0.197	0.366	0.205	0.376	0.314156459032243	3.41780891731831e-06	0.368877274148471
dpDE	0.003	0.001	0.001	0.003	0.001	0.002	2.82347694668325e-05	8.40270804718042e-108	2.30286683501753e-07
dpDE	0.001	0.001	0.001	0.001	0.001	0.001	2.11974837781344e-07	1.4350421960852e-95	1.3143646302658e-05
EE	0.054	0.056	0.061	0.058	0.06	0.058	0.0104568696149128	2.76423707738041e-64	0.0439130404623596
EE	0.322	0.444	0.319	0.439	0.344	0.457	0.658079102413204	0.508786201428871	0.594816676713439
EE	0.926	0.428	0.936	0.411	0.903	0.368	0.945058566697371	0.803697225927744	0.972543560549943
multDE	0.339	0.127	0.371	0.126	0.368	0.118	0.311158587770659	0.507335877319697	0.889358286932102
EE	0.565	0.841	0.595	0.841	0.565	0.84	0.500199292830165	0.0246047286018567	0.623787492480651
multDE	0.03	0.013	0.047	0.012	0.044	0.016	0.0144184088641281	2.17538468329173e-37	0.02382790327262
EE	0.861	0.928	0.844	0.935	0.844	0.943	0.760964960475787	0.0345837284024087	0.892989526504866
EE	0.38	0.377	0.382	0.391	0.378	0.321	0.309480858800311	0.0139925481722759	0.132236759209042
EE	0.922	0.885	0.927	0.876	0.924	0.876	0.454130659431428	3.96753641772589e-09	0.829767682334663
dpDE	0.002	0.001	0.003	0.002	0.002	0.002	0.000266053978808864	5.18923134366378e-169	2.6988971202925e-05
EE	0.097	0.127	0.095	0.106	0.063	0.083	0.0530857552087407	2.47193458251519e-92	0.01846083747637
EE	0.938	0.947	0.922	0.952	0.928	0.958	0.980129974329005	0.0917539908233507	0.784967529258328
EE	0.898	0.826	0.881	0.834	0.872	0.802	0.540307308814251	0.275221452369546	0.655727805169102
dpDE	0.002	0.001	0.002	0.001	0.001	0.001	9.12444916656693e-06	3.02556862442298e-61	5.27310470711357e-07
EE	0.087	0.068	0.092	0.055	0.092	0.051	0.101299874440175	1.44682865353657e-20	0.0526869662893108
EE	0.012	0.084	0.016	0.073	0.009	0.104	0.00983453413994775	8.50204327451835e-61	0.00883126254844241
EE	0.09	0.077	0.105	0.089	0.085	0.063	0.0840367769435001	7.9880808527035e-22	0.0576951557329556
EE	0.931	0.778	0.936	0.762	0.939	0.751	0.89063195661934	4.17536040203136e-06	0.854257793060364
multDE	0.936	0.733	0.946	0.719	0.929	0.717	0.663088683322013	9.82220655448526e-07	0.372111598766739
EE	0.872	0.84	0.88	0.809	0.862	0.802	0.833233044346997	0.106606651767656	0.110430612574087
EE	0.984	0.648	0.987	0.648	0.985	0.647	0.997042266860468	0.700391661877409	0.979340221194714
dpDE	0.005	0.005	0.004	0.002	0.008	0.003	0.000279676201898596	2.41400101679238e-91	6.956351574123e-06
EE	0.893	0.906	0.881	0.888	0.898	0.902	0.805795582071725	0.00498647046153261	0.999975176219574
EE	0.399	0.458	0.406	0.487	0.423	0.494	0.80501337266856	0.000125253442149384	0.66909023256771
multDE	0.677	0.548	0.628	0.527	0.669	0.538	0.60510650021061	0.000753824466124961	0.33245048022431
EE	0.108	0.85	0.08	0.742	0.093	0.495	0.020623811460512	1.7816364157713e-37	0.00575531647266815
multDE	0.295	0.335	0.289	0.308	0.29	0.32	0.177820958828017	0.0333611326648052	0.276318226771162
EE	0.788	0.91	0.755	0.94	0.774	0.738	0.417176319932618	1.49097009097988e-15	0.451633709330494
EE	0.002	0.008	0.001	0.008	0.001	0.017	0.00944704593860991	6.96275588108332e-06	0.156143885459077
EE	0.367	0.264	0.333	0.249	0.34	0.24	0.289460624884733	2.99411430198655e-07	0.397635630628785
EE	0.41	0.353	0.38	0.321	0.394	0.334	0.149386762338523	2.26703310781073e-18	0.203915115448512
EE	0.451	0.408	0.386	0.368	0.384	0.38	0.554149488174514	0.0701665715214558	0.600391871935886
EE	0.47	0.523	0.494	0.511	0.464	0.491	0.545845651958096	0.0302868481686052	0.854894675929801
EE	0.309	0.789	0.319	0.798	0.329	0.792	0.148363651454664	0.013949252922763	0.138486500414663
EE	0.46	0.849	0.478	0.831	0.481	0.816	0.602073568138923	0.0176197452239264	0.525932226021435
EE	0.668	0.177	0.652	0.162	0.656	0.18	0.119646218138312	0.000587669749744296	0.136592619181534
EE	0.28	0.258	0.29	0.265	0.283	0.261	0.268559694921063	4.89405805172053e-12	0.19969691025439
dpDE	0.001	0.001	0.001	0.001	0.001	0.003	6.90363928831976e-10	6.69266300730963e-167	2.86449593023452e-09
EE	0.992	0.801	0.992	0.803	0.994	0.791	0.790984148430635	0.298767319736737	0.663865417643372
EE	0.167	0.084	0.152	0.089	0.12	0.071	0.0445875356250702	1.67428721574147e-23	0.0212292857481551
EE	0.324	0.369	0.284	0.383	0.309	0.408	0.146496377209066	6.25182762019889e-42	0.138988748120981
EE	0.69	0.582	0.687	0.539	0.687	0.569	0.73934394025459	3.66755625524239e-07	0.657081742077256
EE	0.417	0.081	0.41	0.088	0.412	0.107	0.531823611043809	0.0461339480483708	0.383789267042916
EE	0.366	0.232	0.367	0.242	0.359	0.236	0.84920819936287	0.348387286649657	0.624900264023084
multDE	0.187	0.016	0.218	0.024	0.205	0.018	0.358672420900229	0.00528333611497912	0.342572605890445
EE	0.613	0.621	0.612	0.632	0.597	0.654	0.949581642205724	0.468450510798346	0.966941831723327
EE	0.843	0.769	0.838	0.778	0.833	0.777	0.680959847166798	0.624020186864021	0.618456844592076
EE	0.633	0.639	0.644	0.654	0.656	0.665	0.515149677935075	3.56248917593574e-14	0.498443588357538
EE	0.237	0.551	0.256	0.592	0.288	0.587	0.403738503975149	0.00207992224613769	0.627891615549059
multDE	0.034	0.02	0.044	0.019	0.031	0.017	0.122779277862326	3.8087739105961e-09	0.200642575983223
EE	0.943	0.969	0.938	0.971	0.931	0.956	0.942756280439219	0.595263281679848	0.982761689845308
dpDE	0.476	0.433	0.483	0.466	0.47	0.451	0.168086227710381	3.89382019773251e-29	0.252124753842062
EE	0.862	0.988	0.884	0.989	0.861	0.979	0.736683563538153	0.354066648999907	0.88249395301238
multDE	0.394	0.457	0.328	0.417	0.335	0.45	0.357234390786841	0.148773684238058	0.642833907011743
EE	0.426	0.355	0.455	0.359	0.459	0.373	0.420000272042515	5.05504942836714e-06	0.329931630057144
multDE	0.347	0.463	0.317	0.445	0.316	0.469	0.336991852438489	0.305434144325252	0.722152627458454
EE	0.728	0.798	0.737	0.818	0.768	0.839	0.729058023726909	0.0174634419516106	0.897069779463051
EE	0.21	0.083	0.217	0.085	0.208	0.063	0.236472481320159	1.02293394076643e-10	0.271146904433188
multDE	0.157	0.02	0.113	0.018	0.107	0.019	0.385950758102813	0.143208508788982	0.709026888644625
EE	0.715	0.287	0.686	0.265	0.676	0.276	0.891427565456692	0.314148099787454	0.744798335842892
EE	0.459	0.224	0.382	0.164	0.363	0.174	0.149462190353625	1.3365537228048e-09	0.0570288117376655
EE	0.306	0.246	0.275	0.246	0.313	0.27	0.874941990822612	0.797175686467549	0.83856559429279
EE	0.012	0.004	0.01	0.009	0.006	0.002	0.0158166124211883	1.77473308169927e-26	0.0085091480210271
EE	0.137	0.241	0.189	0.291	0.173	0.262	0.18140478226371	7.56188328459781e-07	0.250353372860953
EE	0.603	0.822	0.595	0.83	0.61	0.816	0.780935612984326	0.394740323847527	0.526441065051482
EE	0.513	0.695	0.491	0.688	0.501	0.685	0.832196069779075	0.0719010575642327	0.546472602937626
multDE	0.392	0.371	0.386	0.367	0.386	0.367	0.896703021768562	0.803415798573802	0.964514050792364
EE	0.622	0.477	0.613	0.485	0.604	0.47	0.904717901498953	0.176486221259406	0.589782951186283
EE	0.139	0.262	0.085	0.174	0.087	0.191	0.36499882602994	0.00153512720672428	0.487549443747204
EE	0.981	0.998	0.974	0.995	0.975	0.998	0.946351286250975	0.984157365982256	0.968462623774325
EE	0.216	0.314	0.206	0.278	0.221	0.326	0.19301000801173	5.29965209032335e-06	0.19046769023647
EE	0.779	0.874	0.749	0.845	0.756	0.856	0.869746989690965	0.04096225864038	0.776143144944209
EE	0.59	0.427	0.603	0.422	0.544	0.371	0.583181092043872	0.0118215172947926	0.645604291680748
EE	0.834	0.875	0.824	0.874	0.811	0.869	0.806181245021039	0.366260021609523	0.90936791317488
