geneType	pval_M_zinb	pval_M_kde	pval_S0_zinb	pval_S0_kde	pval_S1_zinb	pval_S1_kde	deseq2_pval	mast_pval_glm	mast_pval_glmer
EE	0.891	0.463	0.889	0.46	0.876	0.464	0.875092220309757	0.201160203758415	0.95980062831394
EE	0.56	0.763	0.532	0.756	0.542	0.75	0.140915863440682	0.0180001436047286	0.170626958210804
EE	0.302	0.945	0.259	0.935	0.275	0.949	0.497275113044913	0.0344555956857727	0.389786178362063
EE	0.387	0.343	0.373	0.36	0.358	0.35	0.106645602443957	1.12143396806868e-05	0.625206318705949
EE	0.734	0.611	0.765	0.583	0.736	0.617	0.804865579693926	0.368689084045235	0.758871005363081
EE	0.645	0.411	0.633	0.399	0.616	0.384	0.608392485373278	6.17506067886676e-05	0.633005463824311
EE	0.448	0.25	0.448	0.254	0.439	0.245	0.292871067423443	0.117597993020455	0.324673793252357
meanDE	0.622	0.052	0.617	0.051	0.615	0.048	0.00430326127978503	4.91667994346277e-07	0.000800531356986434
EE	0.747	0.147	0.748	0.145	0.715	0.17	0.497437018039071	1.51747044404877e-14	0.435744499758922
EE	0.784	0.759	0.808	0.766	0.796	0.764	0.501234150340253	0.00596385178674376	0.684855370265479
EE	0.985	0.095	0.986	0.082	0.975	0.095	0.612035078261843	0.0285441906583859	0.344902339018458
EE	0.201	0.504	0.185	0.511	0.195	0.499	0.193208598604737	0.00175727576293858	0.155244604606783
varDE	0.04	0.134	0.035	0.118	0.031	0.131	0.414518226734752	2.4643658490537e-20	1.79177004735249e-08
EE	0.731	0.078	0.703	0.104	0.699	0.088	0.836395308558247	0.949849508161369	0.840270151579846
varDE	0.295	0.038	0.294	0.037	0.315	0.042	0.025336519936967	3.31162851892645e-19	1.37522893088669e-06
EE	0.574	0.531	0.57	0.533	0.583	0.507	0.985554350163516	0.92453780778009	0.975934321180978
EE	0.728	0.159	0.748	0.159	0.745	0.143	0.749675778380844	0.931954537818618	0.710302664152043
varDE	0.084	0.348	0.071	0.367	0.072	0.32	0.00187865492064883	6.26049468557191e-56	0.00502491421598284
meanDE	0.616	0.429	0.615	0.429	0.606	0.452	0.538362318218059	0.0330734541734642	0.700513732074157
EE	0.437	0.345	0.428	0.317	0.459	0.312	0.181056426870811	2.90649876176581e-07	0.187308214566362
EE	0.921	0.73	0.883	0.692	0.879	0.681	0.724516122489324	0.944709946818461	0.839797059022111
EE	0.838	0.654	0.854	0.651	0.854	0.631	0.87440373082433	0.131361625664136	0.949622618060386
meanDE	0.125	0.446	0.135	0.441	0.152	0.433	0.443973897658527	0.045614889434323	0.45952299231253
EE	0.832	0.633	0.847	0.65	0.819	0.617	0.168183900696802	5.06734212678031e-19	0.0801103145598828
EE	0.689	0.203	0.701	0.235	0.715	0.231	0.529010047382525	0.000759015242804781	0.82460782966263
meanDE	0.247	0.584	0.179	0.539	0.163	0.52	0.656197525860037	0.0783029135552279	0.658712256974361
varDE	0.187	0.614	0.157	0.603	0.147	0.576	0.873321070843437	6.35066223290334e-20	0.000142718301975213
meanDE	0.798	0.272	0.81	0.294	0.818	0.284	0.630252306166115	0.869947347986159	0.674879656701375
EE	0.333	0.269	0.323	0.27	0.347	0.283	0.56764040552204	0.0172293839881101	0.565286943231093
EE	0.861	0.044	0.85	0.044	0.862	0.045	0.72307259512715	0.7956648699876	0.911960769866827
EE	0.573	0.583	0.542	0.564	0.572	0.583	0.495713678038946	0.0282270508070931	0.61583695710181
EE	0.058	0.103	0.056	0.096	0.07	0.1	0.147180209368171	4.46591598874466e-05	0.0541787941979298
EE	0.598	0.458	0.591	0.483	0.624	0.524	0.451736062759018	5.37828833040133e-10	0.472966240321515
EE	0.389	0.747	0.377	0.68	0.38	0.675	0.56935524951964	8.62648580029482e-08	0.47331722387255
EE	0.098	0.364	0.062	0.295	0.054	0.284	0.0254413077516087	3.5286912232793e-72	0.0300129574833867
EE	0.255	0.197	0.209	0.197	0.207	0.197	0.149947445769047	2.04742039218955e-25	0.120778048139896
EE	0.133	0.13	0.142	0.156	0.149	0.15	0.339002409783535	0.0724379453707882	0.32538472433065
EE	0.92	0.924	0.911	0.935	0.916	0.933	0.433528492868789	1.65681274521078e-25	0.980044663897605
EE	0.609	0.663	0.642	0.626	0.654	0.614	0.5969182089137	0.6232601509557	0.74572834204443
EE	0.576	0.886	0.602	0.873	0.563	0.852	0.766304871217481	0.417360725106899	0.751862390449812
EE	0.02	0.085	0.009	0.075	0.026	0.082	0.000314836447995323	2.91867936633774e-200	0.00702175963829154
varDE	0.448	0.502	0.426	0.487	0.429	0.48	0.921231253285559	6.35125588888114e-09	0.0236218249459558
meanDE	0.125	0.04	0.126	0.025	0.119	0.024	0.15607975803194	0.00082329772297888	0.0430899959636594
meanDE	0.773	0.186	0.744	0.164	0.789	0.166	0.567326154393882	0.525639185418057	0.629828037771101
varDE	0.201	0.901	0.188	0.899	0.181	0.902	0.553546522420864	1.84551969044518e-14	6.13219869676545e-08
EE	0.398	0.444	0.36	0.428	0.334	0.424	0.141015644343287	0.0339567900207062	0.172188595850804
EE	0.538	0.517	0.552	0.528	0.529	0.521	0.220539615771253	2.20508812723378e-19	0.197068994805785
EE	0.454	0.533	0.454	0.506	0.426	0.483	0.923666346409871	9.09672921993736e-21	0.351387434497976
EE	0.79	0.242	0.806	0.208	0.782	0.227	0.285366192924681	1.75527576582049e-07	0.277794765746129
EE	0.108	0.534	0.118	0.534	0.116	0.56	0.309952399050745	7.24064722337527e-05	0.128060659080025
EE	0.876	0.783	0.866	0.757	0.868	0.757	0.791690249506843	1.11685931641472e-06	0.914880183231194
EE	0.274	0.754	0.282	0.752	0.282	0.769	0.0786913511289222	0.193908297964313	0.0875810260467161
EE	0.802	0.143	0.801	0.151	0.772	0.134	0.175269543844179	1.32863102847585e-11	0.0765778814725846
varDE	0.269	0.639	0.285	0.571	0.264	0.579	0.411243426323953	2.88274127674092e-18	9.44575581680647e-09
varDE	0.268	0.416	0.26	0.423	0.309	0.379	0.746573555967987	1.76092035982346e-20	0.000331067618315591
EE	0.929	0.761	0.932	0.799	0.924	0.743	0.686318333914222	0.264527908832574	0.635447381718182
varDE	0.017	0.534	0.032	0.456	0.023	0.461	0.582152855975568	1.43894904449001e-18	2.29656335746984e-08
EE	0.087	0.338	0.089	0.37	0.11	0.349	0.0954977577786685	0.000877694800380771	0.0631286088710798
EE	1	0.625	1	0.603	1	0.614	0.397084954345423	0.0126734268316476	0.619459105529635
EE	0.063	0.145	0.075	0.132	0.098	0.166	0.0326131966799669	1.41132570694104e-13	0.0303854352361841
meanDE	0.032	0.774	0.039	0.769	0.043	0.773	0.151315309563058	0.0139312985554916	0.636484053412083
EE	0.441	0.585	0.48	0.581	0.445	0.559	0.289607743722258	0.00280119740712235	0.31724491347746
EE	0.785	0.825	0.816	0.822	0.81	0.823	0.73971459244006	0.383853925028468	0.880026986997524
EE	0.631	0.371	0.601	0.381	0.6	0.367	0.737990401642169	0.0107655042061952	0.625819304839253
meanDE	0.248	0.33	0.25	0.313	0.247	0.311	0.108487856667148	3.23237559968285e-11	0.104990695445727
EE	0.474	0.732	0.46	0.737	0.473	0.719	0.283667140853332	0.026022111967713	0.0503562634640366
EE	0.024	0.785	0.017	0.743	0.016	0.73	0.186249520507854	0.117817098584806	0.561083694239264
EE	0.76	0.299	0.777	0.307	0.746	0.282	0.636650704409416	0.76201624276084	0.840504045777932
EE	0.649	0.983	0.63	0.988	0.633	0.99	0.658344600504507	0.0132862103848054	0.860066327679319
EE	0.272	0.572	0.264	0.571	0.276	0.581	0.173444811420777	0.0254781651304671	0.214087253664585
EE	0.315	0.406	0.333	0.448	0.299	0.424	0.271760563398207	0.135079151957473	0.395664062250279
EE	0.231	0.376	0.214	0.378	0.212	0.359	0.353767165313675	7.158330021191e-16	0.428257961905586
EE	0.518	0.603	0.484	0.598	0.486	0.561	0.529336787450942	0.0352489927070268	0.4845109180207
EE	0.493	0.869	0.491	0.842	0.499	0.853	0.676044050138012	0.197247971763133	0.60739401851345
EE	0.218	0.244	0.259	0.312	0.254	0.3	0.719678487097239	0.814232989368713	0.840578476652003
EE	0.139	0.385	0.126	0.418	0.119	0.388	0.57111475928034	0.0584560195122675	0.70356259992274
EE	0.487	0.345	0.457	0.344	0.482	0.343	0.786430003769066	2.27575012250907e-10	0.34733641566447
varDE	0.165	0.18	0.182	0.189	0.217	0.204	0.415594894333296	7.12872156023413e-23	0.0391910523380137
EE	0.082	0.111	0.059	0.122	0.066	0.096	0.234721294685527	0.000331829755175116	0.261528423753102
varDE	0.018	0.328	0.017	0.338	0.018	0.324	0.106536826720976	1.20881427863589e-16	2.56065632044138e-05
EE	0.707	0.655	0.651	0.661	0.65	0.612	0.501620351736108	0.183580906560768	0.475206220145336
EE	0.723	0.787	0.674	0.737	0.696	0.739	0.625532084215043	0.00415098510329285	0.600807687164114
EE	0.412	0.795	0.358	0.731	0.337	0.689	0.929128355800475	0.0354979729287431	0.947730515364641
EE	0.316	0.393	0.304	0.362	0.262	0.335	0.229919221819911	0.0011738368156617	0.281379863199753
EE	0.021	0.135	0.015	0.142	0.02	0.16	0.0343466178991576	4.42965050029417e-08	0.0131880848877864
EE	0.715	0.696	0.737	0.717	0.694	0.683	0.52335189335445	0.000482726200850515	0.808924294003586
EE	0.539	0.621	0.521	0.598	0.541	0.603	0.65260512624492	0.00239551853963083	0.715341262533147
EE	0.671	0.415	0.673	0.448	0.666	0.431	0.696963573519792	0.0440660481943638	0.846633595215789
EE	0.164	0.233	0.168	0.193	0.17	0.183	0.22722277007872	0.268745484685399	0.19304234935037
meanDE	0.081	0.011	0.086	0.02	0.087	0.028	0.00314534500559663	1.81106819470993e-15	0.0112472137195219
meanDE	0.179	0.151	0.203	0.135	0.225	0.147	0.0587434527551087	3.76591477246753e-39	0.0206167272988372
EE	0.192	0.153	0.176	0.161	0.185	0.168	0.103164680879875	1.27448953771844e-42	0.0596885253664123
varDE	0.022	0.099	0.016	0.108	0.029	0.104	0.725235278275323	1.93856637731935e-23	1.66775551313144e-05
EE	0.996	0.976	0.995	0.972	0.997	0.972	0.979345823162499	0.257190703466529	0.92576346667846
EE	0.277	0.71	0.27	0.728	0.301	0.743	0.262414231888398	4.62363550020038e-15	0.207335223746269
EE	0.359	0.752	0.358	0.768	0.38	0.759	0.251878691171434	0.0684650674804611	0.278619622878291
EE	0.342	0.33	0.317	0.325	0.332	0.308	0.740890531837373	0.885859224783178	0.85044149825591
EE	0.034	0.038	0.035	0.044	0.041	0.051	0.0817723838855734	3.32198950503905e-27	0.0319893043233964
varDE	0.244	0.462	0.298	0.408	0.3	0.384	0.181294164819919	2.78996253283828e-15	1.16437505852904e-07
EE	0.626	0.577	0.656	0.602	0.646	0.644	0.306531035774035	2.42133317104262e-09	0.30899001340217
EE	0.855	0.951	0.831	0.945	0.854	0.959	0.474747259520859	0.218976524691212	0.245442084368849
meanDE	0.162	0.293	0.158	0.259	0.16	0.279	0.118355546880003	0.00840780893916466	0.0861643847658827
varDE	0.175	0.582	0.191	0.571	0.226	0.574	0.498251247134608	8.87782106568741e-06	9.91914839462694e-05
EE	0.274	0.74	0.287	0.705	0.273	0.691	0.293818322571945	1.4513486830805e-06	0.13704297281722
EE	0.356	0.682	0.398	0.673	0.357	0.674	0.721571275740218	0.165863003669849	0.96275727688806
EE	0.688	0.655	0.646	0.588	0.634	0.607	0.950969583666563	0.790227997958978	0.998316299408411
EE	0.386	0.11	0.378	0.104	0.382	0.108	0.143836797002783	0.100816821469666	0.778254184635488
EE	0.843	0.811	0.842	0.827	0.841	0.738	0.877047948763992	0.48896039126364	0.414568198713506
EE	0.699	0.208	0.7	0.21	0.681	0.216	0.827408307298049	0.524005511898551	0.384773335330961
varDE	0.477	0.357	0.514	0.362	0.541	0.331	0.638877611207103	1.25770638643416e-26	0.00076201765618971
EE	0.997	0.461	0.998	0.478	0.995	0.479	0.996764169641828	0.0066294917122375	0.797459792150054
EE	0.815	0.475	0.813	0.427	0.773	0.44	0.770186913703916	0.669955836223444	0.784593572963029
EE	0.918	0.678	0.888	0.642	0.891	0.636	0.648131391978437	8.68315034630974e-08	0.723673515280871
meanDE	0.039	0.504	0.07	0.483	0.046	0.466	0.0163375786825669	1.27104668273076e-09	0.124686397191777
EE	0.801	0.59	0.757	0.579	0.777	0.53	0.129931912500629	0.0012470636297755	0.128999758726824
EE	0.434	0.415	0.43	0.417	0.435	0.396	0.388100834736714	0.000133313194035604	0.350749908650256
EE	0.513	0.488	0.498	0.479	0.494	0.481	0.665591077146008	0.81557337460957	0.751261688862937
varDE	0.541	0.551	0.44	0.463	0.444	0.447	0.613211747207279	9.35314251167982e-30	0.0900269858646374
EE	0.033	0.09	0.022	0.08	0.029	0.097	0.854983851624441	0.586138937058313	0.895332581969951
meanDE	0.559	0.32	0.448	0.194	0.479	0.229	0.742640076225722	0.0215229009858761	0.458705951940397
EE	0.391	0.807	0.359	0.822	0.395	0.804	0.383393873203285	0.468654214404103	0.49399612460222
EE	0.336	0.666	0.347	0.659	0.348	0.646	0.158966610892601	1.11188934549579e-81	0.0764778847508079
EE	0.561	0.859	0.579	0.771	0.588	0.73	0.591650006793854	0.00082997687253334	0.692652325029218
EE	0.738	0.966	0.755	0.964	0.749	0.958	0.846195926113486	0.0347007354592945	0.944936526013418
EE	1	0.999	0.999	0.995	1	0.995	0.849836513429668	0.574899770536217	0.627140425429943
varDE	0.237	0.329	0.219	0.294	0.233	0.31	0.133244675237563	1.32760735811281e-12	0.171156173808343
EE	0.587	0.393	0.595	0.411	0.587	0.422	0.815802226985416	0.00171402991268576	0.970631636577278
EE	0.643	0.871	0.63	0.872	0.659	0.818	0.215576489080201	0.00240796149326109	0.0778034510781403
EE	0.185	0.68	0.155	0.633	0.18	0.644	0.196126894619677	1.68612516797315e-05	0.0979342351522405
EE	0.834	0.31	0.827	0.309	0.835	0.303	0.635445413405925	0.291249566422232	0.759132932377533
EE	0.619	0.883	0.638	0.867	0.645	0.896	0.414318473893646	0.845793636122359	0.731222672603963
meanDE	0.008	0.04	0.013	0.048	0.026	0.066	0.00546946032029701	1.94406957602797e-37	0.00296236081104738
EE	0.804	0.656	0.833	0.698	0.796	0.667	0.940507342403298	1.03984958111187e-05	0.920674554579694
EE	0.978	0.589	0.978	0.58	0.979	0.601	0.552242682545167	4.05837357542155e-27	0.579533485965024
EE	0.667	0.208	0.694	0.175	0.647	0.177	0.547289345660977	0.0757610394655719	0.548971047345189
EE	0.897	0.79	0.921	0.745	0.923	0.755	0.287707700408667	4.87916511058408e-14	0.448769744807819
meanDE	0.132	0.209	0.128	0.231	0.144	0.247	0.10005818721327	5.17488708251862e-19	0.0723788238629067
EE	0.225	0.692	0.224	0.706	0.248	0.672	0.426585903662567	0.406364867534584	0.612601197223756
EE	0.076	0.061	0.074	0.051	0.088	0.067	0.141063502474492	6.70665806726902e-21	0.220543322808214
EE	0.337	0.405	0.311	0.364	0.293	0.35	0.987077248302365	0.481231666530076	0.807136849344192
varDE	0.512	0.537	0.458	0.487	0.501	0.523	0.846218640197702	5.24314696890996e-16	0.441120054089912
EE	0.366	0.413	0.39	0.425	0.409	0.427	0.429561170747391	0.000654124857730976	0.0404807383044925
EE	0.972	0.932	0.96	0.933	0.976	0.931	0.993798850731074	0.959015527304839	0.86541598035593
meanDE	0.182	0.926	0.173	0.936	0.179	0.929	0.346907641437814	0.734517037799762	0.301214687837591
EE	0.323	0.33	0.312	0.355	0.322	0.317	0.144845936094646	1.56666358097974e-84	0.155215558668902
EE	0.51	0.532	0.545	0.53	0.501	0.53	0.415550538702734	0.00503459365561753	0.139812958890077
EE	0.497	0.463	0.397	0.352	0.417	0.355	0.201003731499699	0.000612193631151245	0.407523778330972
varDE	0.275	0.124	0.294	0.143	0.301	0.131	0.110709761939653	1.58486200401053e-17	0.000160176555382316
EE	0.122	0.133	0.134	0.146	0.113	0.156	0.212768419424558	7.22154082041635e-08	0.143550793284883
varDE	0.38	0.534	0.402	0.525	0.348	0.476	0.903401381636172	7.97596739233832e-12	0.274254494504276
EE	0.034	0.298	0.033	0.272	0.027	0.263	0.359705272337527	0.142056588207885	0.379012674413502
EE	0.387	0.344	0.36	0.34	0.34	0.313	0.468821425277967	3.47165544529991e-09	0.440799297234859
EE	0.133	0.729	0.133	0.734	0.127	0.74	0.174676550368379	0.000368757130446792	0.255196659347044
EE	0.496	0.298	0.466	0.257	0.472	0.282	0.22245985163712	2.6657198983857e-32	0.163373534593547
EE	0.305	0.393	0.317	0.392	0.301	0.4	0.558861863005631	0.437972506468127	0.201219235905001
meanDE	0.615	0.013	0.627	0.015	0.622	0.014	0.00890001862565339	1.37509417802662e-18	0.0109268278978713
EE	0.558	0.506	0.566	0.459	0.585	0.476	0.509861878017565	0.000257131825137969	0.27062121761602
EE	0.542	1	0.49	0.999	0.504	0.998	0.643953137111424	0.867769214311235	0.75489807761181
EE	0.354	0.267	0.349	0.295	0.35	0.287	0.53418391290584	0.00506674174594791	0.0229903220314453
EE	0.709	0.408	0.712	0.399	0.698	0.41	0.489525855876766	0.00213307311599286	0.572733516857829
EE	0.314	0.725	0.344	0.711	0.311	0.688	0.604865001680831	0.000310899893295455	0.835185142772027
EE	0.954	0.738	0.946	0.685	0.965	0.719	0.677456285939285	0.78398571450588	0.786977262770764
meanDE	0.226	0.499	0.239	0.534	0.248	0.504	0.207011378643381	0.000985529913000822	0.247994676810807
EE	0.155	0.341	0.15	0.353	0.16	0.356	0.0609435051028499	5.67349385189372e-54	0.0389627196803047
EE	0.008	0.016	0.016	0.013	0.023	0.025	0.00157793526901828	1.95018741783931e-101	0.000518776407753295
varDE	0.001	0.002	0.001	0.003	0.001	0.003	0.829796453448499	3.5657383738434e-30	1.92843450986708e-08
EE	0.817	0.912	0.771	0.856	0.782	0.875	0.64417417315834	2.16758766612151e-05	0.627238915023257
EE	0.595	0.463	0.594	0.415	0.596	0.42	0.132557165034029	0.00676268719048899	0.330185991083042
EE	0.881	0.689	0.884	0.676	0.864	0.676	0.99537589538692	0.121265179058304	0.173999911291526
EE	0.69	0.876	0.704	0.88	0.708	0.865	0.654860115633313	4.85957581255309e-05	0.310511348121785
EE	0.713	0.941	0.726	0.927	0.727	0.937	0.970641319601081	0.0355733090389327	0.877063708579224
EE	0.745	0.771	0.746	0.748	0.71	0.768	0.283403276218096	0.0213472638974414	0.195799211728256
EE	0.375	0.855	0.371	0.833	0.356	0.862	0.291296696884052	0.00940967746052087	0.579667684165316
EE	0.991	0.461	0.989	0.417	0.994	0.436	0.312939141226215	1.05188200226557e-07	0.188738689667733
EE	0.625	0.486	0.63	0.438	0.591	0.447	0.671846722968324	5.72856230248236e-19	0.909950388317563
EE	0.482	0.869	0.511	0.864	0.475	0.861	0.782414948160109	2.08306676808e-08	0.952362529211747
varDE	0.341	0.381	0.337	0.434	0.315	0.391	0.946167654332162	3.01792617912007e-18	0.000479285853376818
meanDE	0.673	0.245	0.675	0.269	0.654	0.258	0.126244995906884	8.4671861408998e-06	0.918230024506804
meanDE	0.029	0.023	0.029	0.014	0.022	0.008	0.0091749893254856	6.50813030328356e-60	0.00156501091315449
EE	0.119	0.412	0.121	0.401	0.113	0.395	0.435911653367095	0.00225238611949481	0.516075799636783
meanDE	0.051	0.243	0.062	0.224	0.06	0.252	3.91169091573146e-05	2.04971063952714e-12	2.50120518911175e-06
EE	0.833	0.466	0.854	0.34	0.841	0.329	0.77521435799341	0.254843401812526	0.28764805561892
meanDE	0.06	0.392	0.088	0.378	0.09	0.407	0.162318585093976	0.073284180260302	0.437178327951325
EE	0.526	0.694	0.484	0.635	0.475	0.668	0.800451645241798	0.718114741031178	0.930656872363322
meanDE	0.011	0.534	0.012	0.455	0.008	0.45	0.00563703352336504	6.34578421157192e-07	0.00433508167013686
EE	0.24	0.094	0.186	0.097	0.213	0.115	0.354020467018124	1.28041417307882e-07	0.35193428416479
EE	0.08	0.232	0.11	0.224	0.095	0.204	0.0680499394252771	7.82228815339248e-05	0.0391431314329701
EE	0.05	0.113	0.053	0.107	0.045	0.097	0.0245922628516941	1.09009988189942e-24	0.00109062911630264
EE	0.169	0.169	0.159	0.176	0.188	0.187	0.249263618432318	0.171579674827462	0.32217142635146
EE	NA	0.838	NA	0.85	NA	0.817	0.755363860484023	0.530942483453513	0.888511316116878
EE	0.8	0.105	0.802	0.103	0.788	0.091	0.54576823175152	0.914455716132773	0.729980168529096
EE	0.682	0.453	0.699	0.394	0.687	0.402	0.310387875863852	1.32329306062983e-10	0.328879266046775
varDE	0.004	0.014	0.003	0.015	0.008	0.02	0.296806927296809	4.9017335313929e-25	0.000168832197533087
EE	0.54	0.97	0.516	0.952	0.502	0.937	0.173289329552321	0.0548349369062843	0.0531283398686797
EE	0.078	0.341	0.087	0.281	0.093	0.307	0.0246417297380451	5.03581235690529e-15	0.0120741887621671
EE	0.653	0.707	0.658	0.688	0.655	0.678	0.737605995857337	0.0985223821060845	0.684448166858414
EE	0.707	0.922	0.715	0.925	0.72	0.923	0.553191184710158	0.000603271922331825	0.439013398253618
EE	0.774	0.698	0.803	0.69	0.801	0.701	0.5125442375019	0.25581056409647	0.422833843250223
EE	0.608	0.908	0.621	0.912	0.599	0.904	0.865559977704512	0.160935621653189	0.73310301041746
meanDE	0.01	0.452	0.017	0.452	0.015	0.454	0.00215690231194916	1.97890767188415e-06	0.119996135367634
EE	0.307	0.531	0.264	0.557	0.257	0.525	0.859824321004956	0.000137066999226774	0.826441544211687
varDE	0.452	0.647	0.477	0.689	0.447	0.674	0.126398719401745	3.91210874820671e-16	3.99139858975274e-07
EE	0.981	0.837	0.97	0.831	0.966	0.831	0.908528153308249	0.153548835900827	0.137418856175487
meanDE	0.017	0.312	0.027	0.294	0.024	0.298	0.0194198078701471	4.83133502346737e-38	0.0379791589506923
EE	0.697	0.771	0.683	0.76	0.713	0.768	0.602458767135497	0.811080788227436	0.825756976967252
EE	0.356	0.301	0.413	0.319	0.393	0.314	0.910322238191888	0.0608682262096642	0.981058489085465
meanDE	0.151	0.415	0.127	0.405	0.138	0.383	0.0167655260683594	5.5400004055213e-09	0.00188878487098054
varDE	0.001	0.02	0.001	0.026	0.001	0.032	0.336847641901371	3.56964852309248e-18	5.566643001508e-10
EE	0.18	0.588	0.203	0.545	0.185	0.491	0.166499671874811	7.15075749025084e-13	0.0881464382029804
meanDE	0.652	0.715	0.628	0.699	0.636	0.681	0.89419596737311	0.000381765636978604	0.949424732075944
meanDE	0.945	0.196	0.936	0.223	0.934	0.202	0.0828585539260685	0.0278276822164564	0.364663640203018
EE	0.852	0.898	0.835	0.938	0.819	0.908	0.990168458505579	0.0362308498653698	0.917973672411034
EE	0.661	0.964	0.662	0.944	0.632	0.946	0.73003311271186	0.577812055015577	0.631083434965567
meanDE	0.243	0.888	0.157	0.89	0.17	0.894	0.233516503941765	4.50650747978487e-40	0.145773430542492
EE	0.296	0.531	0.315	0.456	0.323	0.464	0.312979107226892	9.13306513747965e-28	0.210627201503001
meanDE	0.065	0.16	0.062	0.156	0.091	0.174	0.16441638225835	7.12015356808796e-26	0.144959564850151
EE	0.576	0.875	0.555	0.876	0.567	0.885	0.608308253654688	1.51666980657902e-07	0.33654976807551
EE	0.685	0.496	0.682	0.55	0.692	0.515	0.665813428152582	0.0351003925023031	0.2636214467103
EE	0.674	0.804	0.648	0.793	0.653	0.787	0.265768582724651	1.80419669388291e-58	0.477084076593953
EE	0.087	0.345	0.109	0.308	0.107	0.321	0.538892363787473	0.0604097905159083	0.276838182209528
EE	0.282	0.267	0.236	0.183	0.228	0.218	0.236300208516122	1.60305639686386e-14	0.0188580602264979
EE	0.035	0.507	0.033	0.386	0.033	0.393	0.114089740945644	9.91364126010252e-11	0.107231166702711
EE	0.35	0.061	0.345	0.075	0.338	0.069	0.294668284363495	0.0134581183592226	0.312059227366472
EE	0.612	0.759	0.637	0.735	0.654	0.725	0.927443759129078	0.121963053013336	0.941881716050706
EE	0.639	0.525	0.631	0.366	0.605	0.366	0.424874126343797	6.40805002036077e-06	0.526887649790986
EE	0.155	0.459	0.125	0.426	0.13	0.459	0.0879865772483276	4.34178402507235e-05	0.15502908206439
EE	0.78	0.802	0.818	0.8	0.79	0.77	0.401748998153969	4.57019911826425e-10	0.340074098403425
meanDE	0.161	0.695	0.178	0.684	0.158	0.696	0.381789548315076	2.97112740498746e-40	0.262269175306911
EE	0.554	0.197	0.575	0.185	0.522	0.201	0.523493179201583	0.1978414193808	0.579199659205979
meanDE	0.741	0.653	0.756	0.694	0.777	0.694	0.685857579016762	4.11660869359569e-18	0.721590981305083
EE	0.45	0.613	0.429	0.62	0.425	0.554	0.72291845830503	0.988780602781205	0.823280278902375
meanDE	0.819	0.989	0.804	0.987	0.815	0.984	0.961609094937523	0.567141961250663	0.668654910669785
EE	0.251	0.783	0.203	0.668	0.199	0.667	0.16286872071666	1.75884039091164e-05	0.103131640664543
EE	0.566	0.405	0.575	0.408	0.546	0.405	0.680949003731682	0.4599896951893	0.502914994529114
EE	0.649	0.401	0.645	0.407	0.607	0.406	0.142013233470155	0.000278673630621641	0.394811795592712
EE	0.895	0.993	0.902	0.999	0.884	0.998	0.356211465666373	0.093645053426601	0.2836812928188
EE	0.067	0.326	0.03	0.247	0.039	0.221	0.00299432727479108	2.08351727885593e-33	0.0350257895466483
meanDE	0.02	0.278	0.012	0.261	0.027	0.291	0.0113642758142333	1.00568161164689e-17	0.00151086167373745
EE	0.901	0.53	0.891	0.539	0.897	0.56	0.558259743923321	4.89629573860712e-09	0.596150083524254
EE	0.699	0.674	0.69	0.588	0.652	0.578	0.971306418525651	0.770315615766418	0.885472300912276
EE	0.667	0.685	0.644	0.703	0.65	0.788	0.723380572904366	5.30602808486967e-16	0.748982339150353
EE	0.012	0.217	0.021	0.244	0.037	0.23	0.0570805112107428	0.000388631371736539	0.0228327859103635
EE	0.906	0.238	0.889	0.262	0.89	0.236	0.711333957137314	3.62700648634514e-31	0.773901739558786
EE	0.632	0.605	0.675	0.592	0.631	0.565	0.48695285529008	0.000629032363576294	0.639023519953198
EE	0.656	0.764	0.651	0.784	0.623	0.687	0.404912737813226	0.0817181457616109	0.174015388403655
varDE	0.063	0.25	0.061	0.273	0.047	0.274	0.372168124947801	2.28014076087895e-13	5.09299228041197e-06
EE	0.294	0.296	0.328	0.32	0.316	0.303	0.197485194517623	1.19477669571922e-07	0.15603147728994
EE	0.577	0.775	0.454	0.682	0.448	0.7	0.293249391439135	0.000265755738025664	0.432781138849021
EE	0.79	0.989	0.788	0.986	0.78	0.981	0.776001019208753	0.238342112376273	0.904026660164504
EE	0.22	0.679	0.254	0.666	0.253	0.67	0.788331121067889	0.250753520182259	0.970356420664298
EE	0.689	0.756	0.649	0.694	0.675	0.739	0.907426656967362	0.181432738623774	0.567487109648166
varDE	0.409	0.784	0.438	0.785	0.419	0.775	0.455842282005817	5.05316972429144e-13	5.43807180340723e-05
meanDE	0.006	0.281	0.003	0.258	0.007	0.245	1.45447523075674e-05	3.18178852711198e-25	0.000238470069128185
EE	0.229	0.477	0.105	0.451	0.108	0.433	0.525037145276606	0.248359803474753	0.44582706400287
varDE	0.051	0.155	0.072	0.151	0.054	0.138	0.668510545518471	1.44035033142053e-17	0.00025003977390094
EE	0.252	0.207	0.276	0.203	0.259	0.195	0.118202121966626	1.73547104299232e-20	0.0673311835698367
EE	0.266	0.672	0.274	0.653	0.285	0.649	0.179446128810808	4.03326089875033e-08	0.20125884250234
EE	0.501	0.866	0.557	0.9	0.536	0.843	0.437458343219277	0.553055981593282	0.525890149818514
EE	0.933	0.764	0.937	0.747	0.93	0.764	0.857397977598177	2.053551269648e-09	0.990710860449737
EE	0.646	0.825	0.655	0.817	0.638	0.82	0.773712698488664	0.0917860375840413	0.962878659804159
